chapitre	chapter
cons-	cons-
tamment	in particular,
ennui	boredom
soupira	sighed
déplace	moves
pratiquement	virtually
fait-il	it
demanda	asked
s’occupe	deals
particulier	particular
cet	this
arbre-ci	tree-
alla	alla
brouter	graze
herbes	herbs
pied	foot
nectarinier	nectarine
j’ignore	I don't know
arbre	tree
malade	sick
tellement	so
d’extraordinaire	extraordinary
capable	able
détacher	detach
cadeau	gift
chez	in
prétend	claims
générosité	generosity
donne	gives
fruit	fruit
l’arbre	the tree
140	140
pousse	grows
constamment	constantly
ar-	ar-
buste	bust
vigoureux	vigorous
courageux	brave
malédiction	curse
touche	key
arbrisseau	shrub
s’approchèrent	came
bourricots	small donkeys
parlez-vous	are you talking about
expliqua	explained
aimait	loved
beaucoup	a lot
bé-	bé-
bés-arbres	bés-trees
feuilles	leaves
appétissantes	appetizing
juteuses	juicy
qu’elles	they
paraissent	appear
malades	sick
sont-elles	are they
retournent	return
tubes	tubes
flétrissent	wilt
di-	di-
rait	it would be
dévorées	devoured
celles-là	those
soient	are
jeunes	young
mortes	dead
sèches	dry
n’a	did
assez	enough
vertes	green
croître	grow
pucerons	aphids
doivent	must
sève	sap
vois	see
es	es
instruit	educated
passé	past
bac	tray
vois-tu	do you see
l’ai	I
obtenu	obtained
bruit	noise
court	short
qu’on	we
te	te
l’aurait	would have
accordé	granted
as	as
dévoré	devoured
l’arrière-train	the rear-train
l’arlequin…	the harlequin...
fadaises	moonshine
j’étais	I was
élève	student
biologie	biology
végétale	plant
serait	would be
plutôt	rather
affaire	case
d’estomac	stomach
pfff	pfff
m’en	me
s’éloigna	walked away
filles	girls
rejoindre	join
l’amusait	the fun
guère	little
taquine	teases
grand	great
orgueil	pride
parfois	sometimes
fallait	had to
retrait	withdrawal
savoir	know
posséder	have
jugeote	savvy
échouait	failed
grappillait	grappillait
par-ci	here
par-là	there
comparé	compared
régime	plan
pantagruélique	gargantuan
plusieurs	several
jours	days
repas-là	meals-there
trop	too
misérable	miserable
revinrent	returned
lisait	read
vi-	vi-
tesse	tesse
soulagé	relieved
d’arriver	to arrive
dernière	last
suppo-	suppo-
halète	pants
lisant	reading
pressé	hurry
d’en	to
finir	finish
subconscient	subconscious
confirma	confirmed
situation	situation
doit	must
souffrir	suffer
patientèrent	patientèrent
posa	posa
dirigea	led
appentis	lean-to
porte	door
tenta	tried
d’ouvrir	open
placard	closet
141	141
força	forced
vain	vain
l’ouvrir	the open
verrouillé	locked
loquet	latch
remarqua	noticed
ouvre-le	opens-the
bizarre	weird
nota	note
dirait	looks like
dort	sleeps
somnambule	sleepwalker
fit	fit
glisser	drag
clenche	latch
pivotante	swivel
s’était	had
bloquée	blocked
mentonnet	mentonnet
s’ouvrit	opened
attrapa	caught
sorte	so
poudre	powder
fine	fine
protéger	protect
pêchers	peach
produit	product
bleu	blue
recouvrir	cover
préservés	preserved
attaques	attacks
champignons	mushrooms
microscopi-	microscopi-
ques	ques
lis	read
l’application	the application
surtout	especially
automne	fall
découvrit	discovered
peu	little
importe	any
arrosoir	watering can
remplit	fills
maladroitement	awkwardly
déversa	poured
quantité	quantity
mélangea	mixed
l’ensemble	all
Ça	It
quitte	leaves
l’appentis	the lean-to
cria	cried
va-t-il	will he
al-	al-
ler	ler
maintenant	now
avança	advanced
zom-	zom-
bie	ibe
installa	installed
petit	small
escabeau	stepladder
escalada	escalada
recouvra	recovered
eau	water
bleue	blue
bleuâtre	bluish
dire	say
sur-	on-
élégant	elegant
tendit	handed
regard	look
inquisiteur	inquisitor
flétries	wilted
tubulaires	tubular
œil	eye
fourmi	ant
instant	now
s’aventura	if aventura
suivre	follow
l’insecte	the insect
parcouru	traveled
branche	branch
précision	precision
jusqu’à	up to
atteindre	reach
tronc	trunk
descendit	went down
jusqu’au	until the
d’autres	other
fourmis	ants
indiqua	said
certaines	some
descendent	down
escaladent	climb
empruntent	borrow
chemins	paths
identi-	identi-
séparent	separate
rendre	make
pour-	for-
feuille	sheet
l’ouvrit	the opened
regardez	watch
vous	you
voyez	see
bébés	babies
four-	oven-
142	142
mis	put
ont	have
élevage	livestock
procèdent	proceed
élevages	farms
moutons	sheep
parvenues	received
enrou-	enrou-
cisaillant	cisaillant
déposé	filed
chacune	each
d’elles	they
colle	glue
infâme	infamous
gluantes	sticky
astucieuse	clever
d’accord	agreement
analyse	analysis
créent	create
abri	shelter
puissent	can
survivre	survive
coccinelles	ladybugs
s’enfuir	escape
pu-	pu-
cerons	cerons
fournissent	provide
échange	exchange
excréments	dung
raffolent	love
sortie	output
chaque	each
tunnel	tunnel
obstruée	obstructed
va	will
changer	change
insecticide	insecticide
dicta	dicta
verrons	see
rapporta	reported
l’insecticide	the insecticide
devant	before
nez	nose
l’objet	the object
comprendre	understand
qu’après	after
minutes	minutes
vaporisa	vaporisa
effectuant	performing
effectuait	was
mit	mit
toucher	touch
extrémités	ends
branches	branches
ouvre	opens
tue	kills
parasites	parasites
constata	found
ouf	phew
maugréa	"grumbled
s’écria	cried
s’arrêta	stopped
frotta	rubbed
faut	must
persister	persist
redoutaient	feared
arriva	came to pass
survint	came
enfin	finally
fini	finished
réparer	repair
ta-	ta-
bleau-porteur	bleau-holder
retrouvés	found
bandelette	strip
blanche	white
l’accompagnait	accompanied
voilà	this is
martela-t-il	martela-t-he
m’attendais	was expecting
tiens	want
accompagnes	accompanied by
prêt	loan
confronter	compare
n’est-ce	is this
n’approche	do not approach
arlequin	harlequin
menaçant	threatening
marteau	hammer
crois-tu	do you think you
fasse	do
peur	fear
l’a	the
es-	es-
sayé	sayé
n’est	there is
distribuer	distribute
supplémentaires	additional
143	143
recula	backed
battre	beat
retraite	retirement
certes	of course
escomptait	forecast
lâcher	letting go
lui	him
terrible	terrible
souhaitait	wanted
attendre	wait
opportunité	opportunity
meilleure	best
besoin	need
jugeait	considered
capacités	capacity
intellectuelles	intellectual
faibles	low
mener	lead
moindre	less
conflit	conflict
redoutait	feared
qu’une	a
réveil	alarm clock
réalité	reality
vieil	old
trouvait	was
milieu	middle
proximité	close
obsessionnel	obsessive
tonna	thundered down
viens-tu	have you just
voulais	wanted
vérifier	check
allait	would
toi	you
j’arrive	I can
soigner	treat
mon	my
espoirs	hopes
t’ai	you've
offert	offered
magique	magic
ta	your
vie	life
rester	stay
éternelle	eternal
prends-en	take-in
soin	care
dépérir	wither
sais	know
vas	vas
laisser	let
dis	say
grossi	grossi
dis-tu	you say you
fin	end
ligne	line
svelte	slender
sport	sport
Étrange	Strange
faites	do
d’histoire	history
suivez-moi	follow me
quittons	leave
pardon	forgiveness
excuse-moi	excuse me
parlais	was talking about
cessa	ceased
attention	attention
avez-vous	have you
compris	including
suivez	follow
clama	cried
répondit	replied
suivrons	follow
m’obligez	I get
utiliser	use
force	force
comptez	count
m’entend	hear me
martela	martela
sé-	sé-
questreras	questreras
personne	person
n’empêchera	not prevent
démocratie	democracy
liberté	freedom
s’étendre	extend
répliqua	replied
américain	american
144	144
parles-tu	are you talking about
râla	râla
libéralisme	liberalism
avancée	advanced
veut	wants to
parler	talk
l’absolutisme	absolutism
discussion	discussion
intéresse	interested
peux	can
ravaler	swallow
misanthropie	misanthropy
tes	your
arguments	arguments
égoïstes	selfish
profita	took advantage
discutait	discussed
frapper	hit
grimace	grin
enleva	removed
soulier	shoe
mal	evil
hurla	screamed
immunisé	immune
effets	effects
pu	could
l’heure	the time
reproduira	reproduce
l’intention	the intention
entendre	hear
davantage	more
frappa	hit
crâne	skull
es-tu	are you
blablater	blablater
s’endormit	fell asleep
profond	deep
sommeil	sleep
vas-y	vas-y
attaque	attack
postérieur	post
hur-	hur-
détalé	lighted out when
compagnie	company
trem-	trem-
blant	blant
l’idée	the idea
d’affronter	face
méchant	nasty
ah	ah
fous	crazy
fuient	flee
puissance	power
rire	laugh
fou	crazy
retentit	sounds
résidence	residence
sûr	course
n’entendait	did
mirent	started
crépiter	sizzle
éclairs	lightning
ser-	ser-
pes	pes
furieusement	furiously
attirait	drew
l’énergie	the energy
reins	kidneys
incendiaient	were burning
l’air	the air
gueula	cried out
retourna	returned
attrape	grabs
garçon	boy
jeta	threw
bouteille	bottle
d’insecticide	insecticide
effectua	made
gigantesque	gigantic
magistral	lecture
shoot	shoot
direction	management
réflexe	reflex
libéra	freed
destructrice	destructive
bou-	bou-
teille	bast
s’enflamma	burned
répandit	spread
partie	part
brûla	burned
aveugla	aveugla
che-	che-
veux	want to
passèrent	passed
145	145
grogna	" 
suivi	follow-up
scène	scene
loin	far
n’ai	haven
mordu	bitten
fesses	buttocks
confessa	confessed
souhaitais	wanted
obtenir	get
dépit	despite
mes	my
mauvaises	bad
notations	ratings
sait	knows
découvriraient-ils	discover-they
fonce	dark
aveugle	blind
verra	see
venir	come
baissa	lowered
lancer	launch
charge	load
reçut	received
d’harry	harry
retrouva	found
projeté	projected
moitié	half
assommé	knocked out
releva	rose
titubant	staggering
nouveau	new
visible	visible
gros	wholesale
brûlé	burned
fumant	smoking
passait-il	was it
cruauté	cruelty
calculée	calculated
poussa	pushed
balourd	exciter
pêcher	fish
nectarines	nectarines
briser	break
qu’as-tu	what did you
collet	collar
fétu	wisp
paille	straw
souleva	raised
geste	gesture
repoussa	pushed
faisant	making
voltiger	flit
désormais	now
portes	doors
devinrent	became
rouges	red
colère	anger
réveillait	woke up
torpeur	torpor
glousser	squealing
néanmoins	nevertheless
com-	com-
mençait	mençait
s’agiter	shake
celui	the
griller	grill
dindes	turkeys
pintades	guinea fowl
poulets	chickens
détestait	hated
péniblement	painfully
apparu-	appeared-
intenses	intense
mot	word
détala	détala
foulées	strides
prit	took
sauta	jumped
trouva	found
caves	cellars
pleutres	pleutres
fuyez	flee
gamin	kid
payer	pay
saccagé	trashed
cartons	cartons
sali	sali
costume	costume
146	146
inquiets	worried
commençait	started
craindre	fear
prenne	take
sort	fate
réglé	set
jambe	leg
res	res
tomber	fall
réalisa	realized
sortilège	hex
truie	sow
n’arriva	never came
essaya	tried
transformer	transform
guenon	monkey
jouet	toy
passait	passed
m’arrive-t-il	to me happens
m’abandonne-t-elle	leave me she
peluche	plush
animée	animated
parfaitement	perfectly
insensible	insensitive
avaler	swallow
tho-	tho-
rax	rax
grosses	large
jambes	legs
ventre	belly
bec	bec
extensible	extensible
parais-	seem to-
quelle	what
horreur	horror
ingurgite	ingests
coince…	stuck...
rentrer	return
s’étouffer	choke
spectacle	show
tournant	turning
l’encourager	encourage
remis	given
perte	loss
côté	side
s’agitait	stirred
dois-je	do I have to
bramait-il	bramait it
s’étouffe	choking
analysa	analyzed
décidé	decided
aide-la	help-the
repas	meal
voyons	see
position	position
dangereux	dangerous
brama-t-il	brama-t-he
accroche-toi	hang in there
effectuer	perform
ruade	ruade
devrait	should
sier	sier
aussitôt	as soon
sabots	hooves
projetèrent	threw
recracha	recracha
chaussures	shoes
eut	had
hoquets	hiccups
jaillissements	the spurs
fumerolles	fumaroles
lançait	launched
dernières	last
salves	bursts
bientôt	soon
rots	burping
rappeler	remember
l’existence	the existence
147	147
beurk	yuck
brama	brama
pauvre	poor
savait	knew
toutes	all
mangées	eaten
mangé	ate
gâteaux	cakes
golem	golem
clou	nail
girofle	clove
préparés	prepared
rappela	reminded
aient	have
l’effet	the effect
murmura	whispered
histoire	history
parait	seems
retrouver	find
cot	cot
cru	raw
mouillée	wet
heureusement	fortunately
héroïsme	heroism
figure	figure
l’avant	the front
traîneaux	sleds
sobrement	soberly
renforcé	reinforced
réputation	reputation
ayant	having
contribué	contributed
sau-	sau-
adulé	adulated
royaume	kingdom
aurait	would
droit	right
autant	as much
régimes	plans
carot-	carot-
pourrait	could
dévorer	devour
déplaça	moved
prairie	prairie
digérer	digest
l’immense	the immense
vêtements	clothing
goût	taste
nourrissait	fed
grassement	handsomely
réapparut	reappeared
doute	doubt
rassuré	reassured
arri-	arri-
étonnement	astonishment
disparition	disappearance
s’est-il	is there
demanda-t-il	he asked
répondre	reply
aidé	helped
l’avaler	the swallow
entièrement	fully
poulette	chick
paire	pair
tissées	woven
partir	from
fils	son
d’or	gold
diamants	diamonds
émeraudes	emeralds
encastrés	recessed
struc-	struc-
ture	ture
richesse	wealth
devait	should
détenir	hold
presque	almost
immortels	immortal
cessent	stop
s’enrichir	enrich
partagent	share
disparaissent	disappear
jour	day
s’ils	if they
gentils	nice
naturel	natural
nécessaire	necessary
seuls	only
devaient	had to
éternels	eternal
148	148
t’aime	love you
reviens	come back
réfugier	refuge
olivier	olivier
banc	bench
pierre	stone
l’y	there
attendait	waiting
s’assit	sat
fatigué	tired
vue	view
devenait	became
floue	fuzzy
paraissaient	seemed
apercevoir	see
silhouettes	silhouettes
n’étaient	there were
piliers	pillars
mouvants	shifting
indistincts	indistinct
mobiles	mobile
couleurs	colors
mélangeaient	mixed
rendant	making
forme	form
totalement	totally
craquer	crack
brindille	twig
oh	oh
quelqu’un	someone
serait-il	would it be
jeune	young
fille	girl
splendide	splendid
d’environ	about
quatorze	fourteen
habillée	dressed
élégante	elegant
robe	dress
velours	velvet
rouge	red
tachetée	spotted
filets	nets
blancs	white
longs	long
collants	tights
immaculés	immaculate
soie	silk
sang	blood
cheveux	hair
neigeux	snowy
brillaient	shone
l’argent	the money
s’étonna-t-il	was surprised there
connais-tu	do you know
connais	know
parviens	am
souvenir	remember
ai-je	I
intervint	intervened
d’Éla	of Elah
joli	nice
d’enfant	child
adolescente	teen
semblable	similar
avoua-t-il	confessed he
sais-tu	do you know
ressens	feel
impression	print
vieilli	aged
êtes-vous	are you
suis-je	am I
sensation	sensation
d’avoir	to have
sommeillé	slumbered
épaisse	thick
chaude	hot
doux	soft
frissons	chills
l’étreignirent	the étreignirent
rappelles-tu	remember-you
sentiment	feeling
abandonné	abandoned
l’époque	the time
fus	was
réincarné	reincarnated
souviens-tu	remember-you
149	149
allé	gone
prétendait	claimed
pou-	pou-
m’aider	help me
réaliser	make
merveilleux	wonderful
habitait	lived
redevenue	again
précise	precise
vit	lives
connaissait	knew
énorme	huge
dû	due
créer	create
soucis	worries
dit-il	he said
l’épaule	the shoulder
lettre	letter
destinait	intended
grand-père	grand-father
remettre	back
l’enveloppe	the envelope
sortit	went out
dessin	drawing
texte	text
colorié	colored
voudrais	would like to
sois	am
certain	some
person-	person-
nes	nes
fabriqué	manufactured
l’ont	have
meilleures	best
conditions	conditions
payés	paid
convenablement	properly
t’assures	make sure
peuvent	can
vivre	live
pâtir	suffer
fatigués	tired
grâce	thanks
dur	hard
travail	work
envoyer	send
l’école	the school
saches	to know
t’aimerais	would love you
advenir	happen
horribles	horrible
arrivées	arrivals
montra	showed
fidèle	faithful
images	images
city	city
toys	toys
l’univers	the universe
impitoyable	ruthless
s’apparentait	similar
féerique	fairy
cesser	stop
gueux	tramp
personnage	character
échappé	escaped
lorsque	when
asiatique	asian
guérit	heals
créatures	creatures
celles	those
récemment	recently
enfermées	locked
cercueils	coffins
répara	repaired
douches	showers
cuisines	kitchens
lavé	washed
récuré	scoured
nettoyé	cleaned
offrit	offered
chacun	each
vêtement	garment
année	year
d’enfants	children
riches	rich
n’auront	there will be
aucun	no
ca-	ca-
deau	water
hangar	hangar
iront	go
conçus	designed
150	150
juvéniles	juvenile
eurent	had
fantastique	fantastic
reçurent	received
reine	queen
hybride	hybrid
transfor-	transfor-
mée	mée
fée	fairy
qu’arriva-t-il	that came to pass there
rennes	rennes
quitter	leave
île	island
paradisia-	paradisia-
vacances	holiday
belles	beautiful
finies	finished
fallut	took
tenir	take
compte	account
troupes	troops
proposa	proposed
sociale	social
traduirait	would
mi-temps	half-time
naturellement	naturally
continueraient	continue
bénéficier	benefit
onze	eleven
mois	months
congés	leave
annuels	annual
pondit	replied
œuf	egg
supplémentaire	additional
précédent	previous
œuf-là	egg-there
distinguait	distinguished
sens	meaning
revêtu	coated
coquille	shell
habi-	habi-
tuellement	at this moment
colorée	colorful
pigments	pigments
base	base
sels	salts
minéraux	minerals
constituée	incorporated
poussières	dust
accoucha	gave birth to
or	gold
retour	return
village	village
co-	co-
cotte	cotte
acquit	acquired
statut	status
œufs	eggs
devint	became
sauvé	saved
lequel	which
rappelons-le	remember-the
illustre	shows
courage	courage
taille	size
seraient	would be
l’avenir	the future
chocolat	chocolate
mangeait	ate
faim	hunger
l’avait	had
quittée	left
pensèrent	thought
absorber	absorb
devenue	become
l’espace	the space
grenouille	frog
voulait	wanted
grosse	big
bœuf	beef
explosé	exploded
éclore	hatch
maintenu	maintained
nounours	teddy bear
l’éclosion	the outbreak
déroulée	place
surpris	surprised
apparaî-	will-
tre	tre
poussin	chick
fouettard	black peter from the scene
os	os
concéda	granted
folie	madness
avalé	swallowed
jars	jars
fanfaron	hector
dispute	dispute
longuement	long
espéré	hoped
croupion	rump
lorsqu’elle	when it
subsistait	remained
amant	lover
paniqué	panicked
coq	cock
l’humain	the human
151	151
quoiqu’il	even though it
fût	was
ravi	ravi
originelle	original
moins	less
saurait	not
éventuel	possible
disait	said
fessées	spanking
gâtez	spoil
méchants	wicked
créez	create
monstres	monsters
seront	will be
graines	seeds
d’arlequins	of harlequin
prudence	caution
sévérité	severity
gages	gages
malgré	despite
gentillesse	kindness
mauvais	bad
caractère	character
brisa	broke
coquilles	shells
d’œuf	egg
s’assurer	ensure
