chapitre	chapter
poursuite	further
poulette	chick
cessé	stopped
manger	eat
croître	grow
depuis	since
qu’elle	it
rapetissé	dwarfed
présent	this
faisait	was
presque	almost
peur	fear
volume	volume
votre	your
poule	hen
étrange	strange
fit	fit
remarquer	notice
on	it
dirait	looks like
peluche-autruche	teddy-ostrich
l’une	one
mes	my
poupées	dolls
ici	here
elles	they
sont	are
vivan-	vivan-
tes	your
mangent	eat
endormies	sleeping
côtés	sides
chacun	each
miracle	miracle
n’y	there
peluches	lint
rêvaient	dreamed
pouvait	could
non	not
plus	more
avoir	have
animées	animated
servent	serve
enfants	children
sages	wise
mon	my
également	also
expliqua	explained
secouant	shaking
épaules	shoulders
sais	know
passe	pass
osa	osa
songer	consider
cer-	cer-
tainement	tainement
responsable	responsible
anomalie	fault
réveil	alarm clock
rivé	riveted
permit	allowed
dernière	last
s’entrouvrir	if open
coulissant	sliding
néanmoins	nevertheless
personne	person
n’aurait	would
pu	could
passer	pass
sauf	except
peut-être	maybe
29	29
entrez	enter
donc	so
messieurs	gentlemen
dames	ladies
courbant	bending
révérence	reverence
accent	emphasis
africain	african
rendait	made
risible	laughable
chat	cat
regardèrent	looked
avec	with
curiosité	curiosity
instantané-	snapshot-
ment	ment
nounours	teddy bear
très	very
apaisant	soothing
posa	posa
pattes	legs
afin	in order
qu’il	it
ignore	ignore
lit	bed
livres	books
lèvres	lips
adore	love
bouquiner	reading a book
d’ailleurs	moreover,
seuls	only
amis	friends
bouquins	books
faisant	making
groin	snout
car	because
notre	our
contracté	contracted
gros	wholesale
rhume	cold
n’était	there was
entière-	whole-
fallait	had to
poursuivre	continue
procédure	procedure
où	where
ai-je	I
tête	head
bénin	benin
n’est	there is
grave	serious
vais	'll
réciter	recite
formule	formula
magique	magic
abracadabra	abracadabra
patata	patata
patatras	paf
rat	rat
plat	flat
tralala	tralala
taratata	taratata
flagada	flagada
baraka	baraka
baccara	baccarat
falbala	falbala
alabama	alabama
apparat	apparatus
s’ouvrit	opened
bon	good
travers	through
crisse-	dammit-
ments	ments
effroyables	appalling
ouf	phew
suis	am
heureuse	happy
cela	this
termine	ends
lorsqu’ils	when they
eurent	had
franchi	crossed
donnait	gave
accès	access
entendirent	heard
récitait	recited
fermeture	closure
simili	imitation
bikini	bikini
mississippi	mississippi
rikiki	pokey
mistigri	mistigri
miniski	mini ski
incipit	incipit
iri-	iri-
tis	tis
primitif	primitive
infinitif	infinitive
littéraire	literary
démagogue	demagogue
pour-	for-
quoi	what
formules	formulas
semblent	seem to
stériles	sterile
décidément	decidedly
parfois	sometimes
jugeait	considered
papa	dad
stupide	stupid
surtout	especially
lorsqu’il	when it
l’idiot	the idiot
racontait	told
n’importe	any
malin	malin
croyait	believed
drôle	funny
faim	hunger
même	even
trop	too
jeune	young
savoir	know
choses	things
sa-	sa-
vantes	the following rules
paraissait	seemed
incongru	incongruous
vais-je	will I
réside	lies
sapin	fir
ah	ah
habite-t-il	lives there
a	has
demeures	homes
terre	earth
rési-	residents-
dence	dence
principale	main
quelque	some
part	share
montagne	mountain
sais-tu	do you know
30	30
seulement	only
habitation	home
possède	has
châteaux	castles
invisibles	invisible
microscopiques	microscopic
immensé-	immensé-
petits	small
faut	must
soient	are
démesurées	oversized
puisqu’il	since it
beaucoup	a lot
borne	terminal
livrer	deliver
rennes	rennes
fabrique	manufactures
commandes	commands
fournisseurs	suppliers
grande	great
ressemblait	looked like
perché	perched
étaient	were
gigantesque	gigantic
conifère	conifer
camouflait	camouflait
l’ensemble	all
grâce	thanks
feuilles	leaves
neige	snow
oiseaux	birds
avaient	had
élu	elected
domicile	home
certaines	some
placé	placed
nids	nests
épais	thick
malgré	despite
lumière	light
dérisoire	ridiculous
apercevait	caught sight of
encore	yet
nappe	tablecloth
bol	bowl
miel	honey
prairie	prairie
lumineuse	light
cercle	circle
polaire	polar
début	beginning
d’aurore	dawn
boréale	boreal
apparaissait	appeared
ciel	sky
nuances	shades
cou-	neck-
jaunes	yellow
vertes	green
fine	fine
raie	line
rouge	red
brillante	brilliant
hiboux	owls
là	there
épier	spy
cherchaient-	sought-
exactement	exactly
l’estomac	the stomach
bruit	noise
contorsionnait	contorsionnait
c’était	it was
désagréable	unpleasant
bureau	office
poste	post
milieu	middle
pla-	pla-
teforme	teforme
entier	integer
envoyaient	sent
toute	any
l’année	the year
souhaits	wishes
lutins	goblins
gno-	gno-
elfes	elves
travail	work
important	important
traiter	treat
tous	all
ces	these
courriers	haul
d’énormes	huge
sacs	bags
contenaient	contained
centaines	hundreds
milliers	thousands
réservées	reserved
constamment	constantly
occupé	busy
général	general
prennent	take
soin	care
d’acheminer	route
plis	folds
gérer	manage
l’usine	the factory
autrefois	once
lisait	read
discu-	discussed-
tait	tait
faisions	did
comptes	accounts
rendus	rendered
aujourd’hui	today
fini	finished
chuchota	whispered
signe	sign
montra	showed
doigt	finger
hocha	hocha
puis	then
s’éloigna	walked away
d’eux	of them
j’ai	I
demandé	asked
d’aider	help
dépouillages	dépouillages
retourner	return
vite	fast
chambre	room
dérangera	disturb
plus…	more...
***	***
office	office
mairie	town hall
sommets	summits
ar-	ar-
rondis	rondis
ressemblaient	looked like
maisons	houses
tableau	table
31	31
miniaturisé	miniaturized
quantité	quantity
couleurs	colors
arc-en-ciel	arc-en-ciel
ainsi	as well
lucioles	fireflies
éclairaient	illuminated
placette	plot
lampadai-	lampadai-
res	res
sylphide	sylphide
sustentation	levitation
s’approcha	approached
mince	thin
gracieuse	graceful
lune	moon
beau	beautiful
oublia	forgot
estomac	stomach
noué	knotted
génie	engineering
féminin	female
l’air	the air
survola	over
long	long
tapis	carpet
recou-	covered-
vrait	should
voyait	saw
décors	decorations
réalité	reality
sucres	sugars
d’orge	barley
gâteaux	cakes
pains	bread
d’épice	spice
séchés	dried
décorés	decorated
vitrages	glazing
caramel	caramel
sucre	sugar
d’érable	maple
coloré	colorful
vous	you
êtes	are
blanche	white
mettez	put
pull-over	pull-over
vert	green
pull	pull
semblait	seemed
être	be
pourpre	purple
doucement	gently
regardant	looking at
doit	must
l’être	the be
envers	to
contre	against
répondit-il	he replied
sagement	wisely
petite	small
fille	girl
demandait	asked
l’on	we
moquait	laughing
d’elle	it
porter	wear
rétorqua-t-elle	"she
fièrement	proudly
Écoute	Listening
mets	mets
l’envers	the upside
au-	at-
ras	ras
regarda	looked at
grands	great
écarquillés	wide open
s’éclaircissait	clearing
retourna	returned
mettre	put
l’enfila	the threaded
constata	found
deve-	deve-
nu	naked
chaud	hot
sentit	felt
froid	cold
creusait	digging
surnaturel	supernatural
manifesta	manifesta
sourire	smile
contentement	contentment
suivez-moi	follow me
peu	little
têtue	stubborn
commencé	started
grignoter	nibble
quel	what
reconstituaient-elles	reconstituaient-they
avalait	swallows
repoussait	postponed
aussitôt	as soon
cesse	stops
dévorer	devour
laisse	leaves
fut	was
rattrapée	caught up
créature	creature
semblable	similar
elfe	elf
mâle	male
autour	around
duquel	which
tournoyaient	whirled
petites	small
langues	languages
feu	fire
32	32
splendide	splendid
parfait	perfect
l’un	one
l’autre	the other
brillaient	shone
mille	thousand
flammes	flames
s’enfuirent	fled
loin	far
revit	revit
longèrent	past
couloirs	corridors
murs	walls
parsemés	dotted
pâtisseries	pastries
chocolat	chocolate
nougats	nougat
autres	other
friandises	treats
barbe	beard
jouer	play
rôle	role
lampadaires	streetlights
d’habitats	habitat
éclairantes	flares
tableaux	tables
toiles	paintings
mu-	mu-
rales	general
n’étaient	there were
d’autre	on the other
agglomérats	agglomerates
colorés	colorful
appétissant	appetizing
aperçut	saw
laid	ugly
peignait	painted
coin	corner
fait-il	it
demanda-t-elle	he asked as she
certaine	some
cuisine	kitchen
prochain	next
répondit	replied
autoportrait	self-portrait
cerf	deer
préféré	favorite
harry	harry
sâ	'sâ
confusément	confusedly
ruminant	ruminant
largement	widely
aperce-	aperce-
vait	d
longues	long
dents	teeth
clin	clin
d’œil	eye
aime	love
herbes	herbs
épicées	spicy
joyeux	happy
luron…	luron...
mordu	bitten
fesses	buttocks
cuisinait	cooked
voulez-vous	do you want to
goûter	taste
suffira	suffice
attend	waiting
de-	of-
vons	vons
aller	go
origan	oregano
gestes	gestures
repousser	push
vers	to
pénombres	penumbra
couloir	hallway
n’éclairaient	not lit up
merveille	wonder
nuit	night
tombait	fell
n’osa	durst
ré-	re-
clamer	shout
qu’étaient	that were
précisément	precisely
sylphides	sylphides
êtres	beings
hideux	hideous
difformes	deformed
stature	stature
gardent	keep
mines	mines
trésors	treasures
gnomes	gnomes
ingénieux	ingenious
assez	enough
gentils	nice
timides	shy
apprécient	enjoy
hommes	men
particulièrement	particularly
menteurs	liars
amoureux	love
femmes	women
s’activent	activate
préfèrent	prefer
habiter	live
entrailles	bowels
bois	wood
sous	under
charpentes	framing
fermes	farms
si-	if-
bérie	bérie
peuvent	can
revanche	contrast
méchantes	nasty
créatures	creatures
portent-ils	are they
bonnet	bonnet
oreilles	ears
pointues	sharp
ressemblent	look like
33	33
pieds	feet
sont-ils	are they
parce	because
qu’ils	they
n’ont	have
s’était	had
revê-	revê-
coiffure	hairstyle
coquille	shell
noix	nuts
souliers	shoes
verts	green
pointus	sharp
outre	in addition to
portait	wore
hanche	hip
dague	dagger
qu’une	a
épingle	pin
portrait	portrait
cuisiné	cooked
tentée	attempted
contenta	contenta
regarder	watch
genre	kind
miniature	miniature
habillé	dressed
différemment	differently
longue	long
bottes	boots
feutre	felt
soudain	suddenly
attirée	drawn
personnages	characters
sem-	sem-
blaient	blaient
réaliser	make
bizarres	weird
vêtus	dressed
blanc	white
ouvriers	workers
aurait	would
jouaient	played
pâte	dough
modeler	modeling
font	do
là-bas	there
nains	dwarves
cuisinent	cook
fondations	foundations
bâtisse	building
construisent	build
aile	wing
servira	will
salle	room
supplé-	additional
mentaire	precaution
banquets	banquets
comment	how
font-ils	do they
cuisiner	cook
sans	without
qu’elles	they
s’effondrent	collapse
coutume	custom
chez	in
résidences	residences
constituées	incorporated
secs	dry
experts	experts
pâ-	they are-
tissiers	tissiers
ont	have
amélioré	improved
recettes	recipes
usant	using
caramélisés	caramelized
farine	flour
beurre	butter
rendre	make
ensembles	sets
solides	solid
épices	spices
parfumer	perfume
pièces	parts
s’étaient	had
approchés	approached
bâtisseurs	builders
voici	here
anis	anise
cannelle	cinnamon
tomte	tomte
fenouil	fennel
clou	nail
girofle	clove
ma-	my-
cis	cis
nisse	nisse
cardamones	cardamones
badiane	star anise
sept	seven
bâti	built
arbre	tree
enneigé	snowy
spécialiste	specialist
torsadés	twisted
bretzels	pretzels
dore	dore
d’œuf	egg
macis	mace
réalise	performs
parois	walls
tapissées	upholstered
croix	cross
couronnes	crowns
d’escargots	snails
portent	bear
bonheur	happiness
lorsqu’on	when
mange	eat
étoiles	star
sapins	firs
croissants	growing
l’enfant	the child
jésus…	jesus...
magicien	magician
34	34
golem	golem
donne	gives
vie	life
pâtisserie	pastry
sorte	so
reconstitue	restores
lorsqu’elle	when it
consommée	consumed
abîmée	damaged
fort	fort
prêtèrent	lent
at-	at-
tention	tension
cohorte	cohort
pire	worst
leur	their
approche	approach
mis	put
fredonner	hum
comptine	rhyme
intitulée	entitled
déranger	disturb
musique	music
joue	plays
quand	when
sommes	are
telle	such
loi	law
tant	as
entendez	hear
chanter	sing
sûr	course
sachez	be aware
retenir	remember
marmots	brats
panique	panic
mots	words
travaillez	work
laissez	let
soupirer	sigh
buvez	drink
thé	tea
pissenlit	dandelion
froissé	crumpled
importaient	imported
histoire	history
d’amour	love
point	point
hobbit	hobbit
pâle	pale
passa	spent
devant	before
eux	them
souriant	smiling
quittait	left
lieu	place
singulier	singular
chantonnant	humming
marchait	walked
nus	naked
démarche	approach
rapide	fast
élancée	slender
fumait	smoked
herbe	grass
pipée	pipée
bonjour	hello
articula	articula
bonhomme	man
l’instant	the moment
d’après	after
oh	oh
homme	man
recouverts	covered
poils…	hair...
humain	human
légèrement	slightly
poilus	hairy
loge	lodge
famille	family
souvent	often
organise	organizes
fêtes	holidays
noc-	acg-
turnes	turnes
restaurant	restaurant
femme	woman
six	six
n’en	do
grand-père	grand-father
re-	re-
changé	changed
retrouvait	found
macrocosme	macrocosm
inso-	inso-
lites	lites
hobbits	hobbits
inversés	reversed
animaux	animals
parlent	speak
vermeil	vermeil
argenté	silver
lumineux	bright
vivait	lived
35	35
partout	everywhere
clairière	glade
ensoleillée	sunny
sombre	dark
puisque	since
recouvert	covered
cacao	cocoa
peine	penalty
sol	soil
consistant	consisting of
gâteau	cake
lait	milk
heureusement	fortunately
faisaient	were
poutres	beams
sinon	otherwise
serait	would be
certainement	certainly
ef-	ef-
fondré	fondré
cœur	heart
collé	stuck
mur	wall
pleurnichait	pleurnichait
mangez-moi	eat me
regard	look
mit	mit
briller	shine
pis	pis
vivant	living
chuchota-t-elle	she whispered
discrètement	discreetly
arracha	tore
l’avala	it swallowed
bloc	block
extirpa	pulled out
deuxième	second
troisième	third
cinq	five
finalement	finally
vingt	twenty
s’arrêta	stopped
pffff	pffff
soupira-t-elle	sighed-she
grattant	scraping
mous-	soft-
tache	spot
pousse	grows
n’est-ce	is this
as	as
poils	hair
blancs	white
ai	I
comptés	counted
moustache	mustache
s’étonna-t-elle	was surprised she
affolée	distraught
renferment	contain
farce	stuffing
spéciale	special
échappe	escapes
réfléchit	thinking
instant	now
pilosité	hair
res-	res-
treinte	treinte
épaisse	thick
guise	as
endroit	place
bizarre	weird
dehors	outside
désormais	now
mange-	eats-
rais	rais
contiennent	contain
attrape	grabs
air	air
stupéfait	stunned
mieux	better
croquer	chewable
cloisons	partitions
restaurerons	restore
dit-il	he said
pouvaient	could
gê-	gê-
nants	contaminants
ceux-ci	these
portaient	wore
déjà	already
blanche…	white...
paniqué	panicked
toutes	all
odeurs	smells
nauséabondes	foul
trouvé	found
percher	perch
cheveux	hair
arrachait	ripped
grappes	clusters
biscuits	biscuits
détachant	stain remover
s’effondraient	collapsed
museau	muzzle
36	36
l’exciter	the excite
moitié	half
fou	crazy
autant	as much
caprices	whims
grignotait	eroded
scrupule	scruple
place	place
énorme	huge
collerette	ruff
plumes	feathers
poussa	pushed
devenue	become
coq-paon	cock-peacock
moment	time
bête	beast
clochait	wrong
en-	in-
tendit	handed
carillon	carillon
clocher	bell tower
retentir	sound
commence	begins
allons	will
pouvoir	power
fond	background
tenaient	held
debout	standing
majordomes	butlers
centenaires	centenarians
désignés	designated
recevoir	receive
solennellement	solemnly
invités	guests
appartenaient	belonged
l’amicale	the friendly
vermeilles	scarlet
(dont	(
détenaient	held
carte)	card)
attendaient	waiting
patiemment	patiently
arrivée	arrival
domestiques	domestic
timide	shy
hésitant	hesitating
semblaient	seemed to
travailler	work
couple	couple
excepté	except
unique	single
mains	hands
cafetière	coffee maker
gnomides	gnomides
aiment	love
œuvrer	work
ensemble	all
À	To
ma	my
gauche	left
batteur	drummer
batteuse	thresher
maîtres	masters
d’œuvres	works
boulangerie	bakery
côté	side
apercevons	see
chauffeur	driver
chauffeuse	sleeper chair
chargés	loaded
d’alimenter	power
four	oven
réchauffer	warm up
coureur	rider
coureuse	runner
s’appliquent	apply
moudre	grind
blé	wheat
courent	run
lièvres	hares
moulin	mill
courtisan	courtier
courtisane	courtesan
barbue	brill
effectuent	perform
habituellement	usually
contributions	contributions
base	base
ceux-là	those
maître	master
maîtresse	mistress
organisent	organize
l’émirat	the emirate
droite	right
l’entraîneur	the coach
entraîneuse	coach
l’absence	the absence
enfin	finally
respectable	respectable
gars	guys
garce	bitch
s’occupent	deal
d’agencer	match
jardins	gardens
fleuris	flower
principe	principle
participent	participate
service	service
journée	day
exceptionnelle	outstanding
dernier	last
cafetier	coffee
céliba-	céliba-
taire	shut up
cent	cent
ans	years
œuvre	work
prêt	loan
l’amour	love
tas	heap
logique	logic
vraiment	really
laids	ugly
coiffaient	coiffaient
chapeau	hat
mâles	male
bleu	blue
37	37
femelles	females
joues	cheeks
joufflues	joufflues
rouges	red
blonds	blonde
endossaient	endorsed
sarrau	lab coat
bleuâtre	bluish
ample	ample
pantalon	pants
ceinture	belt
cuir	leather
fe-	fe-
melles	melles
robes	dresses
kaki	khaki
délicates	delicate
chaussaient	chaussaient
bottines	ankle boots
fermiers	farmers
siècle	century
cuite	cooked
là…	there...
gnomide	gnomide
effrayée	scared
sortit	went out
griffes	claws
s’agrippa	if agrippa
chevelure	hair
hérissés	spiky
été	been
arrosé	watered
juste	just
s’est	is
détachée	detached
plafond	ceiling
contesta	chode
allez	go
ouste	ouste
pays	country
devons	must
l’accueillir	welcome
parvinrent	managed
jusqu’à	up to
immense	huge
ornée	decorated
gâteries	treats
delà	beyond
d’autres	other
galeries	galleries
couraient	ran
sembla	seemed
ignorer	ignore
gong	gong
forme	form
cymbale	cymbal
reten-	reten-
tir	shooting
cuivre	copper
baguette	wand
tampon	buffer
sifflèrent	sifflèrent
grimace	grin
arrive	happens
hurla-t-il	"he yelled,
sautillant	hopping
aimaient	loved
vacarme	din
39	39
