chapitre	chapter
lorsqu’ils	when they
sont	are
fatigués	tired
s’en	in
vont	go
mourir	die
lieu	place
secret	secret
mont	mount
mort	death
peut	can
immor-	immor-
tel	such
s’il	if it
désire	wish
quelques-uns	a few
mesurent	measure
quinze	fifteen
centimètres	centimeters
d’autres	other
grands	great
nains	dwarves
humains	human
observa	watched
présents	present
pièce	room
certains	some
al-	al-
laient	laient
venaient	came
cuisines	kitchens
s’asseyaient	sat
mangeaient	ate
s’échangeaient	exchanged
rôles	roles
profitaient	enjoyed
tout	all
final	final
gnome-coureur	gnome-rider
déposa	filed
assiette	plate
soupe	soup
chat	cat
dit-il	he said
n’aime	likes
crois	believe
préfère	prefer
viande	meat
d’œufs	eggs
fourmis	ants
répondit-il	he replied
écarquilla	écarquilla
indiquer	indicate
cela	this
goûtant	tasting
cependant	however
chaton	kitten
accepta	accepted
plat	flat
sans	without
rechigner	balk
faim	hunger
42	42
aime	love
constata	found
beurk	yuck
frissonnant	shivering
autre	other
apporta	brought
rempli	filled
d’huile	oil
noirâtre	blackish
chocolat	chocolate
malodorante	smelly
demanda	asked
l’étron	the turd
sauterelle	grasshopper
laver	wash
mains	hands
l’occasion	the opportunity
mes	my
propres	own
trancha-t-elle	cut-t-it
changer	change
sujet	about
aurais-tu	would you
mangé	ate
cœurs	hearts
murs	walls
oui	yes
moustache	mustache
gnomides	gnomides
acquiesça-t-	nodded-t-
ont	have
poils	hair
parce	because
qu’elles	they
vieilles	old
longtemps	for a long time
grignotent	nibble
soudain	suddenly
entendit	heard
caquètements	caquètements
cailletages	cailletages
ja-	ja-
cassages	cassages
effectuait	was
bonds	bonds
autour	around
volatile	volatile
s’arrêta	stopped
gesticuler	gesticulate
poussa	pushed
l’oie	the oie
qu’elle	it
dirige	directs
oiseaux	birds
s’ils	if they
parler	talk
aimé	loved
susse	susse
dès	as soon
aperçûmes	saw
plûmes	feathers
point	point
perdre	lose
os	os
œufs	eggs
avalé	swallowed
parle	speaks
pense	think
n’est-ce	is this
étonnant	amazing
oh	oh
parles	talk
non	not
seulement	only
panse	belly
ceci	this
chance	chance
veux	want to
manger	eat
pain	bread
rance	rance
rance…	rancid...
grosse	big
voix	voice
rugissante	roaring
parlait	spoke
également	also
toi	you
causes	causes
prit	took
prête	ready
l’oreille	the ear
Écoute	Listening
partout	everywhere
présente	this
certes	of course
n’avait	had
jamais	never
été	been
expéri-	pilot-scale
mentée	mentée
vivantes	living
n’y	there
surprenant	surprising
puissent	can
puisqu’elles	since they
mangent	eat
ta	your
venue	coming
attendue	expected
espérée	expected
s’éteint	off
lentement	slowly
légende	legend
évoquait	evoked
fille	girl
43	43
arriverait	happen
compagnons	companions
extraordinaires	extraordinary
sauverait	save
enfants	children
venus	come
aucun	no
par-	by-
venu	come
parie	bet
l’arrivée	the arrival
cette	this
marie-ci	mary-
renverra	return
hardi	hardi
arlequin	harlequin
vilain	naughty
ahuri	bemused
aux	the
États-unis	United states
lutin	pixie
américain	american
groin	snout
où	where
musée	museum
garnements	rascals
perchée	perched
sommet	summit
sapin	fir
articula	articula
interloquée	taken aback
soudainement	suddenly
d’appétit	of appetite
tiède	warm
recouverte	covered
crème	cream
exhalait	exhaled
autant	as much
gaufres	waffles
grand-mère	grand-mother
regarda	looked at
droit	right
serra	serra
sentir	feel
douceur	smooth
identifié	identified
trouble	disorder
articula-t-il	articula-t-he
punis	punished
possible	possible
renvoyer	return
chez	in
eux	them
long-	long-
sera	will be
sauvé	saved
nécessaire	necessary
mettre	put
cet	this
endroit	place
spécifique	specific
protégé	protected
s’étonna	was surprised
jours	days
mois	months
années	years
qu’ils	they
mûrissent	mature
doivent	must
rester	stay
zone	area
répéta	repeated
raisons	reasons
pourront	can
reconnus	recognized
parents	parents
second	second
exception	exception
faite	made
pères	fathers
autorisés	authorized
ahhh	ahhh
souffla	blew
devons	must
dépêcher	hurry
beaucoup	a lot
pleurent	cry
d’où	where
viennent	come
parlé	spoken
d’enfants	children
dédoublés	split
sélectionnés	selected
fonction	function
lettres	letters
recevons	receive
choisis	selected
d’entre	of
sauve	saves
malheu-	unfortunately
reusement	nately
l’âme	the soul
totalement	totally
pure	pure
l’image	the image
parents…	parents...
échoué	failed
44	44
suçant	sucking
pouce	inch
qu’à	as
l’habitude	the usual
larme	tear
coula	sank
joue	plays
larmoies-tu	larmoies you
soient	are
gentils…	nice...
alors	then
ange	angel
pauvre	poor
pauvres	poor
faire	do
objecta	objected
t’a	you
sélectionnée	selected
ait	has
rencontré	met
lu	read
lettre	letter
fatalité	fatality
n’es	no es
obligée	forced
ressembler	look like
tes	your
proches	close
peux	can
sages	wise
tiens	want
preuve…	proof...
ah	ah
obtiennent-ils	they get
cadeaux	gifts
reçois-tu	get you
ben	ben
reconnut	recognized
gloussant	chuckling
donc	so
es	es
agents	agents
trompent	wrong
discutèrent	discussed
confusion	confusion
laquelle	which
laponie	lapland
plongé	immersed
naguère	once
préparait	preparing
répondait	met
let-	let-
tres	very
livrait	delivered
lui-même	himself
jouets	toys
l’aide	using
rennes	rennes
d’amérique	of america
hideux	hideous
avide	greedy
richesses	wealth
rentabilité	profitability
d’affaires	business
envahi	invaded
terri-	terri-
toire	history
chambouler	upset
première	first
action	action
fut	was
s’emparer	grab
huit	eight
cacher	hide
selon	according to
rumeurs	rumors
auraient	would
séduits	seduced
vacances	holiday
éternelles	eternal
seychel-	seychel-
nul	no
aperçus	previews
lieux	places
s’était	had
retranché	cut off
maison	home
refusait	refused
tou-	tou-
visites	visits
voilà	this is
n’ai	haven
saint-nicolas	saint-nicolas
revêtir	take
expliqua	explained
ensorcelé	bewitched
peine	penalty
m’écoute	listen to me
annoncé	announced
étaient	were
introuvables	not found
guise	as
réponse	response
levé	survey
revoir	review
vit	lives
âne	ass
préféré	favorite
domiciles	homes
loin	far
d’ailleurs	moreover,
45	45
désormais	now
livre	book
ou	or
réalise	performs
distribution	distribution
cas	case
chargés	loaded
résoudre	solve
problème	problem
vis-à-vis	vis-à-vis
l’entraîneur	the coach
entraîneuse	coach
passer	pass
bac	tray
brevet	patent
d’acheminement	routing
auprès	with
multitude	multitude
meilleures	best
notes	notes
attribuées	granted
rex	rex
hona	hona
nok	nok
hia	hia
ik	ik
héa	héa
nik	nik
kokakola	kokakola
hola	hola
harry	harry
sâ	'sâ
mi	mi
kado	kado
hiloda	hiloda
équipe	team
disposons	stock
six	six
puissants	powerful
capables	capable
tirer	shoot
traîneau	sled
cieux	heaven
mauvais	bad
premières	first
places	places
harnaché	harnessed
lumineux	bright
éclairer	light
chemins	paths
période	period
turbulences	turbulence
hi-	hi-
vernales	vernal
adjoint	assistant
apte	fit
mordre	bite
l’aperçoit	sees
dernier	last
renne	reindeer
reste	rest
réussi	successful
examens	reviews
l’avons	have
retenu	retained
courage	courage
rennes-là	rennes-there
retard	delay
livraisons	deliveries
comprends	understand
va	will
puis-je	can I
vous	you
aider	help
constituait	was
doute	doubt
ferions-nous	would we
arrivé	arrived
business	business
délocalisé	relocated
fabrication	manufacturing
zouets	zouets
usine	factory
secrète	secret
pied	foot
l’habitat	habitat
saint-	saint-
nicolas	nicolas
onéreux	expensive
mauvaise	bad
qualité	quality
dégra-	dégra-
dent	tooth
vite	fast
servent	serve
régulièrement	regularly
payer	pay
continuent	continue
fonctionner	function
modernes	modern
produisent	produce
idiots	idiots
gros	wholesale
gras	fat
rendent	make
violents	violent
indisciplinés	unruly
stupides	stupid
paresseux	lazy
est-ce	is this
fête	feast
administrée	administered
multi-	multi-
nationale	national
américaine	american
intégralement	full
constituée	incorporated
originaires	originating
sibérie	siberia
autrefois	once
nombreux	many
parmi	among
malveillants	malicious
l’occident	the west
partirent	departed
histoire	history
conquérir	conquer
nouveau	new
là-bas	there
dérobèrent	dérobèrent
toutes	all
ri-	ri-
chesses	chesses
indiens	indian
nourriture	food
jouèrent	played
cow-boys	cowboys
durant	during
siècles	centuries
tard	later
entrepri-	corporate
46	46
rent	rent
bébés	babies
manière	way
en-	in-
vahir	vahir
planète	planet
rejetons	reject
libéralisme	liberalism
féerique	fairy
dan-	dan-
ger	ger
canada	canada
fui	fled
seconder	assist
surcroît	moreover
seul	only
chinois	chinese
preuve	proof
sommes	are
concer-	concer-
nés	born
alors…	so...
conclut	concludes
extraordinaire	extraordinary
certain	some
vas	vas
compliqué	complicated
toujours	always
faisait	was
froid	cold
bouche	mouth
pleine	full
maligne	malignant
perdu	lost
appétit	appetite
grattait	scratched
surfaces	surfaces
gâ-	gâ-
teaux	fortified
ongles	nails
dansait	dancing
boxeur	boxer
mieux	better
lorsqu’elle	when it
satisfaite	satisfied
grigno-	grigno-
tait	tait
miettes	crumbs
frottait	rubbing
biscuits	biscuits
bec	bec
versait	paid
débris	debris
pot	pot
avant	before
art	art
sentait	felt
coq	cock
pâte	dough
râla	râla
poule	hen
gavé	a mouthful
dormait	slept
soupière	soup tureen
vide	empty
remplissait	filled
petit	small
bou-	bou-
geait	geait
guère	little
restait	remained
peu	little
remue-ménage	stir
étrange	strange
cepen-	however,
dant	dant
tenté	tried
sauter	jump
confondait	confused
grosses	large
souris	mouse
ressemblaient	looked like
tellement	so
miniature	miniature
reculait	fell
aussitôt	as soon
mange	eat
regarde	look at
belle	beautiful
reine	queen
milieu	middle
miam	yum
sortes	kinds
pâtisseries	pastries
adorait	loved
aimait	loved
glaces	ice
sorbets	sorbets
affectionnait	fond of
gâteaux	cakes
lait	milk
cacao	cocoa
bonbons	candy
47	47
tournait	turned
œuf	egg
symbolisait	symbolized
l’atmosphère	the atmosphere
envahie	invaded
aromates	spices
parfumaient	parfumaient
différents	different
cakes	cakes
expliqué	explained
épices	spices
l’anis	anise
cannelle	cinnamon
clou	nail
girofle	clove
fenouil	fennel
badiane	star anise
favori-	favorite-
saient	comprise
digestion	digestion
tailles	sizes
formes	forms
moulés	molded
cuits	cooked
tôle	sheet
découpés	cut
l’emporte-	die-
fer	iron
blanc	white
représentaient	accounted for
étoile	star
crois-	believe-
sant	sant
lune	moon
certaines	some
pressées	pressed
moules	mussels
bois	wood
dur	hard
sculpté	carved
symbolisaient	symbolized
personnages	characters
l’enfant	the child
jésus	jesus
enveloppé	wrapped
langes	swaddling clothes
grignota	grignota
biscuit	biscuit
trempa	dipped
sirupeux	syrupy
fameux	famous
salivait	was salivating
énormément	a lot
gnomide	gnomide
barbue	brill
dénommée	referred to as
courtisane	courtesan
pla-	pla-
croix	cross
couronne	crown
escargots	snails
manges-en	eat-in
trois	three
portera	will
bonheur	happiness
chassera	chase
esprits	spirits
expliqua-t-elle	explained it
chérie	sweetheart
t’éloigne	takes you away
courtisan	courtier
mari	husband
plateau	tea
retourna	returned
gno-	gno-
étonnée	surprised
réaction	reaction
comprenait	included
l’observait	the observed
tranquillement	quietly
devi-	devi-
ner	ner
partagent	share
amour	love
fusionnel	fusional
expliqua-t-il	he explained
séparent	separate
déchirent	tear
larmes	tears
coulent	flow
tels	such
torrents	torrents
fort	fort
supportent	support
vie	life
l’autre	the other
prennent	take
donnent	give
pensivement	thoughtfully
l’amour	love
c’était	it was
beau	beautiful
handicapant	disabling
lorsque	when
intense	intense
joies	joys
pleurs	crying
cris	cree
dévora	devoured
pains	bread
d’épices	spices
crêpes	pancakes
cho-	cho-
colat	colat
mangea	ate
beignets	donuts
criquets	locusts
plaisir	fun
pfff	pfff
respirer	breathe
cons-	cons-
tata-t-elle	tata-t-it
48	48
manquait	missing
soit	either
robe	dress
maculée	spotted
doigts	fingers
noirs	black
voulait	wanted
dégoûtant	disgusting
invita	invited
reposer	rest
boîte	box
forme	form
pyramide	pyramid
étages	floors
rez-de-chaussée	ground floor
découvrait	discovered
spacieuse	spacious
cuisine	kitchen
colorée	colorful
restaurant	restaurant
ornements	ornaments
partait	left
escalier	staircase
taillé	cut
branches	branches
plan	plan
supérieur	higher
vaste	wide
aménagement	development
vert	green
transpirer	sweat
deuxième	second
étage	floor
trouvaient	were
chambres	rooms
clients	customers
balcon	balcony
appartements	apartments
logement	housing
hobbits	hobbits
tourelle	turret
ni-	nor-
veau	calf
grenier	attic
dire	say
nuit	night
rectifié	corrected
l’on	we
dénombre	there are
hôtel-restaurant	hotel-restaurant
font	do
souvent	often
chacun	each
danse	dance
hobby	hobby
obit	obit
liturgique	liturgical
célébrait	celebrated
l’intermédiaire	the intermediate
messe	mass
orgiaque	orgiastic
portait	wore
épaisse	thick
ceinturée	belted
large	wide
bande	band
tissu	fabric
l’obi	the obi
lobby	lobby
forçait	forced
défiler	scroll
ensemble	all
rencontrerait	would
venir	come
épuisée	exhausted
nerveusement	nervously
problèmes	problems
sourires	smiles
sincères	sincere
contemplaient	contemplated
allait	would
Était-ce	Was it
raisonnable	reasonable
désirais	wanted
juste	just
connaissance	knowledge
renifla-t-	sniffed-t-
encore	yet
pipi	pee
lit	bed
l’aimait	loved it
qu’en	in
grandissant	growing
oublie	forget
signifier	mean
donnait	gave
devoirs	duties
courait	ran
disparaître	disappear
exister	exist
n’était	there was
étendue	scope
d’huîtres	oyster
servait	served
sommier	box spring
tandis	while
qu’une	a
sorte	so
coton	cotton
office	office
matelas	mattress
49	49
moment	time
pointe	tip
seins	breasts
qu’encore	that still
petits	small
semblaient	seemed to
durs	hard
nota	note
lavabo	sink
réalisé	made
coquillage	shell
miroir	mirror
efficace	effective
constitué	consisting
sucre	sugar
candi	candi
peut-	can-
caramel	caramel
s’observa	if observed
aperçut	saw
allongé	lying
épa-	épa-
noui	noui
dirait	looks like
vieilli	aged
pensa-t-elle	she thought
dois	do
tromper	fool
lucioles	fireflies
savaient	knew
choses	things
éclaireraient	explain
lanterne	lantern
adopté	adopted
ronronnait	hummed
déjà	already
transporté	transported
réveillé	woke up
restée	remained
échauffaient	roused
slows	slows
amoureux	love
parvenait	could
entendre	hear
drôle	funny
musique	music
rinça	rinça
l’eau	the water
fraîche	fresh
douleur	pain
s’évanouissait	disappeared
suite	suite
s’étaient	had
développés	developed
cheveux	hair
tira	drew
forte-	strong-
ment	ment
d’eux	of them
l’oter	the remove
rallongea	rallongea
rompre	break
dit-elle	she said
ggrrzzzz	ggrrzzzz
sert	serves
l’une	one
lucio-	lucio-
pousseront	push
restera	will
priiiisonnier	priiiisonnier
croyais	thought
durerait	last
indéfiniment…	indefinitely...
t’ait	have you
diiiit	diiiit
sache	know
magiiiie	magiiiie
déréglé	wrong
macrocosme	macrocosm
fonctionne	works
exemple	example
blancs	white
l’insecte	the insect
rayonnait	shone
juré	juror
brû-	brû-
silence	silence
ailes	wings
frétillaient	frétillaient
congénères	congeners
dormais	slept
peut-il	can it
prisonniers	prisoners
ver-	ver-
meilleux	semi-sweet
mariiiie	mariiiie
assoupis	sleepy
rejoindre	join
tableau-porteur	table-holder
sommeillent	slumber
réveillés	woke up
simplement	simply
univers	universe
l’autorisation	the authorization
d’y	there
veniiir	veniiir
50	50
devenait	became
urgent	urgent
finir	finish
laisse-t-il	let there be
vivait	lived
l’heure	the time
actuelle	current
habitations	homes
pourrait	could
ggrrzzzz…	ggrrzzzz...
cer-	cer-
liiiibre	liiiibre
d’aller	go
croit	believes
liiibre	liiibre
méditer	meditate
pensons	think
l’a	the
envoûté	spellbound
estimable	estimable
s’intéresse	if interested
n’a-t-il	does it
prendre	take
prenaient	took
congés	leave
n’en	do
avaient	had
altérée	altered
***	***
vraiment	really
envie	want
rendre	make
soirée	evening
chercher	search
bientôt	soon
attendant	waiting
s’allonger	lie
huître	oyster
trouvé	found
confort	comfort
l’huître	the oyster
ample	ample
contenir	contain
mesure	measurement
extraordinairement	extraordinarily
rapetissé	dwarfed
convenablement	properly
mate-	mate-
lassée	tired
confortable	comfortable
parois	walls
coussins	cushions
sièges	seats
secs	dry
sibérien	siberian
voûte	vault
céleste	heavenly
décou-	finding out what
verte	green
assurait	ensured
friandises	treats
robustesse	robustness
toute	any
épreuve	test
inverse	reverse
vinrent	came
retrouver	find
couru	ran
longueurs	lengths
ciel	sky
caressé	caressed
songeant	thinking
famille	family
honnête	honest
vivaient	lived
télé-irréalité	tele-unreality
maman	mom
consommatrice	consumer
produits	products
beauté	beauty
semblables	similar
papa	dad
voitures	cars
permanence	permanently
rendez-vous	appointment
urgents	urgent
l’obligeaient	the forced
rentrer	return
disait	said
manquer	miss
chéri	darling
rentre	returns
mettait	put
voisin	neighbor
médor	sweety
devait	should
garder	keep
d’entrée	input
battant	flying
51	51
queue	tail
aboyait	barking
débarquait	she landed
courant	current
via	via
jardin	garden
rebroussait	rebroussait
chemin	path
minuit	midnight
terrifiée	terrified
noir	black
tremblait	shaking
feuille	sheet
vent	wind
monstres	monsters
invisibles	invisible
illuminait	illuminated
couloir	hallway
donnant	giving
mémère	mummy
n’habitaient	living
week-end	weekend
l’emmenaient	taking him
lac	lake
parc	park
d’attractions	attractions
zoo	zoo
vrai	true
mémé	granny
voiture	car
fenêtre	window
ouverte	open
béante	gaping
perchoir	perch
va-et-vient	back-and-forth
mouches	flies
gosier	throat
fumier	manure
réalisa	realized
frappait	hit
déci-	deci-
dément	insane
sortir	out
couchée	lying
dormir	sleep
sommeil	sleep
enleva	removed
délica-	delicate embro-
tement	completely
couverture	coverage
marchand	merchant
passé	past
saupoudrer	sprinkle
ouvrit	opened
doucement	gently
réveiller	wake up
ni	or
nou-	nou-
nours	nours
ronflait	lay snoring
beaux	beautiful
rêves	dreams
chut	shhh
faites	do
sors	go out
habillé	dressed
serré	tight
ondoyant	billowing
fois	time
délicieux	delicious
bonnet	bonnet
mis	put
obi	obi
ceinture-ci	belt-
vêtements	clothing
opté	opted
accoutrement	outfit
soie	silk
multicolore	multicolor
plutôt	rather
kimono	kimono
chuchota-t-il	whispered-t-he
enfiler…	put them on...
danseras	danseras
regarderas	look
viens	just
n’avons	have
sylphides	sylphides
éclairant	illuminating
couloirs	corridors
laiteuse	milky
azurée	cerulean
émeraude	emerald
rouge	red
ombres	shadows
couraient	ran
s’allongeant	elongating
rétrécissant	narrowing
cau-	cau-
chemar	chemar
brrrr	brrrr
52	52
commençait	started
paroles	lyrics
étranges	strange
refrain…	chorus...
quand	when
viendras	come
l’hôtel	the hotel
nu-pied	bare-foot
souliers	shoes
cuira	cook
poêle	stove
vilains	naughty
méchants	wicked
milliers	thousands
mages	the magi
rejoints	joined
l’amena	the led
grâce	thanks
croyait	believed
tomber	fall
avançait	advanced
rattrapait	just catching up
magicien	magician
dirigèrent	headed
poufs	saddles
coin	corner
l’énorme	the huge
l’étage	the floor
plusieurs	several
niveaux	levels
arène	arena
centre	centre
piste	track
l’hémicycle	the chamber
planté	planted
bougies	candles
enrichis	enriched
feuilles	leaves
houx	holly
recouvraient	covered
toiles	paintings
colorées	colorful
cuisinées	cooked
gnome-	gnome-
aquarelles	watercolours
golem	golem
elles	they
vivent	live
qu’on	we
dévore	devours
discuter	discuss
admirent	admire
specta-	specta-
cle	cle
déclara	said
re-	re-
gardent	keep
tableaux	tables
contraire	contrary
objectiva	objectiva
toussant	coughing
finlandaise	Finnish
égale-	equal-
lâcha	released
arrêtait	stop
regard	look
remarquait	noticed
comprendre	understand
n’apprend	learn
l’école	the school
53	53
songé	thought
t’observait	you watched
vois	see
dame	lady
ta-	ta-
bleau-là	bleau-there
s’embrassent	kiss
dansent	dance
l’impres-	the impres-
sion	zion
visualiser	view
bulletin	bulletin
d’information	information
dimensions	dimensions
crois-tu	do you think you
véritablement	truly
journalistes	journalists
t’apercevoir	you see
l’ignore	ignore
personne	person
réagit	reacts
questions	questions
dissimule	hides
l’hologramme	the hologram
journal	journal
sous	under
protestent	protest
répondre	reply
divertir	entertain
t’instruire	teach you
regardent	watch
semble	seems
t’assure	assure you
voit	see
n’existent	does not exist
m’amuse	amuses me
existe	there is
l’essentiel	the essential
risquent	may
jour	day
savant	scientist
sait	knows
voudrais	would like to
près	near
t’aidera	will help you
réussir	succeed
poings	fists
fermés	closed
bredouillait	sputtered
néanmoins	nevertheless
entendait	heard
douce	soft
nièce	niece
ré-	re-
pondait	laid
t’aime	love you
t’attends…	will be waiting for you...
pensée	thought
tendit	handed
trouvait	was
liquide	liquid
frais	fees
espèce	species
sorbet	sorbet
mangue	mango
fraise	strawberry
boule	ball
vanille	vanilla
flottait	floated
représentation	representation
enfon-	enfon-
cée	cemented
glace	ice
déguste	taste
paille	straw
cuillère	spoon
madame	mrs.
bonne	good
cuisinière	stove
consomme	consumes
léger	lightweight
air	air
nostalgie	nostalgia
54	54
gentil	nice
doux	soft
âgé	old
mignon	cute
nez	nose
retroussé	rolled up
lapin	rabbit
parade	parade
fanfaron	hector
paraissent	appear
s’entendre	agree
d’ordinaire	usually
vaniteux	conceited
s’afficher	display
basse-cour	lower-court
maître-coq	master-rooster
tamisée	sifted
n’éclairait	did not illuminate
lumières	lights
humaines	human
ballet	ballet
dansant	dancing
permettait	allowed
distinguer	distinguish
crête	crest
plumes	feathers
particulièrement	particularly
huppée	posh
manque	lack
rats	rats
parfaitement	perfectly
heureuse	happy
poules	hens
auront	will
men-	men-
diant	diant
