chapitre	chapter
horrifiés	horrified
s'écroula	collapsed
terre	earth
"professeur…	"professor...
c'est	it is
ok	ok
ira	ira
d'inquiétude…	anxiety...
chercha	sought
désespérément	desperately
l'aide	using
autour	around
n'y	there
personne	person
penser	think
devait	should
trouver	find
façon	how
transporter	carry
rapidement	quickly
à	to
l'hôpital	the hospital
"nous	"we
devons	must
vous	you
jusqu'à	up to
l'école	the school
monsieur…	sir...
madame	mrs.
pomfresh…	pomfresh...
"non"	"no"
"c'est…	"it is...
rogue	rogue
dont	which
j'ai	I
besoin…	need...
je	I
pense	think
pas…	not...
peux	can
marche	walking
juste	just
peu	little
loin	far
pourtant…	yet...
"bien	"well
-	-
écoutez	listen
vais	'll
frapper	hit
porte	door
endroit	place
où	where
laisser…	let...
pourrai	can
courir	run
chercher	search
…"	..."
"severus"	"severus"
clairement	clearly
"j’ai	"I
besoin	need
severus	severus
"d'accord	"okay
rogue…	rogue...
devoir	duty
m'éloigner	me away
pour	for
ainsi	as well
pourrai…"	will be able to..."
cependant	however
qu'harry	harry
moindre	less
mouvement	movement
entendit	heard
bruit	noise
cœur	heart
s'emballa	if packed
quelqu'un	someone
vu	seen
qu'ils	they
d'aide	help
regardant	looking at
mrs	mrs
rosmerta	rosmerta
eux	them
traversant	crossing
l'obscure	the dark
rue	street
haut	top
perché	perched
pantoufles	slippers
en	in
fourrure	fur
portant	bearing
robe	dress
chambre	room
soie	silk
brodée	embroidered
dragons	dragons
"je	"I
l'ai	I
apparaître	appear
tirais	pulled
rideaux	curtains
ma	my
coucher	bedroom
dieu	god
merci	thank you
n'ose	dare
imaginer	imagine
qui…	...
qu'est-il	what is it
arrivé	arrived
albus	albus
elle	it
fit	fit
halte	stop
haletante	panting
regarda	looked at
fixement	staring
bas	the bottom
grands	great
ouverts	open
"il	"it
est	is
blessé"	injured"
"mrs	"mrs
pouvez-vous	can you
loger	you can stay
aux	the
trois	three
balais	brushes
tandis	while
"tu	"you
allez	go
là-bas	there
seul	only
tu	you
réalise	performs
n'as	did
"si	"if
m'aidez	help me
porter"	wear"
sans	without
l'écouter	listen
'je	'I
pouvons	can
l'emmener	take
l'intérieur…"	the inside..."
"que	"
s'est-il	is there
produit	product
demanda	asked
"rosmerta	"rosmerta
qu'est-ce	what is this
qui	that
la…	the...
marque	brand
ténèbres	darkness
indiqua	said
direction	management
poudlard	hogwarts
À	To
ces	these
mots	words
crainte	fear
emplit	fills
…	...
tourna	turned
là	there
planant	hovering
au-dessus	above
inscrit	registered
vert	green
crâne	skull
langue	language
serpent	snake
mangemorts	mangemorts
chaque	each
quelle	what
flottait	floated
quelque	some
part	share
partout…	everywhere...
eu	had
assassinat…	assassination...
quand	when
est-ce	is this
apparut	appeared
main	hand
serra	serra
péniblement	painfully
l'épaule	the shoulder
s'efforçait	tried
mettre	put
debout	standing
"Ça	"It
doit	must
être	be
depuis	since
minutes	minutes
sorti	out
chat	cat
pris	taken
l'escalier…"	the stairs..."
retourner	return
château	castle
immédiatement	immediately
"rosmerta"	"rosmerta,"
chancelé	reeled
sembla	seemed
complètement	completely
maître	master
moyen	average
transport	transport
balais…"	brooms..."
paire	pair
derrière	behind
bar"	bar"
répondit-elle	she replied
effrayée	scared
cours	during
"non	"not
peut	can
faire	do
souleva	raised
baguette	wand
"accio	"accio
seconde	second
tard	later
ils	they
entendirent	heard
coup	blow
frappé	hit
qu'elle	it
s'ouvre	opens
éclatant	bright
deux	two
sortirent	went out
filèrent	spinning
s'arrêtèrent	stopped
légèrement	slightly
côte	coast
s'il	if it
te	te
plaît	please
envoie	sends
message	message
ministre"	minister"
montant	amount
balai	broom
encore	yet
passe…	...
couvre-toi	cover up
ta	your
cape	cape
d'invisibilité	invisibility
sortit	went out
s'en	in
recouvrit	covered
monter	mount
l'autre	the other
chancelait	when he was
déjà	already
retournant	returning
bar	bar
donnaient	gave
pied	foot
s'éloigner	away
sol	soil
lancer	launch
l'air	the air
route	road
jeta	threw
d'œil	eye
côté	side
prêt	loan
saisir	enter
tombait	fell
l'apparition	the appearance
agit	is
comme	as
stimulant	stimulating
plié	folded
au-	at-
dessus	top
observant	observing
longs	long
cheveux	hair
barbe	beard
argentés	silver
volaient	flew
nuit	night
signification	meaning
enfla	swell
bulle	bubble
venimeuse	venomous
comprimant	compressing
poumons	lungs
produisant	producing
malaise	discomfort
esprit…	spirit...
combien	how
temps	time
étaient-ils	were they
partis	parties
chance	chance
ron	ron
hermione	hermione
ginny	ginny
s'était-elle	had she
épuisée	exhausted
cause	cause
l'un	one
d'entre	of
ou	or
était-ce	was it
neville	neville
luna	luna
autre	other
membre	member
da	da
si	if
c'était	it was
cas…	case...
leur	their
demandé	asked
patrouiller	patrol
couloirs	corridors
quitter	leave
sécurité	security
leurs	their
lits…	beds...
serait	would be
responsable	responsible
mort	death
ami	friend
suivant	following
chemin	path
ondulant	undulating
dessous	below
d'eux	of them
emprunté	borrowed
heures	hours
tôt	early
entendait	heard
sifflement	whistle
oreilles	ears
murmurer	whisper
étrange	strange
comprit	understood
pourquoi	why
sentit	felt
frissonner	shiver
survolèrent	flew over
mur	wall
d'enceinte	speaker
domaine	domain
défaisait	undone
sortilèges	spells
lui-	him-
même	even
placés	placed
sorte	so
pussent	could
entrer	enter
toute	any
vitesse	speed
scintillait	sparkled
directement	directly
d'astronomie	astronomy
haute	high
signifiait	meant
dépassé	exceeded
créneaux	slots
remparts	walls
démontait	demolished
débarqua	landed
secondes	seconds
vides	empty
menant	leading
l'escalier	the stairs
spirale	spiral
conduisait	led
fermée	closed
aucun	no
signe	sign
lutte	fight
combat	combat
corps	body
"qu'en	"what
pensez-vous	do you think
brillant	brilliant
"est-ce	"is this
vraie	true
est…	is...
faible	low
lueur	glow
verte	green
noircie	blackened
"allons	"let's go
réveiller	wake up
murmura	whispered
"va	"will
dire	say
s'est	is
ramène-le	bring him back
moi	me
d'autre	on the other
parle	speaks
n'enlève	does
j'attendrai	I will wait for you
ici	here
"mais…"	"but..."
as	as
juré	juror
m'obéir	obey me
harry…	harry...
précipita	rushed
venait	came
refermée	closed
l'anneau	the ring
fer	iron
course	race
venant	from
faisait	was
geste	gesture
partir	from
retourna	returned
remua	stir
magique	magic
s'ouvrit	opened
grand	great
près	near
cria	cried
'expelliarmus	'expelliarmus
devint	became
rigide	rigid
immobile	still
tomber	fall
arrière	rear
statue	statue
instable	unstable
incapable	unable
déplacer	move
parler	talk
comprendre	understand
comment	how
s'était	had
expelliarmus	expelliarmus
charme	charm
d'immobilisation…	capital...
puis	then
éclairé	informed
échapper	escape
mains	hands
formant	forming
arc	arc
par-dessus	above
bord	edge
comprit…	understood...
silencieusement	silently
immobilisé	locked
prise	outlet
exécuter	run
sortilège	hex
coûté	cost
défendre	defend
très	very
blancs	white
montrait	showed
panique	panic
détresse	distress
simplement	simply
désarmé	disarmed
"bonsoir	"good evening
draco	draco
malefoy	malfoy
jetant	throwing
vérifier	check
seuls	only
tombèrent	fell
deuxième	second
"qui	"
"une	"a
question	question
pourrais	could
poser	ask
as-tu	have you
agi	acted
pâles	pale
verdâtre	greenish
soir	evening
projet	project
travail	work
ambitieux	ambitious
"très	"very
effet	effect
trouvé	found
manière	way
"oui	"yes
haleta	gasped
"en	"
votre	your
nez	nose
n'avez	do
"ingénieux	"ingenious
remarqua	noticed
"pourtant…	"yet...
pardonne-moi…	forgive me...
sont-ils	are they
sembles	seem to
"ils	"they
ont	have
rencontré	met
partie	part
garde	guard
sont	are
train	train
gagner	win
là-	there
seront	will be
longs…	long...
l'avance	advance
j'ai…	I...
continue	continues
fais-le	do
mon	my
cher	dear
garçon	boy
doucement	gently
eut	had
silence	silence
emprisonné	imprisoned
propre	own
invisible	invisible
paralysé	paralyzed
autres	other
tendues	tense
entendre	hear
bruits	noise
fixait	set
lequel	which
incroyablement	incredibly
sourit	smiles
"draco	"draco
n'es	no es
tueur	killer
"comment	"how
savez-vous	do you know
réagit	reacts
rend	makes
résonance	resonance
enfantine	child
paroles	lyrics
grâce	thanks
"vous	"you
savez	know
quoi	what
suis	am
capable	able
prononça	spoke
fort	fort
"oh	"oh
sais	know
contredit	contradicts
presque	almost
tué	killed
katie	katie
bell	bell
ronald	ronald
weasley	weasley
essayé	tried
me	me
tuer	kill
l'année	the year
pardonne-moi	forgive me
c'étaient	it was
faibles	low
tentatives…	attempts...
honnêtes	honest
ton	your
vraiment…	really...
répondit	replied
énergiquement	energetically
"j'y	"I
ai	I
travaillé	worked
soir…"	evening..."
profondeurs	depths
au-dessous	below
on	it
hurlement	howl
étouffé	choked
figea	froze
par-	by-
épaule	shoulder
"quelqu'un	"someone
résiste	resists
dignement	dignity
bon	good
mode	mode
conversationnel	conversational
"mais	"but
disais…	said...
oui	yes
es	es
parvenu	managed
école	school
chose	thing
l'admets	admit it
semblait	seemed
impossible…	impossible...
parla	spoke
écoutait	listened to
arrivaient	arrived
étages	floors
inférieurs	lower
autant	as much
"peut-être	"maybe
devras	will have to
poursuivre	continue
suggéra	suggested
"tes	"your
supporters	supporters
contrecarrés	thwarted
l'as	the ace
peut-être	maybe
réalisé	made
membres	members
l'ordre	the order
phœnix	phoenix
après	after
vraiment	really
d'aide…	help...
n'ai	haven
aucune	no
l'heure	the time
actuelle…	current...
vois	see
bonté	goodness
bougeait	moved
ni	or
parlait	spoke
peur	fear
d'agir	to act
rejoignent	join
gronda	gronda
n'ait	did
entrepris	undertaken
démarche	approach
blesser	hurt
"c'est	"it is
devriez	should
effrayé	scared
tueras	kill
n'est	there is
facile	easy
innocents	innocent
croient…	believe...
dis-moi	tell me
attendant	waiting
tes	your
amis…	friends...
passer	pass
contrebande	smuggling
semble	seems
t'a	you
fallu	had to
arriver	getting
regardait	watched
retenait	held
crier	shout
vomir	vomit
déglutit	swallowed
plusieurs	several
respira	breathed
fond	background
brillants	brilliant
tournés	shot
dirigée	led
droit	right
celui-ci	it
trouvait	was
dû	due
réparer	repair
l'armoire	the cabinet
disparaître	disappear
cassée	broken
cabinet	cabinet
n'utilisait	used
années	years
celle	the
laquelle	which
montague	montague
perdu	lost
dernière	last
"aaaah	"aaaah
soupir	sigh
moitié	half
gémissement	moaning
ferma	closed
"c'était	"it was
intelligent…	smart...
fonctionne	works
non	not
chez	in
barjow	barjow
beurk	yuck
forment	form
passage	passage
entre	between
m'a	me
coincé	stuck
limbe	blade
parfois	sometimes
pourrait	could
passait	passed
magasin	store
fin	end
réussi	successful
l'extérieur	outside
quoiqu'il	even though it
passé	past
essai	test
faisant	making
chacun	each
pensé	thought
histoire	history
bonne	good
j'étais	I was
réaliser	make
avoir	have
d'entrer	to enter
réparais	réparais
"donc	"so
pouvaient	could
t'aider…	help...
plan	plan
intelligent	smart
dis	say
nez…"	nose..."
confirma	confirmed
bizarrement	oddly
tirer	shoot
courage	courage
réconfort	comfort
l'éloge	praise
l'était	the was
périodes	periods
continua	continued
"où	"where
n'étais	there was
sûr	course
réussirais	'd
recouru	used
brutalité	brutality
commis	committed
erreurs	errors
d'appréciation	appreciation
m'envoyer	send me
collier	necklace
maudit	cursed
mauvaises	bad
l'hydromel	mead
empoisonné	poisoned
idée	idea
légère	light
m'atteindre…"	reach me..."
actions	shares
ricana	o
glissait	glided
force	force
jambes	legs
lâchant	dropping
apparemment	apparently
lutta	fought
vainement	in vain
l'immobilisait	the immobilized
"j'étais	"I was
toi	you
"pourquoi	"why
m'avez-vous	me have you
arrêté	stopped
exigea	demanded
surveiller	monitor
mes	my
ordres…"	orders..."
l'a	the
vos	your
ordres	orders
promis	promised
mère…"	mother..."
"naturellement	"of course
mais…"	but..."
agent	agent
double	double
vieil	old
homme	man
stupide	stupid
travaille	works
croyez	believe
seulement	only
accepter	accept
avis	notice
trouve	find
fais	do
confiance	trust
rogue…"	rogue..."
"et	"and
perdez	lose
appui	support
offert	offered
aide	using
voulant	wanting to
gloire	glory
gâteau	cake
"qu'as-tu	"what have you
aurait	would
pu	could
dire…"	say..."
j'avais	I had
commande	command
demain	tomorrow
sera	will be
fini	finished
favori	favorite
seigneur	lord
comparé	compared
agréable	nice
reconnut	recognized
modérément	moderately
aimons	love
tous	all
appréciés	appreciated
notre	our
naturellement…	of course...
devais	had to
complice	accomplice
glisser	drag
katie…	katie...
aaaah	aaaah
inclina	bowed
tête	head
sommeil	sleep
est-elle	is it
l'influence	the influence
malédiction	curse
d'imperius	imperius
êtes	are
enfin	finally
persifla	persifla
précédent	previous
nerveusement	nervously
nouvelle	new
tournant	turning
dos	back
continuait	continued
"ainsi	"as well
pauvre	poor
a-t-elle	she
forcée	forced
menacer	threaten
salle	room
bains	bathroom
étudiant	student
entrait	entered
accompagné	accompanied
empoisonné…	poisoned...
naturellement	naturally
l'empoisonner	the poison
d'envoyer	send
bouteille	bottle
slughorn	slughorn
croyant	believing
cadeau	gift
noël…	christmas...
mr	mr
rusard	rusard
penserait	think
rosmerta…	rosmerta...
es-tu	are you
rentré	back
communication	communication
pensais	thought
surveillions	monitor
toutes	all
méthodes	methods
hors	out
enchanté	enchanted
pièces	parts
monnaie	currency
expliqua	explained
obligé	forced
continuer	continue
"j'en	"I
avais	had
pouvais	could
envoyer	send
messages…"	messages..."
"n'était-ce	"there was this
méthode	method
secrète	secret
groupe	group
s'appelait	called
l'armée	the army
employée	used
voix	voice
conversation	conversation
pouce	inch
parlant	speaking
l'idée	the idea
sourire	smile
tordu	twisted
d'empoisonner	to poison
sang	blood
bourbe	mire
granger	granger
entendue	heard
bibliothèque	library
vérifiait	checked
potions…	potions...
"s'il	"if it
m'envoie	sends me
d'insulte	insult
figure	figure
rire	laugh
dur	hard
inquiétez	worry
parce	because
"sang	"blood
bourbe"	mire"
luttait	fought
rester	stay
quant	as
utilisé	used
longues	long
maintenant	now
sommes	are
défense	defence
aurais	would have
rêver	dream
agi…"	acted..."
tordit	twisted
involontairement	involuntarily
goûté	tasted
amer	bitter
"maintenant	"now
perplexe	puzzled
déroulé…	place...
su	su
parti	party
répondit-il	he replied
prévenu	warned
employant	employing
ingénieuses	ingenious
sûr…	sure...
exact	exact
étiez	were
aller	go
prendre	take
verre	glass
seriez	would
retour…	back...
certainement	certainly
verre…	glass...
revenu…	income...
finalement	finally
marmonna	muttered
décidé	decided
tendre	tender
piège	trap
obliger	require
dépêcher	hurry
revenir	return
voir	see
pavoisa	pavoisa
"bon	"good
n'a	did
assassiné	murdered
annonça	announced
monta	went up
d'une	a
octave	octave
disant	saying
"un	"a
vôtres	yours
sombre	dark
enjambé	bestridden
sensé	supposed to
attendre	wait
retour	return
ordre	order
chemin…"	path..."
cris	cree
l'impression	printing
gens	people
battaient	fighting
menait	led
l'endroit	the place
tenaient	held
l'inouï	the unheard-of
explosa	exploded
invisible…	invisible...
mort…	death...
corps…	body...
était-il	was it
"aussi	"also
discutons	discuss
options	options
"mes	"my
clama	cried
tuer…"	kill..."
"mon	"my
montre	watch
prétention	claim
sujet	about
l'aurais	would have
m'as	me
première	first
serais	would be
plaisante	pleasant
causerie	chat
moyens	means
option	option
grogna	" 
soudain	suddenly
blanc	white
dois	do
tuera	kill
famille	family
"j'apprécie	"I appreciate
position	position
autrement	otherwise
n'ai-je	did I
discuté	discussed
lord	lord
voldemort	voldemort
rendait	made
suspectais	suspecting
grimaça	smirked
entendant	hearing
nom	name
osé	dared to
mission	mission
savais	knew
étais	was
mandaté	mandated
cas	case
emploierait	would
legilimency	legilimency
expliquer	explain
continu	continuous
nous…	we...
mal	evil
blessé	injured
aies	have
victimes	victims
involontaires	involuntary
aient	have
survécu…	survived...
t'aider	help
pouvez	can
"personne	"person
choix	choice
"reviens	"come back to
cacher	hide
sûrement	surely
probablement	probably
l'imaginer	imagine
mère	mother
père	father
sûreté	safety
actuelle	current
azkaban…	azkaban...
viendra	will come
pourrons	can
mieux	better
protéger…	protect...
revient	returns
draco…	draco...
tueur…	killer...
fixa	fixa
dit-il	he said
lentement	slowly
pensaient	thought
mourrais	die
tentative	attempt
ici…	here...
pouvoir…	power...
celui	the
tient	holds
merci…"	thank you..."
reprit	took
tranquillement	quietly
tienne	yours
ouverte	open
l'avoir	have
vue	view
s'abaisser	lower
fraction	fraction
résonnèrent	rang
escaliers	stairs
envoyé	sent
l'écart	the gap
quatre	four
personnes	people
robes	dresses
noires	black
ouvraient	opened
arrivant	arriving
fixe	fixed
pouvants	pouvants
cligner	blink
terreur	terror
étrangers	foreign
gagné	won
bossu	hunchback
regard	look
étrangement	strangely
travers	through
émit	issued
sifflant	whistling
bébête	corny
"dumbledore	"dumbledore
acculé	cornered
petite	small
femme	woman
boulotte	plump
sœur	sister
grimaçait	grimaçait
ardemment	eagerly
amycus	amycus
calmement	calmly
accueillant	welcoming
l'homme	the man
thé	tea
amené	led
alecto	alecto
trop…	too...
charmant…"	charming..."
petit	small
ricanement	sneer
colère	anger
"pense	"think
petites	small
blagues	jokes
lit	bed
railla-t-elle	scoffed it
"blagues	"jokes
façons	ways
feras	shalt
l'étranger	the foreign
mince	thin
favoris	favorites
gris	grey
emmêlés	tangled
l'arrivée	the arrival
duquel	which
s'étaient	had
inconfortablement	uncomfortably
serrées	tight
n'en	do
entendu	heard
espèce	species
râpeuse	raspy
sentir	feel
mélange	mix
puissant	powerful
saleté	dirt
sueur	sweat
doute	doubt
possible	possible
dégoûtantes	disgusting
ongles	nails
jaunâtres	yellowish
fenrir	fenrir
coassa	coassa
content	content
greyback	greyback
montrant	showing
dents	teeth
aiguës	acute
s'écoulait	flowed
goutte	drop
menton	chin
lécha	licked
lèvres	lips
vulgairement	vulgarly
j'aime	I love
enfants	children
dois-je	do I have to
attaques	attacks
pleine	full
lune	moon
moins	less
commun	common
développé	developed
goût	taste
chair	flesh
humaine	human
satisfaite	satisfied
seule	only
mois	months
vrai	true
choque	shock
t'effraye	you got scared
croire	believe
dégoûte	disgusted
déclara	said
choqué	shocked
t'ait	have you
invité	guest
amis	friends
vivent…"	live..."
vouloir	want to
jeter	throw
allait	would
venir…"	come..."
voulais	wanted
manquer	miss
voyage	travel
railla	scoffed
gorges	gorges
déchirer	rip
dehors…	outside...
délicieux	delicious
délicieux…	delicious...
leva	rose
ongle	nail
jaune	yellow
nettoya	cleaned
lorgnant	peeping
dumbledore…"	dumbledore..."
brusquement	suddenly
quatrième	fourth
mangemort	mangemort
lourd	heavy
brutal	brutal
vas-y	vas-y
résolution	resolution
terrifié	terrified
air	air
abattu	shot
d'habitude	usually
car	because
glissé	slipped
jusqu'ici	up here
rempart	rampart
longtemps	for a long time
monde	world
demandes	applications
provoquant	causing
nerveux	nervous
"regarde-le…	"look at the...
t'a-t-il	you there
dumby	dumby
résistance	resistance
réflexes	reflexes
lents	slow
âge	age
bref	brief
jour	day
t'arrivera	happen to you
toi…	you...
chanceux…"	lucky..."
"qu'est-ce	"what is this
signifit	means
hurla	screamed
violent	violent
n'est-ce	is this
prend	takes
peine	penalty
allons	will
bagarre	brawl
bloqué	blocked
reducto	reducto beach
sursauta	gasped
n'avaient	had
éliminé	eliminated
l'opposition	the opposition
traversé	crossed
d'après	after
créé	created
barrière	barrier
eux…	them...
vite	fast
face	in the face of
brute	gross
tant	as
viser	aim
déplaçant	moving
dénudées	bare
flash	flash
loup-garou	loup-garou
projeté	projected
frappa	hit
furieux	furious
martelait	pounding
tellement	so
impossible	impossible
puisse	can
tenait	held
dumbledore…	dumbledore...
prononcer	pronounce
cape…	cape...
laisse	leaves
place	place
nous…"	we..."
précis	specific
noirs	black
balayant	sweeping
scène	scene
allant	from
effondré	collapsed
compris	including
exaspéré	enraged
problème	problem
fixés	set
"le	"
capable…"	capable of..."
prononcé	pronounced
"severus	"severus
fruit	fruit
effraya	frightened
au-delà	beyond
éprouvé	proven
soirée	evening
suppliait	begged
disait	said
avança	advanced
écarta	separated
rudement	roughly
reculèrent	went back
mot	word
rictus	grin
haine	hate
gravé	engraved
l'eau-forte	-high water
lignes	lines
dures	hard
"avada	"avada
kedavra	kedavra
projectile	projectile
feu	fire
partit	left
cri	cry
d'horreur	horror
s'échapper	escape
silencieux	silent
forcé	forced
d'observer	observe
soufflé	blown
ressembla	sounded like
squelette	skeleton
suspendu	suspended
tomba	fell
grande	great
poupée	doll
chiffon	cloth
c	c
h	h
p	p
i	i
t	t
r	r
e	e
2	2
8	8
l	the
n	n
v	v
o	o
d	d
u	u
sentait	felt
dérivé	derived
l'espace	the space
s'être	will be
produit…	product...
"sortons	"let's go out
d'ici	here
saisit	captures
peau	skin
cou	neck
força	forced
sortir	out
laisser	let
frère	brother
suivirent	followed
haletant	panting
d'enthousiasme	enthusiasm
disparaissaient	disappeared
réalisa	realized
nouveau	new
paralysait	paralyzed
l'horreur	the horror
choc	shock
quittait	left
disparaissait	disappeared
"petrificus	"petrificus
totalus	totalus
s'arrêta	stopped
net	net
objet	object
bout	end
bois	wood
touché	hit
sautait	jumped
dévalait	dévalait
obscur	dark
déchirait	tearing
cœur…	heart...
venger	revenge
rattraper	catch up
choses	things
liées	related
autre…	other...
renverser	reverse
événements	events
sauta	jumped
dix	ten
dernières	last
marches	steps
brandissant	waving
couloir	hallway
allumé	on
poussière	dust
plafond	ceiling
bataille	battle
rage	rage
essayait	tried
frayer	spawn
combats	fighting
haïe	hated
"pas	"not
d'y	there
tourner	turn
semblaient	seemed to
forgé	forged
plongeait	dove
combattants	fighters
détacha	detached
mêlée	melee
lever	sunrise
souffle	breath
avide	greedy
gorge	throat
dégoûtants	disgusting
emplissant	filling
bouche…	mouth...
s'effondrer	collapse
effort	effort
extraordinaire	extraordinary
réussit	successful
repousser	push
qu'un	a
jet	jet
volait	flying
pencha	bent
courut	ran
avançant	advancing
rencontrèrent	met
long	long
glissant	sliding
plancher	floor
trébucha	stumbled
trouvaient	were
allongés	elongated
sens	meaning
mare	mare
occuper	care
nuage	cloud
roux	roux
flammes	flames
coincée	stuck
jetait	cast
esquivait	esquivait
riait	laughed
appréciant	enjoying
sport	sport
"crucio…	"crucio...
crucio	crucio
danser	dance
assez…	enough...
"impedimenta	"impedimenta
poussa	pushed
aigu	acute
douleur	pain
soulevèrent	rose
claquèrent	slammed
opposé	opposite
glissa	slipped
mcgonagall	mcgonagall
lupin	lupin
luttaient	fighting
séparément	separately
tonks	tonks
combattre	fight
énorme	huge
magicien	magician
blond	blond
envoyait	sent
malédictions	curses
directions	directions
qu'elles	they
ricochaient	ricochaient
murs	walls
fendant	splitting
pierre	stone
brisant	breaking
fenêtre	window
proche…	close...
"harry	"harry
d'où	where
viens-tu	have you just
gémit	moans
n'eut	had
répondre	reply
plongea	dove
évitant	avoiding
éclata	broke out
jaillissant	gushing
morceaux	pieces
"prend	"takes
aperçut	saw
courant	current
s'élança	darted
s'accrocha	clung to
allongé	lying
rond	round
aplati	flattened
"neville	"neville
es-tu…	are you...
l'estomac	the stomach
courait	ran
m'en	me
occupe	deals
visant	aimed
l'énorme	the huge
causait	caused
majeure	major
chaos	chaos
frappait	hit
lui-même	himself
s'enfuit	fled
dévala	ran down
commença	started
ignorant	ignoring
coups	shots
hurlements	howling
revenaient	returned
l'appel	the call
muet	mute
figures	figures
connu	known
dérapa	dérapa
l'angle	the angle
barkets	barkets
avance	advance
Était-il	Was it
rentrer	return
avait-il	had he
prévu	expected
niveaux	levels
empêcher	prevent
retirer	remove
propres	own
martèlement	pounding
vide	empty
repéra	spotted
empreinte	footprint
sanglante	bloody
qu'au	that
fuyards	fugitives
dirigeait	led
principale	main
bloquée…	blocked...
vola	vola
plonger	dive
armure	armor
principal	main
marbre	marble
lança	launched
tableau	table
palier	bearing
sorcières	witches
ahuries	ahuries
coururent	ran
réfugier	refuge
peintures	paintings
voisines	nearby
sautant	jumping
l'épave	the wreck
l'armure	the armor
d'autres	other
réveillés	woke up
bifurqua	turned
raccourci	shortcut
espérer	hope
s'approcher	approach
devaient	had to
rejoint	joined
rappelant	recalling
trop	too
fallait	had to
sauter	jump
manquantes	missing
caché	hidden
s'éclata	if burst
tapisserie	tapestry
certain	some
nombre	number
poufsouffle	hufflepuff
déconcerté	baffled
pyjama	pajamas
ténèbres…"	darkness..."
ernie	ernie
macmillan	macmillan
frappant	striking
garçons	boys
dévalant	down
reste	rest
chêne	oak
soufflée	blown
souillures	filth
pavés	pavers
étudiants	students
terrifiés	terrified
blottis	huddled
recroquevillant	cowering
têtes	heads
sablier	hourglass
géant	giant
gryffondor	gryffindor
rubis	ruby
contenait	contained
tombaient	fell
hall	hall
d'entrée	input
champs	fields
sombres	dark
apercevoir	see
silhouettes	silhouettes
traverser	cross
pelouse	lawn
portail	portal
pourraient	could
transplaner	transplaner
crut	believed
reconnaitre	recognize
froid	cold
fonçait	hurtled
distance	distance
environs	surrounding area
apparaissaient	appeared
poursuivait	continued
s'approchant	approaching
assez	enough
correctement	properly
sort…	fate...
jets	jets
lumières	lights
hagrid	hagrid
cabane	hut
stopper	stop
fuite	leak
respiration	breathing
déchiqueter	shred
accéléra	accelerated
inopportune	inappropriate
heurtant	hitting
giclant	squirting
narines	nostrils
sut	sut
roulait	travelling
prête	ready
l'avaient	had
rattrapé	caught up
utilisant	using
hurla-t-il	"he yelled,
tapissant	lining
miraculeusement	miraculously
trébuchant	stumbling
releva	rose
silhouette	silhouette
illuminée	illuminated
croissant	growing
apparaissant	appearing
nuages	clouds
lançait	launched
garde-chasse	gamekeeper
l'immense	the immense
dure	hard
hérité	inherited
géante	giant
protéger	protect
s'éloignaient	go
seraient	would be
bientôt	soon
ayant	having
possibilité	possibility
transplaner…	transplaner...
dépassa	exceeded
adversaire	opponent
visa	visa
"stupefix	"stupefix
rata	rata
rouge	red
passa	spent
"cours	"during
vingt	twenty
