chapitre	chapter
indiqua	said
petites	small
brillant	brilliant
heureux	happy
d'avoir	to have
avis	notice
probabilité	probability
conclusions	conclusions
tirées	from
l'idée	the idea
attachait	attached
l'importance	the importance
incita	led
sentir	feel
honteux	shameful
échoué	failed
concernant	on
horcrux	horcrux
s'agita	if agita
culpabilité	guilt
siège	seat
présentait	presented
lumière	light
première	first
l'examinait	the examined
"j'espère	"I hope
n'es	no es
lassé	tired
plongée	diving
deux-là	two
curieux	curious
premier	first
vient	comes
vieille	old
elfe	elf
maison	home
appelé	called
hokey	hokey pokey
voyions	see
dont	which
témoin	witness
dois	do
rapidement	quickly
raconter	tell
comment	how
quitté	left
atteint	reached
année	year
l'instruction	the statement
aurais	would have
prévoir	provide
obtenu	obtained
meilleures	best
notes	notes
chacune	each
matières	materials
autour	around
camarades	comrades
classe	class
réfléchissaient	considering
quels	what
travaux	work
pouvaient	could
l'extérieur	outside
spectaculaires	spectacular
préfet	prefect
tom	tom
garçon	boy
talent	talent
gagnant	winner
récompense	reward
services	services
spéciaux	special
l'école	the school
plusieurs	several
professeurs	teachers
proposèrent	proposed
contacter	contact
ministère	department
magie	magic
offrant	offering
prendre	take
l'introduisant	introducing
auprès	with
contacts	contacts
utiles	useful
toutes	all
offres	offers
suivante	following
apprit	learned
travaillait	worked
chez	in
barjow	barjow
beurk	yuck
"chez	"in
and	and
répéta	repeated
assommé	knocked out
verras	see
attraction	attraction
l'endroit	the place
exerçait	exercised
aurons	will
parcouru	traveled
choix	choice
su	su
j'étais	I was
l'un	one
ceux	those
auxquels	which
confié	entrusted
d'abord	first
contacté	contacted
rester	stay
voulait	wanted
stupéfié	amazed
crois	believe
différentes	different
raisons	reasons
n'ait	did
d'elles	they
probablement	probably
manière	way
primordiale	paramount
attaché	attached
l'avait	had
aucun	no
lieu	place
personne	person
seul	only
endroit	place
considérer	consider
légèrement	slightly
troublé	troubled
mots	words
ressentait	felt
"deuxièmement	"second
forteresse	fortress
antique	antique
assurément	certainly
pénétré	penetrated
secrets	secrets
plupart	most
étudiants	students
passent	pass
estimer	estimate
mystères	mysteries
restant	remaining
éclaircir	clarify
tonnes	tons
taà	taà
troisièmement	third
tant	as
grandes	large
pouvoirs	powers
influencer	influence
jeunes	young
sorcières	witches
sorciers	wizards
avait-il	had he
lequel	which
meilleurs	best
quel	what
rôle	role
influent	influential
jouer	play
n'imagine	imagine
instant	now
envisagé	considered
reste	rest
l'a	the
vu	seen
recrutement	recruitment
povrait	povrait
commencer	start
construire	build
armée	army
trop	too
jeune	young
invité	guest
revenir	return
bout	end
souhaitait	wanted
enseigner	teach
"qu'en	"what
avez-vous	have you
hésita	hesitated
"j'étais	"I was
incommodé	bothered
j'avais	I had
conseillé	recommended
armando	armando
accepter	accept
donné	given
invoquées	invoked
fanatique	fanatic
convaincu	convinced
honnêteté	honesty
souhaitais	wanted
retour	return
position	position
puissance	power
"quel	"what
poste	post
demandait-il	he asked
voulait-il	he wanted to
façon	how
connaissait	knew
réponse	response
donne	gives
"défense	"defense
contre	against
forces	forces
mal	evil
devait	should
vieux	old
nom	name
galatea	galatea
merrythought	merrythought
enseignait	taught
cinquante	fifty
"du	"
admiré	admired
dirent	said
gâchi	gâchi
magicien	magician
travailler	work
magasin	store
employé	employee
poli	polished
beau	beautiful
intelligent	smart
s'est	is
bientôt	soon
particuliers	individuals
spécialisé	specialized
objets	objects
propriétés	properties
communes	common
puissantes	powerful
délégué	delegate
persuader	persuade
personnes	people
vendre	sell
leurs	their
trésors	treasures
associés	associated
évidence	obviously
exceptionnellement	exceptionally
doués	gifted
parierai	'll bet
acquiessa	nodded
incapable	unable
contenir	contain
l'elfe	the elf
sorcière	witch
riche	rich
hepzibah	hepzibah
smith	smith
tapa	tapa
bouteille	bottle
bouchon	cap
s'envola	flew
versa	versa
tourbillonnante	whirlpool
disant	saying
"après	"after
pencha	bent
liquide	liquid
argenté	silver
contenu	content
bassin	basin
touche	key
l'obscure	the dark
néant	nil
débarqua	landed
salon	living room
dame	lady
énorme	huge
portant	bearing
perruque	wig
raffinée	refined
gingembre	ginger
robe	dress
longue	long
rose	pink
brillante	brilliant
s'étalant	spreading
l'air	the air
gâteau	cake
regardait	watched
miroir	mirror
orné	adorned
pierreries	jeweled
tamponnait	dabbed
joues	cheeks
écarlates	scarlet
ave	ave
far	far
nuage	cloud
poudre	powder
minuscule	tiny
laçait	laçait
charnus	fleshy
chaussons	slippers
satin	satin
hâte-toi	haste thee
commanda	commanded
venait	came
quatre	four
minutes	minutes
referma	closed
étui	case
relevait	was
haut	top
atteignait	was
peine	penalty
l'assise	the seat
chaise	chair
peau	skin
papyrus	papyrus
pendait	hung
os	os
toile	canvas
croquante	crisp
drapé	draped
toge	toge
"comment	"how
tournant	turning
admirer	admire
divers	various
angles	angles
"belle	"beautiful
madame	mrs.
grinça	shrieked
supposer	assume
petits	small
caractère	character
contrat	contract
loin	far
d'être	to be
belle	beautiful
sonnette	bell
retentit	sounds
maîtresse	mistress
sursautèrent	sursautèrent
"vite	"soon
vite	fast
pleurnicha	sobbed
hors	out
pièce	room
d'objets	objects
d'imaginer	imagine
déplacer	move
cogner	banging
douzaine	dozen
d'entre	of
meubles	furniture
couverts	covered
boîtes	boxes
laquées	lacquered
caisses	crates
livres	books
dorés	golden
reliefs	reliefs
étagères	shelves
remplies	true
formes	forms
rondes	round
globes	globes
célestes	celestial
plantes	plants
s'épanouissant	blossoming
récipients	containers
croisement	crossing
d'antiquités	antique
magiques	magic
musée	museum
revint	returned
cinq	five
suivie	followed
homme	man
n'eut	had
difficulté	difficulty
identifier	identify
habillé	dressed
costume	costume
noir	black
cheveux	hair
étaient	were
avaient	had
s'étaient	had
creusées	carved
fraya	fraya
chemin	path
travers	through
indiquait	indicated
visité	visited
nombreuses	many
auparavavant	auparavavant
grasse	fat
l'effleurant	brushing
lèvres	lips
apporté	brought
fleurs	flowers
tranquillement	quietly
produisant	producing
bouquet	bouquet
roses	roses
êtes	are
vilain	naughty
devriez	should
couina	couina
remarqué	noticed
vase	vase
prêt	loan
table	table
proche	close
fatiguez	tire
asseyez-vous	sit
ah	ah
plateau	tea
gâteaux	cakes
plaça	plaça
portée	scope
"servez-vous	"now you can use
vous-même	you
aimez	love
allez-vous	are you going to
semblez	seem to
pâle	pale
exploitent	exploit
cent	cent
fois…	time...
mécaniquement	mechanically
minauda	minauda
"bon	"good
rendre	make
visite	visit
fois-ci	time
damanda-t-elle	damanda-t-it
secouant	shaking
"mr	"mr
burke	burke
voudrait	would like to
meilleure	best
proposition	proposal
l'armure	the armor
gobelins	goblins
cents	cents
gallions	galleons
semble	seems
suffisant…"	enough..."
"attends	"wait
attends	wait
penserai	will be thinking of
es	es
bibelots	trinkets
bouda	bouda
envoyé	sent
cause	cause
d'eux	of them
qu'un	a
pauvre	poor
aide	using
qu'on	we
souhaité	desired
vienne	vienna
m'enquérir…"	I inquire..."
charlatan	charlatan
coupat	coupat
ondulant	undulating
montrer	show
n'ai	haven
pouvez-vous	can you
secret	secret
promettez-moi	promise me
parlerez	speak
laisserai	let
tranquille	quiet
vends	sell
l'apprécierez	enjoy
nombre	number
peut	can
obtenir	get
voir	see
mlle	miss
veut	wants to
bébête	corny
"j'ai	"I
sortir	out
est-tu	are you
trésor	treasure
…	...
apporte	brings
es…	es...
cuir	leather
l'une	one
l'autre	the other
déplaçant	moving
elles	they
faisiaent	faisiaent
leur	their
propre	own
volonté	will
sut	sut
slalomait	slalomait
tables	tables
pouffes	pouffes
tabourets	stools
"maintenant	"now
réjouit	looking forward
posant	posing
genoux	knees
préparant	preparing
ouvrir	open
dessus	top
aimeras	love
ma	my
famille	family
peuvent	can
attendre	wait
poser	ask
ceci	this
souleva	raised
couvercle	cover
s'avança	advanced
tasse	cup
or	gold
poignées	handles
finement	finely
travaillées	worked
demande	request
allez	go
prenez-le	take the
bon	good
chuchota	whispered
tendit	handed
doigts	fingers
effilés	tapered
poignée	handle
écrin	setting
douillé	douillé
soie	silk
crut	believed
lueur	glow
rouge	red
yeux	eyes
foncés	dark
expression	expression
avide	greedy
curieusement	curiously
reflétée	reflected
sauf	except
fixés	set
beaux	beautiful
traits	features
emblème	emblem
examinant	examining
gravure	engraving
helga	helga
poufsouffle	hufflepuff
jeune-homme	young-man
penchant	leaning
fort	fort
grincement	grinding
so	so
corset	corset
creusant	digging
momentanément	momentarily
joue	plays
t'ai-je	I
lointaine	distant
descendante	top-down
transmis	transmitted
générations	generations
sortes	kinds
puissances	powers
censé	supposed to
posséder	have
testées	tested
concerve	concerve
coffre-fort	safe
ici…"	here..."
dégagea	freed
long	long
index	index
replaça	replaced
doucement	gently
boîte	box
faisant	making
top	top
attention	attention
replacer	replace
soigneusement	carefully
noter	note
l'ombre	the shadow
s'accroissait	increased
emballait	wrap
joyeusement	happily
"où	"where
oh	oh
oui	yes
là…	there...
éloigne	away
enfermée	locked
obéissance	obedience
tourna	turned
plate	flat
posée	asked
aimerez	love
chuchota-telle	whispered-such
"penchez-vous	"bend over you
pourrez	can
celà	this
acheté	bought
subodore	guess
aimerait	would like to
serai…	'll be...
glissa	slipped
fermoir	clasp
sculpté	carved
ouvrit	opened
velours	velvet
lisse	smooth
trouvait	was
médaillon	medallion
approcha	approached
présenta	presented
regardant	looking at
fixement	staring
"la	"
marque	brand
serpentard	slytherin
jouait	played
s	s
fleuri	flower
serpent	snake
exact	exact
ravi	ravi
apparemment	apparently
pétrifié	petrified
dû	due
payer	pay
bras	arm
jambe	leg
l'obtenir	get
pouvais	could
laisser	let
vrai	true
devais	had to
l'avoir	have
collection	collection
femme	woman
loques	rags
volé	stolen
vraie	true
valeur…"	value..."
tromper	fool
devinrent	became
articulations	joints
blanchir	whiten
chaîne	string
"…j'ose	"...I dare
payé	paid
broutille	mere trifle
avez…	have...
assez	enough
attribu	the procurement
contente	happy
chaud	hot
sûreté…	safety...
chercha	sought
reprendre	resume
pensa	thought
n'allait	did
lâcher	letting go
glisser	drag
coussin	cushion
“allons	“let's go
revenez	return
clairement	clearly
plu	plu
dévisagea	looked at his face
idiot	idiot
hésiter	hesitation
"allez-vous	"are you going to
cher	dear
vais	'll
“j'ai	“I
cru…	raw...
illusion	illusion
d'optique	optical
suppose…"	suppose..."
remarqua	noticed
nerveuse	nerve
aussi	also
prends	take
enferme	encloses
clé	key
sortilèges	spells
habituels…"	the usual..."
d'y	there
annonça	announced
s'éloignait	depart
sautillant	hopping
saisit	captures
coude	elbow
s'envolèrent	flew
l'oublie	forget
"hepzibah	"hepzibah
morte	dead
jours	days
scène	scene
précisa	said
retrouvant	finding
indiquant	indicating
autant	as much
"hokey	"hokey pokey
accusée	accused
empoisonné	poisoned
accidentellement	accidentally
cacao	cocoa
"quelle	"what
fâcha	angry
sommes	are
compris	including
"certainement	"certainly
puis	then
similitudes	similarities
mort	death
cas	case
accusé	accused
quelqu'un	someone
pensait	thought
causé	caused
mort…"	death..."
reconnu	recognized
faits	facts
"elle	"it
rappelé	recalled
avéré	proven
sucre	sugar
poison	poison
mortel	mortal
connu	known
conclu	concluded
volontairement	voluntarily
sénile…"	senile..."
"voldemort	"voldemort
modifié	modified
également	also
conclusion	conclusion
prédisposé	predisposed
suspecter	suspect
senti	felt
sympathie	sympathy
société	company
d'hermione	of hermione
p	p
e	e
w	w
"précisement	"precisely
admis	admitted
trifouiller	tamper
boisson	drink
s'enquérir	inquire
l'aie	the iea
retrouvé	found
sois	am
parvenue	received
extraire	extract
finie	finished
prouve	proves
l'existence	the existence
condamnée	sentenced
rendue	made
compte	account
grands	great
disparus	missing
sûr	course
utilisé	used
cachettes	hiding places
ayant	having
protégé	protected
soin	care
jaloux	jealous
aient	have
sûrs	safe
ttous	rights of
volés	stolen
l'aide	using
travaillé	worked
rendu	rendering
souvent	often
charmée	charmed
démissionné	resigned
disparu	gone
patrons	bosses
étonnés	surprised
disparition	disappearance
entendu	heard
longtemps	for a long time
dumbledore"	dumbledore"
gêne	discomfort
pause	break
attirer	attract
certains	some
points	points
commis	committed
meurtre	murder
l'as	the ace
venger	revenge
cupidité	greed
trophées	trophies
fabuleux	fabulous
abrutie	stupid
montrés	shown
enfants	children
orphelinat	orphanage
l'anneau	the ring
continué	continued
fronçant	frowned
sourcils	eyebrows
"ça	"it
fou	crazy
risquer	risk
gâcher	spoil
comprendras	understand
opportun	timely
qu'ont	that have
signifié	served
admettre	admit
considérait	considered
légitime	legitimate
propriétaire	owner
accorda	granted
appartenu	belonged
fondateurs	founders
grande	great
attirance	attraction
résister	resist
objet	object
l'histoire	the story
pense…	think...
pouvoir	power
démontrer	demonstrate
voici	here
parviennes	parviennes
retrouver	find
dix	ten
ans	years
durant	during
lesquels	which
pouvons	can
deviner	guess
faisait	was
vidait	emptied
"cela	"this
"de	"
moi"	me"
plongea	dove
suite	suite
débarquant	landing
gauche	left
fumsek	fumsek
endormi	asleep
heureusement	fortunately
perchoir	perch
semblable	similar
normales	normal
ridé	corrugated
différences	differences
actuel	current
celui-ci	it
neigeait	was snowing
taches	spots
bleuâtres	bluish
dérivaient	a drift of
fenêtre	window
l'obscurité	the dark
s'accumulaient	accumulated
rebord	rim
extérieur	outside
justement	precisely
arrivée	arrival
coups	shots
frappés	hit
"entrez	"enter
échappé	escaped
suffoqué	muffled
allure	look
émerger	emerge
chaudron	cauldron
pierre	stone
n'étaient	there were
écarlate	scarlet
masque	mask
brûlé	burned
déformé	distorted
cireux	waxy
tordu	twisted
blanc	white
sang	blood
pupilles	pupils
fentes	slots
connues	known
qu'elles	they
deviendraient	would
manteau	coat
neige	snow
scintillante	shimmering
épaules	shoulders
manifesta	manifesta
signe	sign
surprise	surprise
Évidemment	Of course
"bonsoir	"good evening
facilement	easily
"ne	"do
veux-tu	do you want to
t'asseoir	sit
quitter	leave
présent	this
"entendu	"heard
étiez	were
devenu	now
reprit-il	"he said
haute	high
"un	"a
digne	worthy
l'approuves"	the approved"
souriant	smiling
"puis-je	"and then I
t'offrir	offer you
boire	drink
bienvenu	welcome
coffret	box
gardait	kept
tendu	tense
coupe	cup
vin	wine
versé	paid
tom…	tom...
dois-je	do I have to
plaisir	fun
savoura	savoura
faut	must
m'appeler	call me
'tom'	'tom'
…"	..."
sous	under
l'arrêta	stopped
agréablement	pleasantly
peur	fear
seras	will be
irritantes	irritating
oublient	forget
habitudes	habits
jeunesse	youth
verre	glass
toast	toast
celui	the
resté	stayed
néanmoins	nevertheless
l'atmosphère	the atmosphere
changer	change
subtilement	subtly
refus	refusal
d'utiliser	use
choisi	chosen
signaler	report
entendait	heard
fixer	fix
limites	limits
réunion	meeting
étonné	surprised
soyez	be
longtemps"	for a long time"
courte	short
tel	such
"pour	"
n'être	not to be
transmettre	pass
l'ancien	the former
aidant	helping
esprits	spirits
développer	develop
rappelle	remember
ressenti	felt
l'attrait	the appeal
l'enseignement	education
auquel	which
tellement	so
conseil	council
offert	offered
ministre…"	minister..."
"trois	"three
carrière	career
m'a	me
attiré	attracted
commun	common
gorgée	sip
troubla	confused
installé	installed
attendit	waited
l'expectative	the expectant
parla	spoke
certain	some
s'y	there
attendait	waiting
l'autorisation	the authorization
devez	must
parti	party
d'ici	here
pourrais	could
expliquer	explain
sorcier	sorcerer
regarda	looked at
départ	starting
déclara-t-il	he said
rumeurs	rumors
gestes	gestures
moitié	half
À	To
demeura	remained
impassible	impassive
grandeur	size
inspire	inspires
l'envie	the desire
engendre	generates
dépit	despite
mensonges	lies
découlent	result
appelles	call
"grandeur"	"greatness"
insinua	insinua
reprit	took
semblaient	seemed to
chauffés	heated
expériences	experiences
repoussé	pushed
n'ont	have
poussées…"	flare-ups..."
genre	kind
