chapitre	chapter
prévisions	forecast
désastreuses	disastrous
continuelles	continuous
peur	fear
petit	small
cheval	horse
désolé	sorry
centaure	centaur
connaisse	know
cartomancie	cartomancy
voyant	light
senti	felt
vibrations	vibration
lointaines	distant
catastrophe	disaster
semblé	seemed
trouver	find
comique	comic
oui	yes
monta	went up
hystérique	hysterical
relent	throwback
puissant	powerful
quoique	though
aient	have
laissées	left
"peut-être	"maybe
disent	say
n'ai	haven
hérité	inherited
dons	donations
grand-grand-grand-mère	grand-grand-grand-mother
rumeurs	rumors
circulées	circulated
environs	surrounding area
difusées	difusées
jaloux	jealous
telles	such
m'aurait-il	I would have it
laissée	left
enseigner	teach
école	school
confiance	trust
moi	me
marmonna	muttered
d'indistinct	of indistinct
rappelle	remember
première	first
entrevue	interview
poursuivit	continued
gutturale	guttural
"il	"it
profondément	deeply
impressionné	impressed
naturellement	naturally
marqué…	marked...
sanglier	boar
conseille	advises
ailleurs	elsewhere
plein	full
cafards	cockroaches
cher	dear
manquais	missed
d'argent	money
courtoisie	courtesy
m'inviter	invite me
chambre	room
l'auberge	the hostel
interrogé…je	questioned...I
dois	do
admettre	admit
début	beginning
pensé	thought
mal	evil
disposé	willing
envers	to
divination…	divination...
commençais	started
sentir	feel
mangé	ate
jour	day
là…	there...
puis…	and then...
prêta	lent
attention	attention
prophétie	prophecy
changé	changed
vie	life
entière	full
voldemort	voldemort
avons	have
insolemment	insolently
interrompus	interrupted
severus	severus
l'agitation	the hustle and bustle
porte	door
grossier	coarse
barman	bartender
tenait	held
tergiversait	tergiversait
d'une	a
erreur	error
haut	top
escaliers	stairs
clandestinement	secretly
mon	my
appréhendé	apprehended
cherchait	was looking for
lui-même	himself
doute	doubt
n'inclinait	do not bow
serait	would be
pris	taken
pouvais	could
m'empêcher	stop me
contraste	contrast
net	net
mes	my
propres	own
façons	ways
discrètes	discrete
talent	talent
silencieux	silent
comparaison	comparison
l'initiative	the initiative
poussant	pushing
jeune	young
homme	man
écouter	listen
serrure…	lock...
arrière	rear
rendit	made
arrêté	stopped
marcher	walk
étaient	were
dix	ten
"harry	"harry
répéta-t-elle	repeated-t-it
perplexe	puzzled
provoquer	cause
tel	such
consterné	appalled
effrayé	scared
figé	frozen
sentait	felt
vagues	wave
brisaient	broke
unes	each
effaçant	erasing
excepté	except
l'information	information
ignorée	ignored
long…	long...
surpris	surprised
appris	learned
peter	peter
pettigrew	pettigrew
avaient	had
lancé	launched
chasse	hunting
lily	lily
james	james
fils…	son...
n'importait	no importance
d'autre	on the other
"harry…	"harry...
croyais	thought
allions	were going to
restez	stay
dents	teeth
j'allais	I was going to
assailli	assailed
salle…"	room..."
alarmée	alarmed
tourna	turned
coin	corner
menant	leading
chez	in
gargouille	gargoyle
montait	rose
garde	guard
cria	cried
mot	word
passe	pass
marches	steps
l'escalier	the stairs
spirale	spiral
toqua	toqua
martela	martela
calme	quiet
"entrée"	"entry"
fumsek	fumsek
phœnix	phoenix
noirs	black
lumineux	bright
reflétaient	reflected
l'or	gold
coucher	bedroom
soleil	sun
manteau	coat
voyage	travel
promis	promised
pourrais	could
seconde	second
comprit	understood
conversation	conversation
conduit	led
choses	things
cerveau	brain
fonctionner	function
lentement	slowly
"venir	"come
"seulement	"only
souhaite	wish
"si	"if
je…"	I..."
rappela	reminded
désireux	eager
lieu	place
horcrux	horcrux
fureur	fury
ressentiment	resentment
excitation	excitement
combattirent	fought
quelques	a few
instants	moments
put	put
normal	normal
d'avoir	to have
crainte	fear
émotion	emotion
ressentait	felt
"quel	"what
est-ce	is this
est-il	is it
certitude	certainty
lequel	which
puissions	can
éliminer	eliminate
serpent	snake
probablement	probably
caché	hidden
caverne	cave
côte	coast
milles	miles
d'ici	here
j'essaye	I try
localiser	locate
tom	tom
jedusor	jedusor
terrorisé	terrorized
enfants	children
orphelinat	orphanage
annuel	annual
t'en	you
souviens	remember
comment	how
est-elle	is it
protégée	protected
soupçons	suspicions
peuvent	can
s'avérer	be
entièrement	fully
faux	false
hésita	hesitated
t'ai	you've
tiens	want
prêt	loan
promesse	promise
malhonnête	dishonest
t'avertir	you warn
sera	will be
excessivement	excessively
dangereux	dangerous
"j'y	"I
ait	has
bouillant	boiling
désir	desire
désespéré	desperate
risqué	risky
augmenté	increased
dernières	last
tellement	so
visible	visible
s'éloigna	walked away
étroitement	closely
léger	lightweight
pli	fold
sourcils	eyebrows
argentés	silver
t'arrive-t-il	you happens
"rien	"nothing
promptement	promptly
"qu'est-ce	"what is this
t'a	you
dérangé	disturbed
n'as	did
bon	good
occlum…"	occlum..."
l'étincelle	the spark
mit	mit
feu	fire
"rogue	"rogue
doux	soft
eux	them
voilà	this is
parlé	spoken
écoutait	listened to
l'a	the
l'expression	the expression
changea	changed
pensa	thought
blanchir	whiten
teinte	hue
sanglante	bloody
couchant	sunset
parla	spoke
"quand	"when
découvert	discovered
"demanda-t-il	"he asked
enfin	finally
s'abstenait	abstained
hurler	scream
d'énormes	huge
difficultés	difficulties
contenir	contain
laissez	let
allÉ	gone
pÈre	father
mÈre	mother
respirant	breathable
combattait	fighting
détourna	away
déplacé	moved
muscle	muscle
arpenta	surveyed
frottant	rubbing
phalanges	phalanges
exerçant	exercising
légère	light
contrainte	constraint
s'empêcher	help
frapper	hit
voulait	wanted
rage	rage
orage	storm
également	also
essayer	try
détruire	destroy
qu'un	a
vieil	old
idiot	idiot
terrifié	terrified
l'emmène	the takes
n'ait	did
maîtrisé	mastered
colère…	anger...
calmement	calmly
"s'il	"if it
écoute-moi	listen to me
difficile	difficult
d'arrêter	stop
déplacement	travel
implacable	relentless
refrain	chorus
pause	break
mordant	biting
lèvre	lip
ridé	corrugated
terrible…"	terrible..."
"ne	"do
monsieur	mr.
laisse-moi	let me
attendit	waited
jusqu'à	up to
brusquement	suddenly
incliné	inclined
terrible	terrible
lord	lord
empressé	quick
maître	master
concerné	concerned
possible	possible
parents	parents
détruirait	destroy
recherche	search
meurtrière	deadly
connu	known
ton	your
mère…"	mother..."
émit	issued
hurlement	howl
triste	sad
détestait	hated
sirius	sirius
n'avez-vous	have you
remarqué	noticed
hait	hates
tendent	tend
morts	dead
remords	remorse
rendu	rendering
seigneur	lord
interprété	interpreted
regret	regret
raison	reason
détourné…"	hijacked..."
occlumancie	occlumancie
indiqua	said
effort	effort
garder	keep
neutre	neutral
convaincu	convinced
n'est-ce	is this
professeur…	professor...
pouvez-vous	can you
notre	our
décider	decide
complètement	completely
respira	breathed
instant	now
s'efforcer	strive
s'affermir	strengthening
fonctionna	worked
qu'avant	as before
préparer	prepare
draco	draco
votre	your
nez	nose
vous…"	you..."
l'interrompit	the interrupted
sévère	severe
quittez	quit
l'école	the school
soir	evening
parierai	'll bet
considéré	considered
pouvaient	could
de…"	..."
fronçant	frowned
qu'est-ce	what is this
suspectes	suspicious
exactement	exactly
je…	I...
prêts	loans
annonça	announced
mains	hands
refermèrent	slid shut
poings	fists
disant	saying
commande	command
essayant	trying
huer	boo
réjouissant	pleasing
essaye	try
réparer	repair
là-dedans	there
demandez	ask
réussit	successful
êtes	are
point	point
quitter	leave
sans…	without...
"Ça	"It
suffit	just
parlait	spoke
arrivé	arrived
certaine	some
ligne	line
invisible	invisible
dépasser	exceed
"penses-tu	"do you think
protections	protections
absences	absences
pars	pars
aura	will
supplémentaires	additional
place	place
veuille	want to
suggérer	suggest
prend	takes
sécurité	security
sérieux	serious
pas…"	not..."
confondu	confused
coupa	cut
parole	word
davantage	more
mordit	bit
lèvres	lips
allé	gone
loin	far
ruiné	ruined
chances	chances
d'accompagner	to accompany
taille	size
prends	take
obéisses	obey
n'importe	any
ordre	order
"d'accord	"okay
sois	am
comprendre	understand
suivre	follow
ordres	orders
tels	such
"cours"	"course"
"cache-toi"	"hide yourself"
"pars"	"pars"
"je…oui	"I...yes
d'accord	agreement
feras	shalt
fuir	flee
m'obéiras	me obey
sauver	save
"je…"	"I..."
ailles	go
cape	cape
retrouve-	found-
hall	hall
d'entrée	input
tourné	shot
ardente	fiery
lueur	glow
rubis-rouge	ruby-red
l'horizon	the horizon
quitta	left
rapidement	quickly
avale	swallows
esprit	spirit
curieusement	curiously
clair	clear
assis	sitting
revint	returned
"pourquoi	"why
voulait-il	he wanted to
vas	vas
ajouta-t-elle	"she added,
impatiemment	anxiously
laconiquement	laconically
passant	from
dortoir	dormitory
ouvrit	opened
malle	malle
retira	retired
maraudeur	marauder
chaussettes	socks
enroulées	wound
redescendit	down
halte	stop
semblant	pretend
assommés	knocked out
haleta	gasped
"dumbledore	"dumbledore
venu	come
d'invisibilité	invisibility
Écoutez…	Listen...
allait	would
halètements	gasps
d'horreur	horror
répondre	reply
questions	questions
précipitées	the precipitated
pourraient	could
avoir	have
d'autres	other
détails	details
voyez	see
termina	finished
approche	approach
clairement	clearly
but	purpose
écoutez-moi	listen to me
siffla-t-il	whistle-t-he
montrèrent	showed
volonté	will
l'interrompre	the interrupt
réjouissait	looking forward
ici…	here...
posa	posa
pourrez	can
l'observer	watch
observer	observe
employer	use
autrement	otherwise
parti	party
da	da
gallions	galleons
contact	contact
fonctionnent	work
placé	placed
saura	will
évitera	avoid
s'attendra	will
répartissiez	répartissiez
groupes	groups
vos	your
gardes	guards
"harry…"	"harry..."
commença	started
agrandies	enlarged
d'argumenter	to argue
aussi…"	also..."
l	the
"heu…	"uh...
ai-je	I
besoin	need
contiennent	contain
felix	felix
felicis	felicis
partagez-le	share the
dites-lui	tell him
revoir	review
j'irais	I would go
m'attend…	waiting for me...
"non	"not
découvrait	discovered
minuscule	tiny
bouteille	bottle
contenant	containing
breuvage	beverage
doré	golden
terreur	terror
voulons	want to
"j'irai	"I'll go
serai	am
ok	ok
t'inquiète	don't worry
verrai	see
partit	left
ressortant	emerging
attendait	waiting
portes	doors
bois	wood
chêne	oak
arrivait	arrived
avança	advanced
perron	perron
haletait	puff
douloureux	painful
voudrais	would like to
mettes	put
l'ait	has
poursuivre	continue
allons	will
descendit	went down
remuant	stirring
peine	penalty
immobile	still
l'été	the summer
précipité	precipitated
haletant	panting
suant	sweating
vont	go
partir	from
pré-au-lard	pre-to-bacon
prendre	take
verre	glass
l'habitude	the usual
rendre	make
parfois	sometimes
visite	visit
rosmerta	rosmerta
j'apparais	I appear
sanglier…	wild boar...
bonne	good
déguiser	disguise
vraie	true
destination	destination
prirent	took
chemin	path
l'approche	the approach
crépuscule	twilight
odeurs	smells
l'herbe	the grass
l'eau	the water
fumée	smoke
s'échappant	escaping
cabane	hut
hagrid	hagrid
dirigeaient	ran
d'effrayant	scary
tranquillement	quietly
portail	portal
l'entrée	the entry
propriété	property
vue	view
transplaner	transplaner
licence	license
pensait	thought
honnête	honest
rater	miss
retrouvant	finding
cent	cent
problèmes	problems
t'assister	you attend
arrivèrent	arrived
route	road
abandonnée	abandoned
descendait	down
marchaient	walked
atteint	reached
grand-rue	grand-rue
tombée	fallen
lumières	lights
scintillaient	sparkled
vitrines	showcases
magasins	stores
s'approchaient	approaching
balais	brushes
entendirent	heard
cris	cree
chahut	ruckus
criait	shouted
mrs	mrs
éjectant	ejecting
force	force
sale	dirty
bonjour	hello
albus…	albus...
arrives	come
tard…"	later..."
"bonsoir	"good evening
bonsoir	hello
pardonne-moi	forgive me
offense	offense
sens	meaning
atmosphère	atmosphere
silencieuse	silent
minute	minute
tournèrent	turned
rue	street
l'on	we
entendait	heard
grincer	squeak
l'emblème	the emblem
eut	had
brise	breeze
contrairement	unlike
pub	pub
nécessaire	necessary
entrions	enter
jetant	throwing
d'eux	of them
voit	see
aller…	go...
mets	mets
serrer	tighten
guide	guide
comptons	count
un…	a...
deux…	two...
trois…	three...
sensation	sensation
horrible	horrible
compressé	compressed
tube	tube
caoutchouc	rubber
épais	thick
respirer	breathe
comprimée	compressed
au-delà	beyond
résistance	resistance
suffoquer	suffocate
bandes	bands
invisibles	invisible
serraient	shake
semblèrent	seemed
s'ouvrir	open
retrouva	found
fraîche	fresh
pleins	full
poumons	lungs
frais	fees
salé	salty
c	c
h	h
p	p
i	i
t	t
r	r
e	e
2	2
6	6
v	v
n	n
sel	salt
hérissa	hérissa
regardait	watched
lever	sunrise
lune	moon
mer	sea
parsemer	sprinkle
d'étoiles	star
sombre	dark
affleurement	outcrop
rocheux	rocky
écumant	foaming
battant	flying
au-dessous	below
par-dessus	above
épaule	shoulder
falaise	cliff
haute	high
semblable	similar
gros	wholesale
morceaux	pieces
roche	rock
celui	the
donnaient	gave
s'être	will be
séparés	separated
sauvage	wild
laissant	leaving
arbre	tree
champ	field
d'herbe	grass
étendue	scope
sable	sand
"qu'en	"what
penses-tu	do you think
avis	notice
choix	choice
l'emplacement	the location
pique-	picnic
nique	picnic
"ils	"they
emmené	taken
s'étonna	was surprised
imaginer	imagine
confortable	comfortable
journée	day
promenade	walk
expliqua	explained
village	village
mi-chemin	mid-way
orphelins	orphans
amenés	brought
profiter	enjoy
marin	marine
jeunes	young
victimes	victims
visité	visited
cet	this
atteindre	reach
rochers	rocks
soient	are
d'exceptionnellement	exceptionally
bons	good
alpinistes	climbers
bateaux	boats
approcher	approach
falaises	cliffs
eaux	waters
environnantes	surrounding
dangereuses	dangerous
efficace	effective
l'occurrence	the occurrence
cordes	strings
apporté	brought
petits	small
plaisir	fun
terroriser	terrorize
seuls	only
boule	ball
ventre	belly
finale	final
nôtre	ours
trouve	find
viens	just
montra	showed
bord	edge
série	series
niches	niches
irrégulières	irregular
formant	forming
plan	plan
submergés	submerged
descente	descent
risquée	risky
handicapé	disabled
défraîchie	tatty
avançait	advanced
inférieurs	lower
rendus	rendered
glissants	slippery
gouttes	drops
d'eau	water
salée	salt
froide	cold
projetées	projected
"lumos	"lumos
prononça	spoke
atteignirent	reached
rocher	rock
proche	close
taches	spots
lumière	light
d'or	gold
miroitaient	miroitaient
surface	surface
illuminé	illuminated
levant	rising
fissure	crack
pied	foot
tourbillonnait	swirling
t'opposeras	you opposeras
retire	removes
l'instant	the moment
piquons	intrigue
l'agilité	agility
soudaine	sudden
glissa	slipped
sauta	jumped
nager	swim
brasse	breaststroke
parfaite	perfect
fente	slot
obscure	dark
creusée	dug
allumée	lit
tenue	held
bourra	bourra
suivit	followed
glaciale	icy
vêtements	clothing
gorgés	bursting
soulevaient	raised
tiraient	drew
prenant	taking
respirations	breaths
