chapitre	chapter
l'autre	the other
colère	anger
désapprobation	disapproval
distraite	distracted
troisième	third
déposant	applicant
journal	journal
gazette	gazette
retira	retired
l'emballage	the packaging
hâte	looking forward
balaya	swept
yeux	eyes
page	page
personne	person
connaissons	know
demanda	asked
exceptionnellement	exceptionally
sérieuse	serious
posait	was
question	question
qu'elle	it
ouvrait	opened
"non	"not
davantage	more
d'attaques	attacks
détraqueur	détraqueur
arrestation	arrest
"excellent	"excellent
pensant	thinking
bellatrix	bellatrix
lestrange	lestrange
"stan	"stan
rocade	ring road
"quoi	"what
stanley	stanley
chauffeur	driver
transport	transport
sorciers	wizards
magicobus	magicobus
arrêté	stopped
suspicion	suspicion
d'activités	activities
mangemorts	mangemorts
mr	mr
arrêts	stops
nuit	night
dernière	last
perquisition	search
domicile	home
clapham	clapham
'"	'"
mangemort	mangemort
remémorant	recalling
jeune-	young-
homme	man
boutonneux	pimply
rencontré	met
trois	three
ans	years
tôt	early
"pas	"not
vrai	true
agi	acted
d'imperius	imperius
raisonnablement	reasonably
Ça	It
ressemble	looks like
repris	taken
lisait	read
indiquent	indicate
ici	here
surpris	surprised
fond	background
d'un	a
pub	pub
plan	plan
secret	secret
réfléchissait	thinking
expression	expression
préoccupée	concerned
"s'il	"if it
tiendrait	would
éloigné	remote
bavardages	chatter
plans	plans
"cela	"this
laisser	let
entendre	hear
connaît	knows
choses	things
"ne	"do
racontait-il	told it
ministre	minister
magie	magic
essaye	try
haut	top
veela	veela
ouais	yeah
approuva	approved
jouent	play
prenant	taking
stan	stan
sérieux	serious
veulent	want to
probablement	probably
montrer	show
qu'ils	they
font	do
quelque	some
constata	found
froncer	pucker
sourcils	eyebrows
sont	are
terrifiés…	terrified...
savez-vous	do you know
jumelles	binoculars
patil	patil
qu'elles	they
rentrent	return
elles	they
eloise	eloise
midgen	midgen
déjà	already
père	father
venu	come
chercher	search
s'exclama	exclaimed
roulant	rolling
"mais	"but
poudlard	hogwarts
sûr	course
maisons	houses
limites	limits
aurors	aurors
flopée	slew
super-protecteurs	super-protective
dumbledore	dumbledore
l'aurons	the will
rapidement	quickly
jetant	throwing
d'œil	eye
"avez-vous	"have you
remarqué	noticed
siège	seat
souvent	often
celui	the
semaine	week
passée	past
regardèrent	looked
directeur	director
effectivement	actually
s'aperçut	saw
leçon	lesson
privée	private
précédente	previous
quitte	leaves
l'école	the school
remplir	complete
mission	mission
l'ordre	the order
souffla	blew
basse	low
veux	want to
ça	it
doit	must
être	be
répondirent	answered
pensaient	thought
incident	incident
horrible	horrible
précédent	previous
hannah	hannah
abbott	abbott
appelée	called
d'herbologie	of herbal medicine
apprendre	learn
mère	mother
trouvée	found
morte	dead
n'avaient	had
revu	reviewed
quittèrent	left
gryffondor	gryffindor
cinq	five
minutes	minutes
diriger	direct
terrain	field
passèrent	passed
lavande	lavender
brown	brown
parvati	parvati
souvenant	remembering
qu'hermione	as hermione
sœurs	sisters
voulaient	wanted
retirer	remove
meilleures	best
amies	friends
chuchotaient	chuchotaient
ensemble	all
air	air
affligé	afflicted
l'étonna	the astonished
poussé	pushed
coude	elbow
s'approcha	approached
niveau	level
regarda	looked at
autour	around
sourit	smiles
largement	widely
cligna	blink
puis	then
renvoya	back
sourire	smile
incertain	uncertain
démarche	approach
prit	took
instantanément	instantly
paon	peacock
résista	resisted
tentation	temptation
s'était	had
empêcher	prevent
malefoy	malfoy
eut	had
cassé	broken
nez	nose
cependant	however
sembla	seemed
froide	cold
distante	remote
long	long
chemin	path
bruine	drizzle
fraîche	fresh
brumeuse	misty
partit	left
place	place
tribunes	forums
souhaiter	wish
bonne	good
chance	chance
prévu	expected
prirent	took
majeure	major
là	there
premières	first
empoignaient	empoignaient
nerveusement	nervously
tas	heap
redoutable	formidable
balais	brushes
septièmes	seventh
dominaient	dominated
autres	other
carrément	downright
intimidants	intimidating
arrivé	arrived
garçon	boy
cheveux	hair
raides	stiff
reconnu	recognized
immédiatement	immediately
express	express
rencontrés	met
train	train
compartiment	compartment
sluggy	sluggy
confia-t-il	told there
sortant	outgoing
foule	crowd
serrer	tighten
"cormac	"cormac
mclaggen	mclaggen
gardien	guardian
essayé	tried
remarquant	noticing
largeur	width
bloquerait	block
cercles	circles
but	purpose
besoin	need
déplacer	move
j'étais	I was
l'infirmerie	the infirmary
lieu	place
fanfaronna	fanfaronna
"j'avais	"I had
mangé	ate
d'œufs	eggs
doxy	doxy
pari	bet
ok	ok
indiqua	said
"bon	"good
attends	wait
là-bas…	there...
dirigea	led
bord	edge
stade	stage
près	near
l'endroit	the place
reposait	based
pensa	thought
voile	sailing
d'ennui	boredom
au-dessus	above
s'il	if it
attendu	expected
traitement	treatment
faveur	for
parce	because
favoris	favorites
"vieux	"old
sluggy"	sluggy"
décida	decided
commencer	start
essai	test
base	base
demandant	asking
postulants	applicants
diviser	divide
groupes	groups
dix	ten
voler	fly
décision	decision
premiers	first
faisaient	were
volé	stolen
parvint	managed
rester	stay
l'air	the air
secondes	seconds
cogna	knocked
promptement	promptly
poteaux	posts
deuxième	second
groupe	group
composé	compound
dizaines	tens
filles	girls
idiotes	silly
rencontrées	encountered
siffla	hissed
mirent	started
simplement	simply
rire	laugh
romilda	romilda
vane	vane
quitter	leave
firent	did
fait	fact
gaiement	merrily
allèrent	went
s'installer	install
s'interpellant	referring to each
unes	each
collision	collision
mi-chemin	mid-way
quatrième	fourth
venue	coming
cinquième	fifth
poufsouffle	hufflepuff
"il	"it
hurla	screamed
commençait	started
sérieusement	seriously
gêné	embarrassed
"partez	"go
vous	you
plaît	please
pause	break
couple	couple
serdaigle	ravenclaw
s'échappa	escaped
pouffant	pouffant
beaucoup	a lot
plaintes	complaints
mauvaise	bad
humeur	mood
comète	comet
feu	fire
2000	2000
brisé	broken
dents	teeth
cassées	broken
trouvé	found
poursuiveurs	poursuiveurs
katie	katie
bell	bell
revenue	revenue
d'excellents	excellent
essais	trials
nouvelle	new
fille	girl
demelza	demelza
robins	robins
particulièrement	particularly
esquiver	dodge
cognard	cognard
ginny	ginny
weasley	weasley
survolé	over
concurrence	competition
marqué	marked
dix-sept	seventeen
buts	goals
satisfait	satisfied
choix	choice
confronté	faced
nombreux	many
râleurs	complainers
devait	should
subir	undergo
batteurs	drummers
"c'est	"it is
mon	my
mot	word
écartez	spread
gardiens	guards
envoie	sends
ni	or
l'un	one
choisis	selected
brillants	brilliant
fred	fred
george	george
d'eux	of them
jimmy	jimmy
peakes	peakes
trapu	stout
année	year
parvenu	managed
arracher	snatch
taille	size
œuf	egg
l'arrière	the rear
tête	head
féroce	fierce
batte	bat
ritchie	ritchie
coote	coote
mauviette	wimp
visait	was
rejoignirent	joined
assister	attend
sélection	selection
membre	member
délibérément	deliberately
laissé	left
l'épreuve	the test
fin	end
espérant	hoping
aurait	would
pression	pressure
intéressés	interested
malheureusement	unfortunately
joueurs	players
rejetés	rejected
certain	some
descendus	down
observer	observe
rejoint	joined
spectateurs	spectators
sorte	so
volait	flying
jusqu'aux	up to
hurlait	screaming
raillait	mocked
mesure	measurement
jeta	threw
problème	problem
nerfs	nerves
victoire	victory
l'an	the year
pouvait	could
l'avoir	have
guéri	healed
apparemment	apparently
nuance	nuance
proche	close
vert	green
postulant	applicant
sauver	save
À	To
grande	great
déception	disappointment
cormac	cormac
sauva	saved
quatre	four
pénalités	penalties
lancé	launched
loin	far
direction	management
fausse	false
rit	laughs
retourna	returned
terre	earth
grinçant	squeaky
prêt	loan
disparaître	disappear
montait	rose
brossedur	brossedur
onze	eleven
"bonne	"good
cria	cried
croyant	believing
voulu	wanted
cacher	hide
mains	hands
vit	lives
tant	as
cran	notch
tourna	turned
test	test
pourtant	yet
s'inquiéter	worry
foulée	stride
ravi	ravi
résistant	resistant
difficulté	difficulty
s'associer	associate
acclamations	cheers
battu	beat
rouge	red
pouces	inches
sien	his
recula	backed
"sa	"its
sœur	sister
n'a	did
menaça	threatened
veine	vein
palpitait	pulsed
tempe	tempe
l'oncle	uncle
vernon	vernon
"elle	"it
facilité	ease
stupidités	nonsense
froidement	coldly
presque	almost
manqué	missed
autre	other
façon	how
d'approcher	to approach
resta	remained
stoïque	stoic
"donne-moi	"give me
sauvé	saved
l'est	the is
régulière	regular
parts	units
moment	time
allait	would
taper	type
contenta	contenta
vilaine	ugly
grimace	grin
rageant	really annoying
marmonnant	mumbling
ressemblait	looked like
menaces	threats
équipe	team
rayonnante	radiant
"très	"very
coassa-t-il	coassa-t-he
"vous	"you
avez	have
"tu	"you
brillant	brilliant
cela	this
tribune	tribune
partir	from
bras	arm
dessus	top
dessous	below
plutôt	rather
grincheuse	grumpy
extrêmement	extremely
heureux	happy
grimaçait	grimaçait
fixer	fix
l'heure	the time
premier	first
entraînement	training
jeudi	Thursday
saluèrent	greeted
reste	rest
dirigèrent	headed
soleil	sun
pâle	pale
essayait	tried
percer	drill
travers	through
nuages	clouds
enfin	finally
cesser	stop
bruiner	drizzle
affamé	hungry
espérait	hoped
manger	eat
pensais	thought
j'allais	I was going to
manquer	miss
pénalité	penalty
bonheur	happiness
"quel	"what
rusé	cunning
j'ai	I
petite	small
rotation	rotation
là-dessus…"	it..."
"oui	"yes
oui	yes
étais	was
magnifique	beautiful
coupa	cut
amusée	fun
meilleur	best
continua	continued
l'avez	have
avancer	advance
lourdement	heavily
surprise	surprise
vira	vira
profonde	deep
rose	pink
mots	words
rendit	made
compte	account
rien	nothing
trop	too
occupé	busy
décrire	describe
moindre	less
détail	detail
hippogriffe	hippogriffe
buck	buck
attaché	attached
cabane	hut
approche	approach
cliqueta	cliqueta
bec	bec
coupant	cutting
rasoir	razor
eux	them
effrayant	scary
n'est-	is-
"Écartez-vous	"Out, you
peur	fear
remarqua	noticed
salua	greeted
l'hippogriffe	the hippogriffe
cligner	blink
tour	tour
plia	folded
saluer	greet
"comment	"how
vas-tu	are you going to
s'avançant	advancing
gratter	scratch
plumeuse	plumose
t'ennuies	be weary
content	content
grogna	" 
forte	strong
arrivait	arrived
passant	from
coin	corner
tablier	apron
fleuri	flower
portant	bearing
pommes	apples
chien	dog
crockdur	crockdur
talons	heels
aboya	barked
bondit	leaps
"n'allez	"do not go
sinon	otherwise
croque	croque
doigts…	fingers...
oh	oh
sautait	jumped
essayant	trying
lécher	lick
oreilles	ears
s'arrêta	stopped
fraction	fraction
rentra	returned
fermant	closing
porte	door
frappa	hit
t'inquiète	don't worry
sinistrement	eerily
marcha	walked
frappé	hit
"hagrid	"hagrid
ouvrir	open
voulons	want to
vint	came
l'intérieur	inside
"si	"if
n'ouvrez	do not open
l'ouvrirons	the open
force	force
insista	insisted
"harry	"harry
s'indigna	grew indignant
choquée	shocked
pas…"	not..."
recule-toi…"	retreats-you..."
rouvrit	reopened
apparut	appeared
mine	mine
dépit	despite
inquiétante	worrying
hurla-t-il	"he yelled,
"un	"a
potter	potter
me	me
forcer	force
ma	my
désolé	sorry
insistant	insisting
rangeait	away
robe	dress
assommé	knocked out
"depuis	"since
m'appelles-tu	call me
"professeur"	"professor"
m'appelez-vous	call me-you
"potter"	"potter"
grommela	grumbled
drôle	funny
t'ai	you've
insulté	insulted
entrez	enter
petits	small
ingrats	ungrateful
s'effaça	vanished
effrayée	scared
entra	entered
"alors	"then
ronchonna	ronchonna
s'asseyaient	sat
bois	wood
posant	posing
genoux	knees
bavant	drooling
partout	everywhere
"qu'est-ce	"what is this
sentez	feel
désolés	sorry
sentir	feel
m'imaginez	I imagine
genre	kind
voulions	wanted
juste	just
on	it
ajouta	added
timidement	timidly
"ennuyé	"annoyed
"ouais	"yeah
s'agitait	stirred
sens	meaning
secouant	shaking
thé	tea
bouilloire	kettle
cuivre	copper
déposa	filed
énormes	huge
tasses	cups
brun-acajou	brown-mahogany
plat	flat
biscuits	biscuits
secs	dry
assez	enough
cuisine	kitchen
osa	osa
rejoignit	joined
commença	started
éplucher	peel
geste	gesture
brutaux	brutal
tubercule	tuber
personnellement	personally
continuer	continue
soins	care
créatures	creatures
poussa	pushed
grognement	grunt
s'imagina	imagined
fantômes	ghosts
s'étaient	had
abattus	slaughtered
intérieur	inside
dîner	dinner
l'adapter	adapt
programme	program
redit	redit
étrange	strange
bruit	noise
succion	sucking
émit	issued
cri	cry
souris	mouse
dépêcha	dispatched
s'éloigner	away
baril	barrel
d'où	where
venant	from
justement	precisely
ressemblaient	looked like
larves	larvae
longues	long
gluantes	sticky
blanches	white
frémissantes	quivering
intéressé	interested
révulsé	révulsé
reposant	based
gâteau	cake
sec	dry
"seulement	"only
géants	giants
répondit	replied
développent	develop
s'inquiéta	if worry
grandiront	grow up
gardais	kept
nourriture	food
aragog	aragog
avertissement	warning
éclata	broke out
larmes	tears
gémit	moans
levant	rising
contournant	bypassing
éviter	avoid
épaules	shoulders
hoqueta	hoqueta
noirs	black
continuant	continuing
couler	flow
essuyait	wiped
crois	believe
mourir…	die...
tombée	fallen
malade	sick
va	will
ferai	will
longtemps	for a long time
tapota	tapped
l'épaule	the shoulder
n'ayant	having
ressentait	felt
méchant	nasty
bébé	baby
dragon	dragon
gentil	nice
nounours	teddy bear
chantonner	humming
scorpions	scorpions
pinces	pliers
aiguillons	prickles
essayer	try
raisonner	reason
brutal	brutal
géant	giant
demi-frère	half-brother
peut-être	maybe
incompréhensible	incomprehensible
toutes	all
fantaisies	fantasies
monstre	monster
l'énorme	the huge
araignée	spider
parlante	talking
demeurait	remained
tréfonds	depths
forêt	forest
interdite	prohibited
laquelle	which
justesse	accuracy
auparavant	previously
"y	"
a-t-il…	a-t-he...
puisse	can
ignorer	ignore
grimaces	funny faces
mouvements	movements
contra	contra
refouler	stem
vois	see
tribu…	tribe...
famille	family
d'aragog	of aragog
deviennent	become
bizarre	weird
est…	is...
…	...
aperçues	seen
éclair	flash
compréhension	understanding
quiconque	anyone
sécurité	security
s'approchant	approaching
d'eux…"	of them..."
mouchant	mouchant
merci	thank you
offre	offers
représente	represents
l'atmosphère	the atmosphere
s'éclaircit	clears up
considérablement	significantly
n'aient	have
montré	shown
d'inclination	inclination
porter	wear
meurtrière	deadly
gargantuesque	gargantuan
autant	as much
reconnaissance	recognition
proposé	proposed
retrouva	found
habituelle	usual
"ah	"ah
su	su
n'arriviez	arrive
caser	caser
mes	my
votre	your
emploi	employment
dit-il	he said
bourrue	gruff
versant	slope
utilisant	using
retourneur	turner
temps…"	time..."
pouvons	can
utilisé	used
crédit	credit
total	total
cas…	case...
aucune	no
manière	way
autrement	otherwise
d'avoir	to have
été…	been...
sais…	know...
inquiet	worried
aragog…	aragog...
demandé	asked
si…	if...
gobe-planche	gobbles-board
enseigné…	taught...
précisé	specified
catégoriquement	categorically
mentant	lying
remplacé	replaced
résultat	result
garda	garda
jusqu'au	until the
crépuscule	twilight
redevenu	again
gai	gay
refermée	closed
dépêchaient	hurrying
l'obscurité	the dark
pelouses	lawns
vides	empty
renoncé	waived
gâteaux	cakes
sinistre	disaster
casser	break
retenue	withholding
rogue	rogue
soir	evening
arrivant	arriving
château	castle
entrer	enter
fallut	took
franchir	cross
portes	doors
chambranle	frame
tentative	attempt
frottant	rubbing
suivit	followed
attrapa	caught
l'empêcha	he
d'avancer	to move forward
"qu'y	"what is
défensive	defensive
demandes	applications
tranquillement	quietly
"mclaggen	"mclaggen
semble	seems
penser	think
grugé	ate
exactement	exactly
face	in the face of
rougit	blushes
chuchota-t-elle	she whispered
aurais	would have
dont	which
parlait	spoke
réagi	reacted
réussi	successful
n'aurais	would have
accepté	accepted
quelqu'un	someone
"en	"
effet	effect
suppose	guess
malhonnête	dishonest
préfet	prefect
sois	am
tranquille	quiet
rassura-t-elle	reassured she
souriant	smiling
"que	"
faisiez-vous	did you
s'encadrant	if framing
soupçonneux	suspicious
"rien	"nothing
dirent	said
dépêchèrent	dispatched
suivre	follow
l'odeur	the smell
rôti	roast
bœuf	beef
torture	torture
l'estomac	the stomach
bloquant	blocking
souhaitais	wanted
rencontrer	meet
fit-il	"he said,
cordialement	cordially
tripotant	fingering
extrémités	ends
moustache	mustache
morse	morse
soufflant	blowing
ventre	belly
j'espérais	I was hoping
t'attraper	catch you
dis-tu	you say you
chambre	room
jeunes	young
étoiles	star
vient	comes
zabini	zabini
charmante	charming
melinda	melinda
bobbin…	bobbin...
connais	know
possède	has
chaîne	string
pharmacies	pharmacies
naturellement	naturally
j'espère	I hope
mlle	miss
granger	granger
ferra	ferra
plaisir	fun
venir	come
courbette	courbette
finissait	finished
n'était	there was
présent	this
accorda	granted
drôlement	jolly
tombant	falling
"Ça	"It
comptais	intended to
vais	'll
d'en	to
toucher	touch
severus	severus
situation	situation
pourrai	can
persuader	persuade
reporter	see
verrai	see
sortit	went out
convaincre	convince
distance	distance
retardée	delayed
l'a	the
fera	will
d'autre	on the other
souhaite	wish
puisses	can
seule	only
inquiète	concerned
doute	doubt
sera	will be
invitée	invited
d'être	to be
retournèrent	returned
pleine	full
car	because
trouvèrent	found
s'y	there
assièrent	assièrent
rencontre	meeting
plié	folded
froncé	ruched
abandonné	abandoned
"quelque	"some
vraiment…"	really..."
ouvert	open
balayait	swept
pages	pages
intérieures	interior
ron…	ron...
ajouta-t-elle	"she added,
voyant	light
alarmé	alarmed
"ils	"they
disent	say
perquisitionner	search
recherche	search
résidence	residence
arthur	arthur
bureau	office
détection	detection
confiscation	confiscation
contrefaçons	counterfeits
d'objets	objects
protecteurs	protectors
indication	indication
confidentielle	confidential
mienne	mine
ai	I
propos	about
pouvoir	power
côté	side
barjow	barjow
apporté	brought
poudlard…"	hogwarts..."
aurait-il	would it
fouillés	searched
notre	our
arrivée	arrival
interloqué	nonplussed
j'oubliais	I forgot
retard	delay
rusard	rusard
sonde	probe
secrets	secrets
d'entrée	input
objet	object
crabbe	crabbe
confisquer	confiscate
rétrécie	narrowed
ainsi	as well
dangereux	dangerous
coincé	stuck
momentanément	momentarily
observa	watched
jouer	play
arnold	arnold
houpette-pygmée	houpette-pygmy
contourner	work around
objection	objection
"on	"
envoyer	send
"tous	"all
sondés	respondents
chiper	bate some
qu'ainsi	that as well
enfoncerait	sink
sondes	probes
stupéfié	amazed
trouva	found
possibilité	possibility
introduit	introduced
assis	sitting
pliés	bent
fixement	staring
peux-tu	can you
malefoy…	malfoy...
laisse	leaves
tomber	fall
"Écoute	"Listen
faute	fault
invité	guest
s'énerva	got mad
coucher	bedroom
dortoirs	dormitories
garçons	boys
laissant	leaving
annonça	announced
poursuiveuse	poursuiveuse
apparue	appeared
épaule	shoulder
"j'ai	"I
message	message
redressant	straightening
cœur	heart
souleva	raised
devais	had to
huit	eight
heur	hour
demi	half
retenue…	restraint...
heu…	uh...
importe	any
savoir	know
combien	how
d'invitations	invitations
saches	to know
trieras	trieras
fiches	sheets
employer	use
potion…	potion...
indiqué	indicated
n'avais	had
d'apporter	to make
gants	gloves
"d'accord	"okay
marmonna	muttered
"merci	"thank you
