chapitre	chapter
enfoncés	sunken
dans	in
son	its
crâne	skull
alors	then
…	...
aspira	aspira
grandes	large
bouffées	puffs
l'air	the air
froid	cold
nuit	night
ouvrit	opened
qui	that
coulaient	flowed
on	it
l'avait	had
comprimé	tablet
tube	tube
caoutchouc	rubber
serré	tight
fallut	took
secondes	seconds
avant	before
réalise	performs
disparu	gone
maintenant	now
près	near
place	place
d'un	a
village	village
abandonné	abandoned
au	the
centre	centre
duquel	which
se	is
dressait	was
vieux	old
mémorial	memorial
guerre	war
entouré	surrounded
bancs	benches
esprit	spirit
revint	returned
les	the
sens	meaning
réalisa	realized
transplané	transplané
pour	for
première	first
fois	time
vie	life
"tout	"all
va	will
demanda	asked
regardant	looking at
sollicitude	concern
"on	"
s'habitue	get used
sensation	sensation
l'usage	the use
vais	'll
frottant	rubbing
oreilles	ears
quittée	left
contrecœur	reluctantly
préfère	prefer
balais…"	brooms..."
sourit	smiles
replaça	replaced
manteau	coat
mieux	better
cou	neck
"allons-y	"let's go
s'éloigna	walked away
rapide	fast
passant	from
devant	before
auberge	hostel
vide	empty
maisons	houses
croire	believe
l'horloge	the clock
église	church
voisine	nearby
presque	almost
minuit	midnight
dis-moi	tell me
"demanda	"asked
"ta	"your
cicatrice…	scar...
fait-elle	does it
dirigea	led
inconsciemment	unconsciously
main	hand
vers	to
front	front
frotta	rubbed
marque	brand
forme	form
d'éclair	flash
suis	am
interrogé	interviewed
propos	about
pensais	thought
qu'elle	it
brûlerait	burn
tout	all
temps	time
voldemort	voldemort
redevenu	again
puissant	powerful
jeta	threw
coup	blow
d'œil	eye
vit	lives
affichait	posted
expression	expression
satisfaite	satisfied
l'inverse	the reverse
expliqua	explained
"j'ai	"I
pensé	thought
finalement	finally
compris	including
dangereux	dangerous
laisser	let
libre	free
accès	access
pensées	thoughts
sentiments	feelings
l'avais	had
pratique	practice
probablement	probably
l'occlumencie	the occlumencie
t'éloigner	you turn away from
"eh	"eh
m'en	me
plains	plains
s'exclama	exclaimed
auquel	which
ni	or
rêves	dreams
inquiétants	worrying
flashes	flashes
alarmant	alarming
l'intrusion	the intrusion
l'esprit	the spirit
manquaient	missing
ils	they
tournèrent	turned
coin	corner
rue	street
passèrent	passed
cabine	cabin
téléphonique	telephone
arrêt	stop
bus	bus
regarda	looked at
longuement	long
"professeur	"professor
"harry	"harry
"heu…	"uh...
où	where
allons-nous	are we going to
exactement	exactly
"ceci	"this
charmant	charming
s'appelle	is called
budleigh	budleigh
babberton	babberton
"et	"and
venons-nous	we have just
"ah	"ah
oui	yes
sûr	course
t'en	you
ai	I
parlé	spoken
j'ai	I
perdu	lost
compte	account
du	the
nombre	number
dernières	last
années	years
mais	but
nouveau	new
nous	we
manque	lack
membre	member
personnel	staff
enseignant	teacher
sommes	are
ici	here
persuader	persuade
mes	my
collègues	colleagues
sortir	out
retraite	retirement
retourner	return
enseigner	teach
"comment	"how
pourrais-je	could I
vous	you
aider	help
"oh	"oh
trouverons	find
comment	how
t'employer	you use
vaguement	vaguely
sur	on
progressèrent	progressed
haut	top
raide	stiff
étroite	close
bordée	lined
toutes	all
fenêtres	windows
obscurcies	obscured
étrange	strange
trouvé	found
au-	at-
dessus	top
pendant	during
deux	two
semaines	weeks
persistait	persisted
également	also
pensant	thinking
aux	the
détraqueurs	détraqueurs
coula	sank
regard	look
par-dessus	above
épaule	shoulder
saisit	captures
poche	pocket
pourquoi	why
pouvions	could
transplaner	transplaner
directement	directly
maison	home
votre	your
collègue	colleague
parce	because
serait	would be
aussi	also
grossier	coarse
donner	give
pied	foot
bas	the bottom
porte	door
d'entrée	input
"la	"
courtoisie	courtesy
apprend	learn
devons	must
magiciens	magicians
camarades	comrades
l'occasion	the opportunity
refuser	refuse
l'entrée	the entry
toute	any
façon	how
plupart	most
logements	accommodation
sorciers	wizards
sont	are
protégés	protected
par	by
contre	against
transplanages	transplanages
indésirables	adverse
exemple…"	example..."
peut	can
n'importe	any
bâtiments	buildings
parcs"	parks"
reconnu	recognized
rapidement	quickly
"hermione	"hermione
granger	granger
l'a	the
appris	learned
elle	it
raison	reason
tournons	turn
sonna	rang
clocher	bell tower
derrière	behind
demandait	asked
trouvait	was
rendre	make
visite	visit
tard	later
lancée	launched
toujours	always
questions	questions
vu	seen
"gazette	"the gazette
sorcier"	warlock"
fudge	fudge
été	been
limogé	sacked
exact	exact
indiquant	indicating
"il	"it
remplacé	replaced
sûrement	surely
rufus	rufus
scrimgeour	scrimgeour
précédemment	previously
chef	chief
aurors	aurors
"est-il…	"is it...
pensez-vous	do you think
osa	osa
"question	"question
intéressante	interesting
…"	..."
approuva	approved
capable	able
certain	some
personnalité	personality
décisive	decisive
puissante	powerful
cornelius	cornelius
"oui	"yes
voulais	wanted
dire…"	say..."
dire	say
homme	man
d'action	action
ayant	having
combattu	fought
noirs	black
majeure	major
partie	part
sous-estime	under-estimated
lord	lord
attendit	waited
n'ajouta	added
rien	nothing
désaccord	disagreement
rapporté	reported
l'opposait	the opposed
n'osa	durst
poursuivre	continue
sujet	about
passa	spent
autre	other
chose	thing
lu	read
qu'ils	they
disaient	said
mrs	mrs
bones	bones
fit	fit
tranquillement	quietly
"une	"a
terrible	terrible
perte	loss
c'était	it was
grande	great
sorcière	witch
montons	climb
pense…	think...
aïe	ouch
cogné	banged
blessée	injured
qu'est-ce	what is this
arrivé	arrived
votre…	your...
n'ai	haven
l'expliquer	explain
l'interrompit	the interrupted
histoire	history
palpitante	thrilling
veux	want to
justice	justice
comprit	understood
n'était	there was
repoussé	pushed
continuer	continue
poser	ask
"professeur…	"professor...
reçu	received
hibou	owl
ministère	department
tract	tract
mesures	measures
sécurité	security
devrions	should
tous	all
prendre	take
mangemorts	mangemorts
l'ai	I
indiqua	said
souriant	smiling
l'as	the ace
utile	useful
"pas	"not
vraiment	really
effet	effect
m'as	me
demandé	asked
exemple	example
quelle	what
confiture	jam
préférée	favorite
vérifié	verified
j'étais	I was
réellement	actually
imposteur	impostor
commença	started
demandant	asking
s'il	if it
réprimandé	reprimanded
"pour	"
futur	future
framboise…	raspberry...
naturellement	naturally
mangemort	mangemort
j'aurai	I will have
commencé	started
rechercher	search
genre	kind
renseignement	information
d'emprunter	to borrow
"heu	"uh
papier	paper
parlent	speak
sort	fate
d'inferi	of inferi
clair	clear
cadavres	corpses
calmement	calmly
corps	body
morts	dead
ont	have
enchantés	enchanted
servir	serve
noire	black
n'a	did
depuis	since
longtemps	for a long time
puissant…	powerful...
tué	killed
assez	enough
personnes	people
armée	army
juste	just
ici…	here...
petite	small
pierres	stones
milieu	middle
jardin	garden
trop	too
occupé	busy
digérer	digest
l'horrible	the horrible
image	image
d'attention	attention
lieu	place
atteignent	reach
net	net
rentra	returned
dedans	in
oh	oh
cher	dear
suivit	followed
précautionneusement	carefully
cœur	heart
s'arrêter	stop
entrouverte	ajar
"sort	"fate
suis-moi	follow me
portillon	gate
avança	advanced
vite	fast
silencieusement	silently
long	long
l'allée	the aisle
talons	heels
là	there
poussa	pushed
lentement	slowly
éventualité	event
"lumos	"lumos
bout	end
s'enflamma	burned
éclairant	illuminating
vestibule	vestibule
étroit	close
s'ouvrait	opened
tenant	taking into
salon	living room
scène	scene
complète	complete
dévastation	devastation
s'offrait	offered
leurs	their
horloge	clock
contoise	contoise
brisée	broken
pieds	feet
cadran	dial
fendu	split
pendule	pendulum
trouvant	finding
loin	far
épée	sword
abandonnée	abandoned
piano	piano
renversé	reversed
touches	keys
répandues	common
sol	soil
l'épave	the wreck
lustre	chandelier
tombé	fallen
voyait	saw
nombreux	many
coussins	cushions
éventrés	ripped
perdant	loser
plumes	feathers
trous	holes
côtés	sides
tessons	shards
verre	glass
porcelaine	porcelain
répandus	common
saupoudrés	sprinkled
l'ensemble	all
pièce	room
leva	rose
haute	high
sorte	so
lumière	light
puisse	can
réfléchir	think
murs	walls
lesquels	which
éclaboussures	splash
liquide	liquid
obscurément	darkly
rouge	red
visqueux	viscous
peint	painted
respirait	breathed
petits	small
coups	shots
regardait	watched
joli	nice
n'est	there is
quelque	some
d'horrible	horrible
s'est	is
produit	product
soigneusement	carefully
salle	room
repoussant	pushing
fixement	staring
moitié	half
effrayé	scared
pourraient	could
trouver	find
canapé	sofa
retourné	returned
nulle	void
part	share
n'apercevait	not found
trace	trace
peut-être	maybe
bagarre…	brawl...
allés	went
suggéra	suggested
essayant	trying
penser	think
l'état	the state
lequel	which
personne	person
laissé	left
tâches	tasks
mi-hauteur	mid-height
observant	observing
l'arrière	the rear
fauteuil	chair
rembourré	padded
"vous	"you
croyez	believe
est…	is...
avertissement	warning
flèche	arrow
plongea	dove
coussin	cushion
hurla	screamed
"aïe	"ouch
"bonsoir	"good evening
salua	greeted
redressant	straightening
bouche	mouth
bée	eer
faufilait	faufilait
déchirure	tear
l'avant	the front
cet	this
excessivement	excessively
gros	wholesale
chauve	bald
frottait	rubbing
ventre	belly
louchant	squinting
œil	eye
triste	sad
larmoyant	maudlin
n'y	there
aucun	no
piquer	prick
grogna-t-il	"he grunted
remettant	delivering
refléta	reflected
luisant	shiny
globuleux	globose
énorme	huge
moustache	mustache
argentée	silver
gauloise	gallic
boutons	buttons
polis	polished
veste	jacket
velours	velvet
marron	brown
portait	wore
au-dessus	above
pyjama	pajamas
soie	silk
couleur	color
lilas	lilac
atteignait	was
peine	penalty
menton	chin
"qu'est-ce	"what is this
amène	leads
chancelant	tottering
remarquablement	remarkably
intimidé	intimidated
venait	came
d'être	to be
découvert	discovered
"mon	"my
amusé	amused
"si	"if
venus	come
chercher	search
ténèbres	darkness
visible	visible
magicien	magician
frappa	hit
ténèbres"	darkness"
chuchota-t-il	whispered-t-he
savais	knew
ah	ah
n'aurais	would have
j'en	I
étais	was
finitions	finishes
tapisserie	tapestry
quand	when
entré	entered
grand	great
soupir	sigh
bouger	move
extrémités	ends
acceptes-tu	accepted-you
t'apporte	brings you
aide	using
poliment	politely
plaît	please
l'autre	the other
mirent	started
dos	back
sorcier	sorcerer
mince	thin
petit	small
dodu	plump
remuèrent	remuèrent
même	even
mouvement	movement
meubles	furniture
replacèrent	replacèrent
position	position
d'origine	original
lustres	chandeliers
reprirent	resumed
ciel	sky
terre	earth
retournèrent	returned
livres	books
déchirés	torn
réparèrent	repaired
débarquaient	disembarked
étagères	shelves
lampes	lamps
huile	oil
posèrent	laid
guéridons	pedestal tables
s'allumèrent	lit up
collection	collection
bibelots	trinkets
cadres	frames
tableaux	tables
cassés	broken
volèrent	flew
scintillant	glitter
travers	through
intacts	intact
déchirures	tears
fissures	cracks
comblèrent	drained
nettoyèrent	cleaned
"quel	"what
sang	blood
permit	allowed
demander	ask
faisant	making
sonner	ring
"sur	"on
dragon	dragon
cria	cried
appelé	called
tintement	ding
cristal	crystal
revissait	revissait
plafond	ceiling
eut	had
bruit	noise
puis	then
fut	was
silence	silence
dragon"	dragon"
répéta	repeated
ton	your
dernière	last
bouteille	bottle
prix	price
devenus	become
extrêmement	extremely
hauts	senior
pouvoir	power
resservir	back for seconds
ramassa	picked up
posée	asked
buffet	buffet
présenta	presented
examinant	examining
épais	thick
"humm	"humm
gouttes	drops
remis	given
soupira	sighed
tombèrent	fell
"oho	"oho
fixant	fixing
cicatrice	scar
"voici"	"here we are"
s'avançant	advancing
présentations	presentations
potter	potter
voici	here
amis	friends
tourna	turned
visage	face
malicieux	malicious
ainsi	as well
as	as
eh	eh
réponse	response
non	not
albus	albus
ignora	ignored
résolument	resolutely
tourné	shot
direction	management
résister	resist
tentation	temptation
suppose	guess
pouvons	can
moins	less
"au	"
bon	good
hésita	hesitated
"d'accord	"okay
glisser	drag
chaise	chair
différente	different
celle	the
récemment	recently
personnifiée	personified
auprès	with
feu	fire
rallumé	on
lampe	lamp
brillant	brilliant
s'assit	sat
siège	seat
nette	net
certaine	some
souhaitait	wanted
possible	possible
évidence	obviously
verres	glasses
bouteilles	bottles
immédiatement	immediately
"hmpf	"hmpf
fit-il	"he said,
peur	fear
brûler	burn
"tiens…"	"hold on..."
tendit	handed
assis	sitting
invitation	invitation
plateau	tea
cala	cala
divan	couch
réparé	repaired
contrarié	upset
jambes	legs
courtes	short
qu'elles	they
touchaient	touched
"alors	"then
vas-tu	are you going to
encombrée	cluttered
asthme	asthma
rhumatismes	rheumatism
peux	can
déplacer	move
voudrais	would like to
fatalité	fatality
vieillis	aged
fatigué	tired
dois	do
préparé	prepared
telle	such
bienvenue	welcome
répliqua	replied
trois	three
minutes	minutes
rectifia	modified
mi-figue	mi-fig
mi-raisin	mid-grape
"deux	"two
entendu	heard
charme	charm
d'intrusion	intrusion
d'assez	enough
prenais	took
bain	bath
"ajouta-t-	'added
sévèrement	severely
s'étirant	stretching
dos"	back"
conséquences	consequences
vieil	old
mérité	deserved
silencieuse	silent
réconforts	consolations
certainement	certainly
eus"	had"
pensa	thought
étouffante	stifling
inconfortable	uncomfortable
chaises	chairs
tabourets	stools
rembourrés	upholstered
boissons	drinks
boîtes	boxes
chocolats	chocolates
moelleux	fluffy
su	su
vivait	lived
aurait	would
s'agissait	was
vieille	old
dame	lady
riche	rich
tatillonne	nitpicking
n'es	no es
remarqua	noticed
devrais	should
toi	you
regimba	regimba
pâles	pale
groseille	gooseberry
maquereau	mackerel
s'étaient	had
posé	asked
"les	"
réflexes	reflexes
raison"	reason"
relevant	under
manches	short
apparaître	appear
bouts	tips
doigts	fingers
brûlés	burned
vue	view
désagréable	unpleasant
assurément	certainly
lent	slow
l'étais	the was
d'autre	on the other
part…	...
secoua	shook
balança	swung
mains	hands
l'âge	the age
compensations	compensation
aperçut	saw
saine	healthy
anneau	ring
auparavant	previously
porté	worn
facture	invoice
maladroite	awkward
être	be
l'or	gold
grosse	big
pierre	stone
séparait	separated
s'attardèrent	if attardèrent
l'anneau	the ring
léger	lightweight
froncement	frowning .. 
sourcils	eyebrows
large	wide
précautions	precautions
intrus	intruder
horace…	horace...
sont-elles	are they
"que	"
peuvent	can
vouloir	want to
bonhomme	man
"j'imagine	"I imagine
voudraient	would like to
utiliser	use
talents	talent
considérables	considerable
coercition	coercion
torture	torture
meurtre	murder
déclara	said
"dis-moi	"tell me
n'ont-ils	have they
recruter	recruit
dévisagea	looked at his face
air	air
menaçant	threatening
murmura	whispered
donné	given
chance	chance
perpétuellement	perpetually
an	year
séjourne	present
semaine	week
déplace	moves
moldus	muggle
-	-
propriétaires	owners
endroit	place
vacances	holiday
îles	islands
canaries	canary
agréable	nice
serai	am
désolé	sorry
facile	easy
connaît	knows
simple	simple
congélation	freezing
systèmes	systems
d'alarmes	alarms
emploient	use
s'assurer	ensure
voisins	neighbors
repèrent	spot
voient	see
amènes	bring
"ingénieux	"ingenious
reconnut	recognized
existence	existence
fatigante	tiring
usé	spent
recherche	search
devais	had to
espères	hope
paisible	peaceful
école	school
pestilentielle	pestilentielle
uses	uses
souffle	breath
j'aurais	I would have
pu	could
aller	go
m'y	me
cacher	hide
certaines	some
rumeurs	rumors
drôles	funny
parvenues	received
dolores	dolores
ombrage	shading
traites	drafts
professeurs	teachers
maintenant…"	now..."
coltinée	coltinée
notre	our
troupeau	herd
centaure	centaur
stoppa	stoppa
aurais	would have
d'aller	go
forêt	forest
d'appeler	call
horde	horde
centaures	centaurs
colère	anger
"des	"
créatures	creatures
dégoûtantes	disgusting
mal-élevées	ill-bred
""	""
s'étonna	was surprised
"quelle	"what
femme	woman
idiote	silly
aimée	loved
rit	laughs
regardèrent	looked
"désolé"	"sorry"
s'excusa	apologized
vivement	strongly
juste…	just...
l'aimais	the loved
"pars-tu	"leave you
aussitôt	as soon
plein	full
d'espoir	hope
souhaiterais	would like to
bains	bathroom
visiblement	obviously
déçu	disappointed
"deuxième	"second
couloir	hallway
sortit	went out
séjour	stay
refermée	closed
instant	now
après	after
mit	mit
debout	standing
voulait	wanted
furtif	stealth
chauffer	heat
buste	bust
"ne	"do
crois	believe
t'a	you
amené	led
lança-t-il	"he shouted,
larmoyants	watery
s'arrêtant	stopping
reste	rest
ressembles	look like
père	father
déjà	already
sauf	except
"ce	"this
mère	mother
souvent	often
lassant	boring
favoris	favorites
l'était	the was
ajouta	added
interrogateur	interrogator
"lily	"lily
evans	evans
élèves	students
brillantes	brilliant
vive	cheers
charmante	charming
j'avais	I had
l'habitude	the usual
recevais	received
retour	return
réponses	answers
effrontées	shameless
"j'étais	"I was
responsable	responsible
serpentard	slytherin
poursuivit-il	he went on
voyant	light
l'expression	the expression
agitant	waving
clochette	bell
lui"	him"
retiens	remember
cela	this
gryffondor	gryffindor
familles	families
as-tu	have you
sirius	sirius
black	black
journal	journal
mort	death
semaines…"	weeks..."
invisible	invisible
tordu	twisted
intestins	intestines
comprimés	tablets
quoi	what
soit	either
ami	friend
famille	family
retrouvé	found
chez	in
honte…	shame...
garçon	boy
doué	gifted
frère	brother
regulus	regulus
venu	come
voulu	wanted
ressemblait	looked like
collectionneur	collector
enthousiaste	enthusiastic
surenchéri	overbid
souvenirs	memories
mur	wall
opposé	opposite
dandinait	bobbing
assurer	ensure
répartition	distribution
égale	equal
chaleur	heat
fille	girl
pouvais	could
devait	should
pur	pure
bonne	good
meilleurs	best
enfant	child
meilleure	best
promotion	promotion
drôle	funny
parfois	sometimes
froidement	coldly
surprise	surprise
compromis	compromise
i	i
n'ai-je	did I
justement	precisely
était-elle	was it
l'une	one
étudiantes	students
préférées	favorite
dirk	dirk
cresswell	cresswell
l'année	the year
suivante	following
liaison	link
goblins	goblins
étudiant	student
fournit	provides
d'excellentes	excellent
informations	information
passe	pass
gringott	gringott
sautilla	sautilla
légèrement	slightly
content	content
montra	showed
nombreuses	many
photographies	photographs
chacune	each
occupée	occupied
minuscule	tiny
personnage	character
bougeait	moved
anciens	old
étudiants	students
remarquables	remarkable
voir	see
barnabas	barnabas
cuffe	cuffe
l'éditeur	the editor
gazette	gazette
continué	continued
communiquer	communicate
nouvelles	new
jour	day
ambrosius	ambrosius
flume	flume
m'envoie	sends me
panier	basket
confiseries	confectionery
chacun	each
anniversaires	birthdays
fourni	provided
introduction	introduction
ciceron	cicero
harkisss	harkisss
premier	first
employeur	employer
penches	bend
gwenog	gwenog
jones	jones
capitaine	captain
l'équipe	the team
harpies	harpies
gens	people
étonnés	surprised
d'entendre	to hear
termes	terms
reçoive	receive
billets	tickets
gratuits	free
désire	wish
pensée	thought
sembla	seemed
regonfler	re-inflate
énormément	a lot
savent	know
envoyer	send
s'empêcher	help
n'avaient	had
dépisté	tracked
paniers	baskets
bonbons	candy
quidditch	quidditch
visiteurs	visitors
conseil	council
avis	notice
pouvaient	could
sourire	smile
s'effaça	vanished
"Évidemment	"Of course
contact	contact
mots	words
choquèrent	shocked
lui-même	himself
déboussolé	disoriented
s'agita	if agita
"le	"
prudent	careful
maintient	maintains
hors	out
l'eau	the water
d'histoires	stories
semble	seems
parle	speaks
poste	post
seraient	would be
l'équivalent	the equivalent
qu'une	a
déclaration	declaration
d'allégeance	of allegiance
l'ordre	the order
phœnix	phoenix
autant	as much
capacités	capacity
courage	courage
autres	other
qualités	qualities
n'aime	likes
taux	rate
mortalité…"	mortality..."
n'avez	do
rejoindre	join
empêcher	prevent
dérision	derision
percer	drill
voix	voice
difficile	difficult
sympathiser	sympathize
douillette	cozy
rappelait	reminded
tapi	tapi
caverne	cave
menant	leading
rat	rat
n'en	do
font	do
d'eux	of them
compter	from
quirrell	quirrell
obtenu	obtained
travaillant	working
l'un	one
prononcé	pronounced
nom	name
frissonna	shivered
protesta	protested
l'ignora	the ignored
"j'oserai	"I would dare to
tant	as
censé	supposed to
seule	only
n'ait	did
craint	fears
continua	continued
minute	minute
vrai	true
celui-dont-on-ne-doit-pas-prononcer-le-	he-who-are-not-must-not-decide-the-
cherché	sought
affronter	face
murmura-t-il	he murmured
pouvant	that may
arguer	argue
rejoint	joined
celui-dont-on-ne-doit-pas-prononcer-le-nom	he-who-are-not-must-not-pronounce-the-name
parmi	among
amis…	friends...
pourrais	could
rapprocher	closer
d'albus…	to albus...
feindre	feign
d'amelia	amelia
m'ait	I have
secoué…	shaken...
contacts	contacts
protections	protections
sauta	jumped
oublié	forgot
maux	pain
d'estomac	stomach
lisais	read
magazines	magazines
j'aime	I love
feuilleter	browse
exemplaires	best
avons	have
abusé	abused
l'hospitalité	hospitality
disposé	willing
obéir	obey
interloqué	nonplussed
pars	pars
évidemment	of course
reconnaître	recognize
cause	cause
perdue	lost
vois	see
perdue…	lost...
s'agitait	stirred
s	s
tripotait	tripotait
tournait	turned
rond	round
remettre	back
cape	cape
fermer	close
"bon	"good
veuilles	please
travail	work
levant	rising
intacte	intact
signe	sign
d'adieu	farewell
"poudlard	"hogwarts
heureux	happy
revoir	review
nonobstant	notwithstanding
considérablement	significantly
accrue	increased
seras	will be
bienvenu	welcome
visiteur	visitor
souhaites	wish
aimable	kind
bon…	good...
dis…"	say..."
reprit	took
cri	cry
ferai	will
regarder	watch
tenait	held
essoufflé	out of breath
quitteras	leave
impatiemment	anxiously
fou	crazy
"merveilleux	"wonderful
rayonna	influence
"donc	"so
verrons	see
septembre	September
j'y	I
grogna	" 
quittaient	left
s'éleva	rose
souhaiterai	would like to
augmentation	increase
salaire	salary
sous	under
ferma	closed
colline	hill
l'obscurité	the dark
brume	mist
tourbillonnante	whirlpool
joué	played
remercia	thanked
montré	shown
gagner	win
retournant	returning
plu	plu
d'avoir	to have
apprécié	appreciated
supposait	assumed
plaisant	pleasant
manière	way
creux	hollow
dénégations	denials
étonné	surprised
enfants	children
puissent	can
bons	good
"horace	"horace
retirant	removing
responsabilité	responsibility
aime	love
confort	comfort
compagnie	company
célébrités	celebrities
réussissent	succeed
puissants	powerful
apprécie	appreciate
sentiment	feeling
influence	influence
occuper	care
trône	throne
ambitions	ambitions
intelligences	intelligences
charmes	charms
réel	real
talent	talent
dénicher	find
ceux	those
devenir	become
exceptionnels	exceptional
différents	different
domaines	domains
formé	formed
club	club
lettres	letters
d'introduction	introduction
forgeant	forging
utiles	useful
membres	members
récoltant	collecting
avantages	benefits
tel	such
boîte	box
gratuite	free
d'ananas	pineapple
cristallisés	crystallized
friandise	treat
recommander	recommend
nouveaux	new
jeunes	young
araignée	spider
bouffie	bloated
tissant	weaving
toile	canvas
d'elle	it
plaçant	placing
fil	wire
par-ci	here
par-là	there
attirant	drawing
grosses	large
juteuses	juicy
mouches	flies
dis	say
ceci	this
poursuivit	continued
détournes	divert
d'horace	horace
l'appeler	the call
mettre	put
garde	guard
essayera	will try
t'attirer	attract
serais	would be
bijou	jewel
"'le	"'the
survécu"…	survived"...
certains	some
t'appellent	call you
"l'élu"	the "chosen one"
frisson	thrill
entendus	heard
signification	meaning
horrible	horrible
vivre	live
tandis	while
survit…	survives...
l'église	the church
laquelle	which
passés	past
tôt	early
"Ça	"It
ira	ira
saisir	enter
sachant	knowing
l'attendait	the expected
prêt	loan
trouva	found
pression	pressure
disparut	disappeared
silhouette	silhouette
tordue	twisted
second	second
édifice	building
préféré	favorite
monde	world
terrier	terrier
crainte	fear
ressentir	feel
cognait	bumped
souleva	raised
plaisir	fun
ron	ron
là…	there...
weasley	weasley
cuisiner	cook
qui…	...
dérange	mind
franchissant	crossing
d'enter	to enter
privé	private
désignait	referred to
dépendance	dependence
rangeaient	classified
balais	brushes
difficulté	difficulty
suivi	follow-up
glissa	slipped
grinçante	squeaky
espace	space
fallu	had to
alluma	lit
rougeoyait	rougeoyait
torche	torch
"j'espère	"I hope
pardonneras	forgive
fier	proud
quel	what
point	point
permets-moi	let me
déglutit	swallowed
l'avoir	have
sentait	felt
discuter	discuss
douloureux	painful
l'oncle	uncle
vernon	vernon
"son	"his
parrain	sponsor
jeté	cast
passage	passage
cruel	cruel
doucement	gently
aient	have
ensemble	all
fin	end
brutale	brutal
longue	long
heureuse	happy
relation	relationship
inclina	bowed
fixés	set
grimpait	rose
chapeau	hat
beau	beautiful
comprenait	included
soupçonnait	suspected
jusqu'à	up to
l'arrivée	the arrival
lettre	letter
dursley	dursley
allongé	lying
lit	bed
refusant	refusing
manger	eat
fenêtre	window
embrumée	misty
glacée	ice
réactions	reactions
associées	associated
l'approche	the approach
seulement	only
dur	hard
finit-il	he finally
réaliser	make
m'écrira	I will write
brûlèrent	burnt
cligna	blink
plusieurs	several
paupières	eyelids
stupide	stupid
l'admettre	admit it
savoir	know
quelqu'un	someone
l'extérieur	outside
s'inquiétait	worried
parent	parent
meilleures	best
choses	things
ait	has
connue	known
parrain…	godfather...
désormais	now
hiboux	owls
postaux	postal
apporteraient	would
réconfort	comfort
"sirius	"sirius
représentait	represented
réalisé	made
"naturellement	"of course
perte…	loss...
coupa	cut
s'accroissant	increasing
couper	cut
casser	break
n'aurait	would
n'est-ce	is this
courte	short
regardez	watch
emmeline	emmeline
vance…	vance...
pourrait	could
suivant	following
ajouta-t-il	he added
fièrement	proudly
toisant	eying
bleus	blue
brillaient	shone
m'assurerais	I'd make sure
j'emporterai	I will be taking
parles	talk
digne	worthy
fils	son
véritable	true
filleul	godson
donnant	giving
tape	tape
tire	tire
chapeau…	hat...
ferais	would
couvrir	cover
d'araignées	spiders
passer	pass
présume	assumed
"oui"	"yes"
battements	beats
devinrent	became
rapides	fast
