chapitre	chapter
ardemment	eagerly
pointé	pointed
venaient	came
lever	sunrise
regardant	looking at
quitta	left
grand	great
sentant	feeling
peu	little
déprimé	depressed
revint	returned
cauchemar	nightmare
d'une	a
revêche	crabby
allons	will
n’était	there was
terrible	terrible
l’était	the was
épouvantable	terrible
angelina	angelina
bord	edge
larmes	tears
fin	end
prendre	take
leurs	their
bains	bathroom
retournèrent	returned
s’occupèrent	if occupied
leur	their
pile	battery
habituelle	usual
devoirs	duties
luttait	fought
nouveau	new
diagramme	diagram
stellaire	stellar
l'astronomie	astronomy
depuis	since
demi-heure	a half-hour
lorsque	when
fred	fred
george	george
apparurent	appeared
sont	are
ici	here
demanda	asked
autour	around
trouver	find
chaise	chair
secoua	shook
nous	we
observions	keep
entraînement	training
ils	they
vont	go
battus	beaten
couture	couture
complètement	completely
nuls	void
n’est	there is
s'asseyant	sitting
réalité	reality
devenue	become
qu’on	we
laissait	left
jamais	never
jouer	play
faufile	sneak
abri	shelter
jardin	garden
l'âge	the age
six	six
ans	years
chacun	each
vos	your
pendant	during
regardiez	look at
derrière	behind
chancelante	shaky
livres	books
rune	rune
antiques	antique
l’air	the air
impressionné	impressed
d’accord	agreement
s’explique	explains
a-t-il	there
empêché	prevented
buts	goals
lisant	reading
attention	attention
hiéroglyphes	hieroglyphs
magiques	magic
logogrammes	logograms
pourrait	could
s’il	if it
sentait	felt
observé	observed
roulant	rolling
yeux	eyes
avons	have
foule	crowd
tourner	turn
match	match
taire	shut up
fois	time
souaffle	souaffle
s’approche	approach
samedi	Saturday
alla	alla
nerveusement	nervously
fenêtre	window
fixement	staring
travers	through
parc	park
plongé	immersed
pénombre	penumbra
savez	know
valait	worth
peine	penalty
reste	rest
sévère	severe
avez	have
bientôt	soon
examens	reviews
déjà	already
rien	nothing
l’aspic	the aspic
boites	boxes
lunch	lunch
prêtes	ready
rouler	roll
débarrasser	rid
ébullitions	boils
grâce	thanks
ou	or
gouttes	drops
d'essence	gasoline
murtlap	murtlap
lee	lee
aidé	helped
bâilla	yawned
largement	widely
dehors	outside
ciel	sky
nuageux	cloudy
sais	know
j’ai	I
envie	want
zacharias	zacharias
smith	smith
bat	beats
qu’à	as
suicider	suicide
tue-le	kills-the
fermement	firmly
c'est	it is
l'ennui	boredom
distraitement	absently
penchée	leaning
traduction	translation
runes	runes
crée	creates
mauvais	bad
sentiment	feeling
compétition	competition
entre	between
maisons	houses
releva	rose
chercher	search
copie	copy
syllabaire	syllabary
spellman	spellman
remarqua	noticed
regardaient	watched
expression	expression
dégoût	disgust
mélangé	mixed
l'incrédulité	disbelief
visages	faces
allez	go
impatiemment	anxiously
seulement	only
jeu	game
secouant	shaking
excellente	excellent
dès	as soon
s’agit	is
sentiments	feelings
cours	during
peut-être	maybe
refrognant	refrognant
moins	less
mon	my
bonheur	happiness
dépend	depends on
capacité	capacity
garder	keep
qu’harry	harry
préféré	favorite
sauter	jump
tour	tour
d'astronomie	astronomy
d’admettre	to admit
raison	reason
où	where
assistait	attended
suivant	following
n'importe	any
quel	what
nombre	number
galions	galleons
soucier	worry about
meilleure	best
fut	was
court	short
supporters	supporters
n’ont	have
vivre	live
vingt-deux	twenty-two
d'agonie	of agony
difficile	difficult
pire	worst
pensa	thought
titre	title
disputait	arguing
quatorzième	fourteenth
échec	failure
arrêter	stop
but	purpose
sloper	sloper
manquant	missing
cognard	cognard
donnant	giving
batte	bat
bouche	mouth
kirke	kirke
chutant	falling
balai	broom
criant	screaming
fonça	rushed
emportant	taking
miracle	miracle
perdu	lost
par	by
dix	ten
points	points
réussi	successful
saisir	enter
vif	bright
d’or	gold
sous	under
nez	nose
l’attrapeur	the monkey net
summerby	summerby
poufsouffle	hufflepuff
ramenant	back
score	score
final	final
cent	cent
quarante	forty
contre	against
trente	thirty
joué	played
revinrent	returned
l'atmosphère	the atmosphere
ressemblait	looked like
celle	the
d'obsèques	funeral
particulièrement	particularly
mornes	bleak
