chapitre	chapter
faiblement	low
éclairée	lit
haute	high
qu’une	a
église	church
rangées	rows
hautes	high
étagères	shelves
chacune	each
chargée	responsible
poussiéreuses	dusty
sphères	spheres
tournoyantes	twirling
verre…	glass...
d’harry	harry
battait	beat
d’excitation…	excitement...
aller	go
faisaient	were
bruit	noise
déserte…	deserted...
voulait	wanted
énormément…	a lot...
voulait…	wanted...
quelqu’un	someone
d’autre	on the other
cicatrice	scar
faisait	was
mal…	wrong...
bang	bang
réveilla	woke up
embarrassé	embarrassed
fâché	angry
dortoir	dormitory
sombre	dark
rempli	filled
rires	laughter
waw	waw
seamus	seamus
dont	which
silhouette	silhouette
découpait	cut out
on	it
dirait	looks like
soleil	sun
heurter	face
fusée	rocket
s’ils	if they
éclaté	burst
venez	come
dean	dean
précipiter	rush
lits	beds
observer	observe
resta	remained
couché	lying
tandis	while
baissé	down
déception	disappointment
disparue	missing
s’il	if it
d’atteindre	to achieve
plaisir…	fun...
fois-ci	time
scintillement	flicker
argenté	silver
rayon	radius
directement	directly
fenêtres	windows
écouta	listened to
surprises	surprises
dortoirs	dormitories
au-dessous	below
estomac	stomach
contracta	contracted
rappelait	reminded
leçon	lesson
d’occlumencie	of occlumencie
soirée	evening
suivante	following
*	*
journée	day
redoutant	fearing
allait	would
découvrait	discovered
jusqu’où	up where
mystères	mysteries
dernier	last
rêve	dream
montée	climb
culpabilité	guilt
rendit	made
compte	account
pratiqué	practiced
l’occlumencie	the occlumencie
passé	past
sûr	course
capable	able
esprit	spirit
douta	dubbed
cependant	however
accepterait	would
excuse	excuse
s’entraîner	train
minute	minute
cours	during
marcha	walked
continua	continued
demander	ask
qu’est-ce	what is this
n’avait	had
fonctionné	worked
toutes	all
pensés	thought
émotions	emotions
meilleur	best
moment	time
n'était-il	was it
lorsque	when
enseignants	teachers
donnaient	gave
questions	questions
révision	review
résigné	resigned
mit	mit
route	road
dès	as soon
fin	end
À	To
mi-chemin	mid-way
d’entrée	input
cho	cho
précipita	rushed
tiens	want
salut	hi
heureux	happy
d’avoir	to have
d’arriver	to arrive
retard	delay
faisant	making
signe	sign
l’autre	the other
l’horloge	the clock
tournait	turned
vide	empty
va	will
t’as	you
d’être	to be
n'est-ce	is this
hâte	looking forward
seulement…	only...
j’aurais	I would have
voulu	wanted
harry…	harry...
n'aurais	would have
viendrais	come
raconter…	tell...
ouais	yeah
effectivement	actually
maussadement	maussadement
estimait	estimated
choisir	choose
amis	friends
soigneusement	carefully
consolation	consolation
d’après	after
dernièrement	lately
l’infirmerie	the infirmary
madame	mrs.
pomfresh	pomfresh
d’améliorer	to improve
l’état	the state
boutons	buttons
d’habitude	usually
n’aurait	would
erreur	error
air	air
dénoncé	denounced
compris	including
toi	you
mais…	but...
sortis	out
suppliant	begging
mère	mother
travaille	works
difficile	difficult
père	father
remarqué	noticed
n’y	there
écrit	written
mouchard	snitch
c’était	it was
horrible	horrible
acharnement	hard
dû	due
jeté	cast
sort	fate
rougit	blushes
devinrent	became
brillants	brilliant
chère	dear
recommence	again
pleurer	cry
alarmé	alarmed
n'allais	was not going to
cria-t-elle	she cried
ouais…	yeah...
ok…	ok...
vas-y	vas-y
fais	do
talons	heels
s’éloignant	away
énervé	pissed off
descendit	went down
menait	led
cachot	dungeon
souterrain	underground
quoiqu'il	even though it
sache	know
expérience	experience
facile	easy
pénétrer	enter
amer	bitter
réussit	successful
penser	think
autre	other
d'atteindre	to achieve
êtes	are
fermait	closed
debout	standing
enlevant	removing
certaines	some
pensées	thoughts
plaçant	placing
pensine	pensine
tomber	fall
filament	filament
bassin	basin
êtes-vous	are you
entraîné	led
mentit	lied
fixant	fixing
l’un	one
pieds	feet
roguee	roguee
à-coup	a sudden
sortez	get out
position	position
habituelle	usual
coeur	heart
rancune	grudge
envers	to
l'inquiétude	the concern
d’extraire	extract
jusqu’à	up to
trois	three
paresseusement	lazily
s’y	there
monsieur	mr.
désolé	sorry
snape	snape
baissant	lowering
potions	potions
supplémentaires	additional
regard	look
qu’umbridge	that umbridge
inspecté	inspected
hagrid	hagrid
courant	current
lorgnant	peeping
brûlait	burned
donné	given
crier	shout
vérité	truth
malédiction	curse
passe-t-il	happens
aide	using
trouvé	found
resté	stayed
bloqué	blocked
l'intérieur	inside
toilettes	toilet
quatrième	fourth
est-il	is it
entré	entered
exiga	high road
reprendrons	will
demain	tomorrow
soir	evening
suivre	follow
furieux	furious
rangea	sided
robe	dress
quitta	left
vingt-quatre	twenty-four
heures	hours
sentir	feel
reconnaissant	recognizing
sauvé	saved
justesse	accuracy
raconte	tells
réjouissant	pleasing
arrivé	arrived
lorsqu’il	when it
trace	trace
tremblotante	flickering
chambranle	frame
souvenant	remembering
chose…	thing...
rappela	reminded
ressemblait	looked like
précédente	previous
deuxième	second
traversé	crossed
lors	when
voyage	travel
posée	asked
contenu	content
argent-blanc	silver-white
refluait	ebbing
tourbillonnait	swirling
rogue…	rogue...
qu’harry	harry
voie	way
passait	passed
défenses	defenses
accidentellement…	accidentally...
curiosité	curiosity
refluant	backing
lui…	him...
tenant	taking into
tant	as
cacher	hide
argentée	silver
dansa	dansa
mur…	wall...
réfléchissant	reflective
pouvait-il	could he
garder	keep
par-dessus	above
épaule	shoulder
battant	flying
chamade	pounding
faudrait-il	would it
libérer	free
reviendrait-il	would it be
ensuite	then
accompagnerait-il	would it be
doute	doubt
proposition…	proposal...
capitaine	captain
l’équipe	the team
quidditch	quidditch
s'assurer	ensure
franchis	crossed
derniers	last
mètres	meters
séparaient	separated
plongeant	plunging
profondeurs	depths
hésita	hesitated
ressortit	came out of it
poussée	thrust
substance	substance
tourbillonner	swirl
pencha	bent
devenue	become
transparente	transparent
train	train
regarder	watch
plafond…	ceiling...
trompe	wrong
souffle	breath
brouillait	blurred
surface	surface
cerveau	brain
perdu	lost
limbes…	limbo...
fou	crazy
tenté	tried
faire…	do...
tremblait…	trembled...
réjoui	pleased
devint	became
insouciant	carefree
respira	breathed
profondément	deeply
plongea	dove
vacilla	wavered
pensine…	pensine...
tomba	fell
froide	cold
noirceur	darkness
filant	spinning
quatre	four
tables	tables
disparues	missing
cent	cent
tournées	tours
d’elle	it
étudiant	student
penchée	leaning
griffonnant	scribbling
rouleau	roll
parchemin	parchment
griffonnement	griffonnement
plumes	feathers
bruissement	rustle
occasionnel	casual
ajustait	adjusted
clairement	clearly
examen	review
rayons	ray
traversaient	crossed
poser	ask
têtes	heads
penchées	looked
brillaient	shone
reflets	reflections
d’or	gold
part…	...
souvenirs…	memories...
l'adolescent	the teenager
plante	plant
laissée	left
l'obscurité	the dark
cheveux	hair
fins	for
graisseux	fat
tombaient	fell
demi-	half
centimètre	cm
griffonnait	griffonnait
déplaça	moved
lire	read
titre	title
copie	copy
d'examen	review
dÉfense	defence
forces	forces
niveau	level
ordinaire	ordinary
quinze	fifteen
seize	sixteen
ans	years
âge	age
volait	flying
long	long
page	page
voisins	neighbors
proches	close
écriture	writing
étroite	close
cinq	five
minutes	minutes
sursauter	jump
sommet	summit
déplaçant	moving
allées	aisles
marchait	walked
noirs	black
désordonnés…	disordered...
solide	solid
heurté	hit
volant	steering wheel
glisser	drag
onirique	oneiric
troisième	third
et…	and...
redressa	straightened
tirant	pulling
relire	read
écrit…	wrote...
s'arrêta	stopped
observa	watched
agé	aged
l’excitation	the excitement
éclata	broke out
creux	hollow
erreurs	errors
délibérées	deliberate
james	james
noisettes	hazelnuts
légèrement	slightly
celui	the
n'y	there
front	front
mince	thin
sourcils	eyebrows
rebellaient	were in a rebellious mood
ceux	those
auraient	would
pû	could
s’était	had
levé	survey
taille	size
baîlla	baîlla
décoiffant	mind-blowing
qu’ils	they
auparavant	previously
places	places
choc	shock
d'excitation	excitation
reconnut	recognized
pouces	inches
l’attention	attention
chaise	chair
aise	comfortable
penchant	leaning
allongeant	extending
