chapitre	chapter
tranquille	quiet
n'étaient	there were
choses	things
n'aidait	there was no
courir	run
s'arrêter	stop
regarder	watch
arrière	rear
part	share
verrait	would
bleus	blue
clairs	clear
figure	figure
vieille	old
haie	hedge
talons	heels
courut	ran
nouveau	new
tordit	twisted
violemment	violently
s'ouvrir	open
retourna	returned
'laissez	'let
moi	me
sortir'	come out'
tremblait	shaking
simplement	simply
secondes	seconds
regardèrent	looked
l'un	one
l'autre	the other
'no'	'no.'
répéta	repeated
'si	'if
-	-
gardez	keep
–	-
laissez	let
''tu	"you
continueras	will continue
certainement	certainly
détruire	destroy
mes	my
biens'	property'
'j'oserais	'I dare
ait	has
trop'	too'
s'assit	sat
d'une	a
celle	the
'pas	'not
avant	before
j'ai	I
j'ais	I have
croyez	believe
pensez-vous	do you think
veuille	want to
avez	have
entendre	hear
l'entendras'	will'
fermement	firmly
'car	'because
n'est	there is
devrais	should
dois	do
m'attaquer	attack me
près	near
j'aimerais	I would like to
l'avoir	have
mérité	deserved
pleinement'	fully'
'de	'
quoi	what
parlez-vous	are you talking about
mort'	death'
clairement	clearly
serais	would be
arrogant	arrogant
revendiquer	claim
l'entière	the whole
responsabilité	responsibility
brave	brave
intelligent	smart
énergique	energetic
tel	such
contente	happy
assis	sitting
maison	home
quand	when
croient	believe
d'autres	other
sont	are
danger	danger
néanmoins	nevertheless
n'aurais	would have
croire	believe
instant	now
nécessité	need
d'aller	go
département	department
mystères	mysteries
soir	evening
j'avais	I had
franc	frank
j'aurais	I would have
l'être	the be
aurais	would have
su	su
longtemps	for a long time
essayer	try
t'attirer	attract
trompé	wrong
aller	go
serait	would be
chercher	search
mienne	mine
debout	standing
main	hand
conscient	aware
fixement	staring
difficilement	hardly
écoutant	listening to
comprenant	including
entendait	heard
's'il	'if he
plait	please
assieds-toi'	sit down'
n'était	there was
ordre	order
requête	query
hésita	hesitated
puis	then
lentement	slowly
recouverte	covered
dents	teeth
argent	money
fragments	fragments
bois	wood
prit	took
siège	seat
face	in the face of
'dois	'do
comprendre'	understand'
depuis	since
droite	right
dernier	last
blacks	blacks
'oui	'yes
crois	believe
hors	out
sut	sut
parti	party
visiter	visit
peinture	painting
grimmauld	grimmauld
place	place
marcherait	work
appelant	calling
toute	any
maison…	home...
explication'	explanation'
explication	explanation
erreurs	errors
vieil	old
car	because
vois	see
souci	concern
signes	signs
faiblesses	weaknesses
l'age	the age
jeunes	young
peuvent	can
savoir	know
comment	how
influe	influences
pensées	thoughts
vieux	old
hommes	men
coupables	guilty
s'ils	if they
oublient	forget
jeune…	young...
récemment	recently
oublié	forgot
c'était…4	it was 4...
soleil	sun
levait	rose
cercle	circle
orange	orange
éblouissant	dazzling
montagnes	mountains
dessus	top
incolore	colorless
éclatant	bright
lumière	light
l'argent	the money
sourcils	eyebrows
barbe	beard
rides	wrinkles
profondes	deep
visage	face
'j'ai	'I
supposé	assumed
15	15
ans'	years'
'quand	'when
cicatrice	scar
front	front
pensé	thought
lien	link
forgé	forged
entre	between
voldemort'	voldemort'
m'avez	I have
déjà	already
ceci	this
professeur'	professor'
ambages	frankly
moquait	laughing
rude	rough
souciait	cared
'oui'	'yes'
s'excusa	apologized
nécessaire	necessary
démarrer	start
devint	became
apparent	apparent
après	after
rejoint	joined
monde	world
magique	magic
trompais	wrong
donnait	gave
avertissements	warnings
ressentait	felt
d'intenses	intense
émotions	emotions
las	las
'et	'and
faculté	faculty
détecter	detect
présence	presence
même	even
ressent	feels
stimulées	stimulated
devenue	become
prononcée	pronounced
retrouvé	found
pouvoirs	powers
donna	donna
peine	penalty
d'acquiescer	yes
'plus	'more
récemment'	recently'
devins	soothsayers
inquiet	worried
s'aperçoive	notices
existe	there is
prévu	expected
vint	came
entras	entras
parle	speaks
nuit	night
témoin	witness
l'attaque	the attack
m	m
weasley	weasley
rogue	rogue
l'a	the
dit'	said'
marmonna	muttered
'professeur	'professor
corrigea	corrected
tranquillement	quietly
demandes	applications
t'expliquait	you explained
t'enseignais	you taught
l'occlumencie	the occlumencie
t'ai	you've
regardé	watched
mois	months
leva	rose
paraissait	seemed
triste	sad
fatigué	tired
demandé	asked
vois'	see'
continua	continued
croyais	thought
faudrait	should
forcer	force
manipuler	handle
égaré	lost
j'étais	I was
attentif	attentive
donner	give
d'encouragements	cheers
réalisait	carried out
notre	our
relation	relationship
élève	student
saisirait	wherein
chance	chance
t'utiliser	you use
moyen	average
m'espionner	spy on me
craignais	feared
usages	uses
pourrait	could
essaie	try
possède	has
pense	think
raison	reason
t'aurait	you would have
utilisé	used
rares	rare
occasions	opportunities
avons	have
proches	close
ombre	shadow
mouvoir	move
fond	background
yeux…	eyes...
souvint	sarah
sentiment	feeling
qu'un	a
serpent	snake
s'éveillait	awoke
prêt	loan
moments	moments
l'avait	had
'l'aspiration	'the suction
posséder	have
démontré	demonstrated
n'aurait	would
destruction	destruction
c'aurait	it would have
tienne	yours
espérait	hoped
t'a	you
possédé	owned
brièvement	briefly
sacrifierais	sacrifierais
l'espoir	hope
tuer	kill
alors	then
essayé	tried
m'éloignant	me away
protéger	protect
l'erreur	the error
home…'	home...'
soupira	sighed
profondément	deeply
laissait	left
l'imprégner	the permeate
aurait	would
intéressé	interested
d'apprendre	to learn
importance	importance
comparé	compared
l'immense	the immense
abîme	abyss
qu'était	that was
perte	loss
comptait…	there were...
'sirius	'sirius
m'a	me
avais	had
s'éveiller	awaken
justement	precisely
vision	vision
d'arthur	arthur
attaqué	attacked
savais	knew
peurs	fears
confirmées	confirmed
réalisé	made
tentative	attempt
t'armer	arm yourself
assauts	assaults
organisé	organized
leçons	lessons
d'occlumencie	of occlumencie
professeur	professor
pause	break
lever	sunrise
glissait	glided
surface	surface
polie	polished
illuminant	illuminating
pot	pot
d'encre	ink
jolie	pretty
plume	pen
pourpre	purple
d'eux	of them
réveillés	woke up
écoutait	listened to
avidement	eagerly
explications	explanations
bruissements	sounds
légers	light
raclements	raclements
revenu…	income...
découvrit'	discovered'
reprit	took
rêvé	dreamed
obsédé	obsessed
restait	remained
n'aies	hast
rookwood	rookwood
travaillait	worked
arrestation	arrest
avions	aircraft
gardée	kept
ministère	department
magie	magic
lourdement	heavily
protégée	protected
seules	only
personnes	people
auxquelles	which
réfère	refers
prendre	take
l'étagère	the shelf
folie	madness
cas	case
entrer	enter
risquer	risk
dévoiler	reveal
moins	less
devais	had to
urgent	urgent
maîtrise	master
'mais	'but
l'ai	I
fait'	'
murmura	whispered
calmer	calm down
poids	weight
confession	confession
soulagerait	relieve
sûrement	surely
pression	pressure
compressait	to compress
n'ai	haven
pratiqué	practiced
donné	given
pu	could
arrêter	stop
d'avoir	to have
rêves	dreams
n'arrêtait	never stopped
capable	able
montrer	show
pas…	not...
apparaissait	appeared
soudain	suddenly
justifier	justify
d'expliquer	to explain
vérifier	check
vraiment	really
capturé	captured
allé	gone
d'umbridge	of umbridge
parlé	spoken
kreacher	kreacher
menti'	lied'
n'es	no es
maître	master
mentir	lie
punir	punish
ailles	go
magie'	magic
m'y	me
exprès	express
servi	served
mois'	months'
'qui	'
air	air
incrédule	incredulous
sorti	out
grimauld	grimauld
années	years
saisi	seized
noël'	christmas'
apparemment	apparently
crié	shouted
"sors"	"get out"
pris	taken
interprété	interpreted
quitter	leave
chez	in
membre	member
famille	family
black	black
lequel	which
respect…	respect...
cousine	cousin
narcissa	narcissa
sœur	sister
bellatrix	bellatrix
femme	woman
lucius	lucius
malefoy'	malfoy'
'comment	'how
battant	flying
vite	fast
sentait	felt
malade	sick
souvenait	remember
inquiété	worried
bizarre	weird
noël	christmas
souvenant	remembering
plié	folded
mansarde…	garret...
'kreacher	'kreacher
dernière'	last'
caché	hidden
piégé	trapped
entrailles	bowels
contacter	contact
aussitôt	as soon
expliquer	explain
membres	members
l'ordre	the order
phœnix	phoenix
ont	have
sures	safe
méthodes	methods
communication	communication
dolorés	dolorés
umbridge	umbridge
trouva	found
vie	life
cependant	however
revins	came back
voyage	travel
forêt	forest
s'inquiéta	if worry
captif	captive
lord	lord
alerta	alerta
certains	some
alors'	then'
poussa	pushed
soupir	sigh
'alastor	'alastor
moody	moody
kingsley	kingsley
sacklebolt	sacklebolt
rémus	remus
lupin	lupin
quartier	district
général	general
contact	contact
furent	were
aide	using
reste	rest
fallait	had to
attendu	expected
moment	time
l'intention	the intention
désirait	wanted
autres	other
allaient	would
délégua	commissioned
tâche	task
donc	so
j'arrivais	I arrived
qu'ils	they
soient	are
partis	parties
l'elfe	the elf
riant	laughing
éclats	shards
riait	laughed
caverneuse	cavernous
oui'	yes'
trahir	betray
totalement	totally
gardien	guardian
secret	secret
malefoy	malfoy
l'endroit	the place
cachions	a "toned down"
plans	plans
confidentiels	confidential
qu'on	we
interdit	prohibited
révéler	reveal
lié	related
l'enchantement	the enchantment
race	race
désobéir	disobey
direct	direct
informations	information
valeur	value
paraître	look
triviales	trivial
interdire	ban
répéter	repeat
'comme	'as
personne	person
importante	important
toi'	you'
voyais	saw
mélange	mix
frère	brother
père'	father'
appartenait	belonged
réaliser	make
irais	go
sauver	save
black'	black'
lèvres	lips
froides	cold
engourdies	numb
dernière…'	last...'
'les	'
indubitablement	undoubtedly
ordres	orders
trouver	find
garder	keep
chemin	path
torturé	tortured
décidais	decided
non	not
prétendre	claim
blessa	wounded
buck	buck
l'hyppogriffe	the hyppogriffe
hier	yesterday
haut	top
escaliers	stairs
soigner'	treatment'
d'air	air
poumons	lungs
respiration	breathing
rapide	fast
superficielle	superficial
…	...
rit	laughs
suffisamment	enough
doué	gifted
légilimens	légilimens
moi-même	myself
on	it
ment	ment
persuadé	persuaded
l'histoire	the story
partir	from
'et'	'and'
poings	fists
serrés	tight
gentils	nice
lui"	him"
averti	warned
adopté	adopted
traité	treaty
gentillesse	kindness
respect	respect
dangereux	dangerous
sérieux	serious
'n'accusez	'do not accuse
parlez	talk
serrée	tight
correctement	properly
calmée	calmed down
revint	returned
laisserait	leave
critiquer	criticize
répugnant	disgusting
menteur	liar
mérite	merit
qu'en	in
doit	must
pitié	pity
existence	existence
misérable	miserable
dobby	dobby
forcé	forced
d'obéir	to obey
esclave	slave
aucune	no
loyauté	loyalty
envers	to
reconnaître	recognize
n'a	did
arranger	arrange
sort	fate
'ne	'do
voler	fly
compris	including
combien	how
souffert	suffered
cracha	spat
s'est	is
moqué	mocked
d'habitude	usually
choix	choice
umbridge'	umbridge'
expliqué	explained
informé	informed
dès	as soon
possible	possible
déduit	deducted
étais	was
revenu	income
faux	false
véritasérum	véritasérum
essayait	tried
tint	tint
compte	account
plaisir	fun
sauvage	wild
condamner	condemn
adoucir	soften
'rogue	'rogue
aiguillonné	goaded
lâche	loose
laisser	let
telles	such
railleries	taunts
blesser'	hurt'
arrêté	stopped
gronda	gronda
jeté	cast
courant	current
cela'	this'
erreur	error
t'avoir	you have
enseigné	taught
sois	am
d'ouvrir	open
pire	worst
blessait	hurt
ron	ron
sujet	about
paria	pariah
n'essayait	did not try
d'adoucir	soften
facile	easy
parvenir	send
confiance	trust
séverus	séverus
rogue'	rogue'
certaines	some
blessures	injuries
guérites	booths
surmonter	overcome
tort	wrong
ok	ok
ignorant	ignoring
visages	faces
scandalisés	outraged
murmures	whispers
désapprobateurs	disapproving
haïr	hate
l'est	the is
haïssait	hated
considérait	considered
serviteur	servant
méritant	deserving
d'intérêt	interest
d'attention	attention
l'indifférence	the indifference
négligence	negligence
font	do
souvent	often
l'antipathie…	the antipathy...
fontaine	fountain
détruite	destroyed
raconte	tells
mensonge	lie
avalons	grab
maltraité	abused
abusé	abused
nos	our
compagnons	companions
recevons	receive
récompense	reward
mÉritait	deserved
arrivÉ	arrived
m'entendras	will hear me
répondit	replied
cruel	cruel
elfes	elves
amour	love
vivant	living
souvenir	remember
brisant	breaking
tournant	turning
s'en	in
allant	from
suivirent	followed
marchait	walked
faisait	was
l'avez	have
enfermé	locked
détestait	hated
sortir	out
dernière	last
'j'essayais	'I was trying
garde	guard
vie'	life'
gens	people
n'aiment	love
enfermés	locked
furieusement	furiously
s'arrondissant	rounded
l'été	the summer
ferma	closed
enfoui	buried
longues	long
mains	hands
inhabituelle	unusual
marque	brand
fatigue	fatigue
tristesse	sadness
l'adoucit	softens
contraire	contrary
pus	pus
montre	watch
faiblesse	weakness
faible	low
déchaîner	unleash
tempêter	rant
baissa	lowered
lunettes	glasses
demi-lunes	half-moons
'le	'the
venu'	come'
dit-il	he said
'pour	'for
5	5
ans	years
plaît	please
assieds-toi	sit down
vais	'll
demande	request
juste	just
patience	patience
auras	auras
l'occasion	the opportunity
veux-	want-
l'aurais	would have
fini	finished
t'arrêterais	you would stop
attendit	waited
terrains	land
éclairés	lit
u	u
poudlard	hogwarts
intact	intact
complètement	completely
souffrirais	would suffer
laissé	left
tante	aunt
oncle	uncle
condamnais	condamnais
10	10
sombres	dark
difficiles	difficult
bonnes	good
raisons	reasons
t'accueillir	welcome you
nombreux	many
l'auraient	would
joie	joy
honorés	honored
ravis	happy
t'élever	you up
'ma	'my
réponse	response
priorité	priority
vaincu	defeated
auparavant	previously
partisans	supporters
terribles	terrible
liberté	freedom
désespérés	desperate
violents	violent
décision	decision
également	also
concernant	on
venir	come
20	20
25	25
reviendrait	would
connaissant	knowing
repos	rest
tué	killed
connaissance	knowledge
êter	be
d'aucun	no
complexe	complex
puissant	powerful
sorts	spells
protection	protection
charme	charm
invincible	invincible
retrouvait	found
protégé	protected
ancienne	old
connaît	knows
méprise	despise
dont	which
sous	under
estimée	estimated
dépens	costs
morte	dead
t'as	you
étendue	scope
soupçonnée	suspected
coule	flows
veines	veins
jour	day
placé	placed
sang	blood
restant	remaining
'elle	it
m'aime	loves me
immédiatement	immediately
pris'	caught'
coupa	cut
furieuse	furious
contrainte	constraint
amère	bitter
scellé	sealed
sacrifice	sacrifice
engagement	commitment
bouclier	shield
pouvais	could
'tant	'as long
peux	can
appeler	call
réside	lies
touché	hit
blessé	injured
répandu	widespread
devenu	now
refuge	refuge
retourner	return
an	year
tant	as
l'appeler	the call
toucher	touch
sait	knows
lettre	letter
laissée	left
permettre	allow
gardé	kept
dernières	last
'attendez'	'wait'
'attendez	'wait
moment'	the time'
droit	right
beuglante	beuglante
votre	your
rappelle	remember
pacte	pact
prenant	taking
soupçonné	suspected
détraqueurs	détraqueurs
éveillée	awake
dangers	dangers
adoptif	adoptive
'effectivement'	'indeed'
enfin	finally
jeter	throw
rester'	stay'
avec-'	with-'
nom	name
donc'	so'
histoire'	history'
nourri	fed
souhaité	desired
bonne	good
santé	health
n'étais	there was
prince	prince
dorloté	pampered
garçon	boy
normal	normal
l'espérer	the hope
circonstances	circumstances
jusque	until
plan	plan
fonctionnait	worked
puis…	and then...
souviens	remember
1ere	1st
année	year
relevas	relevas
magnifiquement	beautifully
challenge	challenge
t'attendait	were waiting for you
tôt	early
trouvas	trouvas
confronté	faced
survécus	survived
fis	fis
empêcha	prevented
retour	return
pleins	full
forces	forces
mena	mena
combat	combat
d'homme	man
j'étais…	I was...
fier	proud
'pourtant	'yet
plan'	plan'
évidente	obvious
sachant	knowing
réussisse	to succeed
disais	said
permettrai	let
faille	fault
ruiner	ruin
prévenir	prevent
premier	first
test	test
étendu	extended
l'infirmerie	the infirmary
comprends	understand
essayez	try
souviens-tu	remember-you
m'avoir	I have
l'hôpital	the hospital
étant	being
'aurais-je	'would I
galopait	galloped
non…	no...
décidé	decided
répondre	reply
11	11
disais-je	I said
jeune	young
n'avais	had
dite	the so-called
age	age
'j'aurais	'I would have
demander	ask
sentais	felt
dérangé	disturbed
aies	have
posé	asked
question	question
eut	had
particulier…	particular...
entrions	enter
rencontras	rencontras
défis	challenges
adultes	adults
n'ont	have
rencontrés	met
t'en	you
acquittas	acquittas
delà	beyond
espoirs	hopes
demandas	demandas
t'avait	you had
discuté	discussed
oui…	yes...
sommes	are
passés	past
t'ais-je	did I
12	12
mieux	better
recevoir	receive
telle	such
information	information
ensanglanté	bloody
épuisé	exhausted
joyeux	happy
ressenti	felt
remords	remorse
inconfortable	uncomfortable
rapidement	quickly
passé	past
gâcher	spoil
triomphe…	triumph...
vois-tu	do you see
brillant	brilliant
tombé	fallen
m'étais	I was
éviter	avoid
ne-'	do-'
souciais	cared
bonheur	happiness
saches	to know
vérité	truth
paix	peace
l'esprit	the spirit
vies	lives
perdues	lost
échouait	failed
termes	terms
agi	acted
exactement	exactly
fous	crazy
aimons	love
agir	act
excuse	excuse
défie	challenges
quiconque	anyone
t'ayant	you
observé	observed
l'imagines	imagine
vouloir	want to
t'épargner	you save
avais-je	had I
tas	heap
créatures	creatures
noms	names
massacrés	massacred
futur	future
imprécis	inaccurate
'nous	'we
entrâmes	entered
3ème	3rd
repoussais	fought against
trouvais	found
apprenait	learned
sauvait	saved
devais-je	should I
triomphalement	triumphantly
enlevé	removed
parrain	sponsor
mâchoires	jaws
13	13
excuses	apologies
s'épuisaient	were running out
prouvé	proven
exceptionnel	exceptional
conscience	consciousness
mal	evil
l'aise	comfortable
arriver	getting
bientôt…	soon...
sortis	out
labyrinthe	maze
l'année	the year
ayant	having
cédric	cedric
diggory	diggory
mourir	die
échappé	escaped
étroitement	closely
toi-même…	yourself...
sache	know
révélation	revelation
placer	place
fardeau	burden
épaules	shoulders
seule	only
défense	defence
débattre	discuss
fardeaux	burdens
école	school
résoudre	solve
ajouter	add
tous'	all'
parla	spoke
'voldemort	'voldemort
enfant	child
faite	made
naissance	birth
connaisse	know
l'entier	the whole
contenu	content
croyant	believing
remplir	complete
découvrit	discovered
particulièrement	particularly
évasion	escape
extraordinaire	extraordinary
déterminé	determined
entier	integer
l'arme	the weapon
cherchée	searched
assidûment	diligently
levé	survey
baigné	bathed
dedans	in
boite	box
verre	glass
l'épée	the sword
gryffondor	gryffindor
résidait	lay
brillait	shone
blanche	white
opaque	opaque
lancés	launched
brillaient	shone
gouttes	drops
pluie	rain
doux	soft
bruits	noise
pépiements	cheeping
nid	nest
cendres	ash
'la	'the
écrasée'	crushed'
tirais	pulled
neville	neville
bancs	benches
passage	passage
arqué	arched
déchiré	torn
robe	dress
tombée…	fallen...
'ce	'this
détruit	destroyed
l'enregistrement	the registration
moyens	means
parfaitement	perfectly
entendue	heard
'moi'	'me'
'par	'by
16	16
chambre	room
au-dessus	above
l'auberge	the hostel
cochon	pig
candidat	candidate
poste	post
divination	divination
inclinaison	tilt
sujets	topics
tels	such
continuer	continue
fille	girl
fameuse	famous
douée	gifted
voyante	seer
pensais	thought
politesses	courtesies
rencontrer	meet
fus	was
déçu	disappointed
trace	trace
aie	iea
courtoisement	courteously
conviendrait	should be
tourné	shot
partir'	from'
commode	convenient
noire	black
pencha	bent
coulisser	slide
loquet	latch
bassin	basin
profond	deep
sculpté	carved
runes	runes
bords	edges
tourmenter	torment
pensive	pensive
baguette	wand
tempe	tempe
fil	wire
toile	canvas
d'araignée	spider
pensée	thought
accroché	hung
déposa	filed
tourbillonner	swirl
dériver	derive
substance	substance
argentée	silver
bout	end
éleva	rose
drapée	draped
châles	shawls
agrandis	enlarged
taille	size
énorme	huge
sibylle	sibylle
trelawney	trelawney
éthérée	ethereal
mystique	mystic
habituelle	usual
