chapitre	chapter
permettre	allow
d'aller	go
sécurité	security
l'avait	had
appelé	called
mule	mule
commune	common
c’était	it was
donné	given
coup	blow
pied	foot
commencons	let's start
agita	agita
longue	long
queue	tail
levé	survey
l'auvent	the awning
feuillu	hardwood
ensuite	then
baissé	down
faisant	making
ceci	this
lumière	light
s’obscurcie	is obscured
semblent	seem to
dégagement	release
crépuscules	twilight
étoiles	star
apparu	appeared
oohs	oohs
halètements	gasps
distinctement	distinctly
mince	thin
allongez-vous	lie
arrière	rear
calme	quiet
observant	observing
ciel	sky
ici	here
écrit	written
ceux	those
peuvent	can
fortune	fortune
nos	our
races	breeds
allongé	lying
regarda	looked at
haut	top
étoile	star
rouge	red
scintillante	shimmering
cligné	blinked
l'oeil	the eye
sais	know
appris	learned
noms	names
planètes	planets
lunes	moons
l'astronomie	astronomy
dressé	upright
carte	card
progrès	progress
démêlé	unraveled
mystères	mysteries
mouvements	movements
cours	during
siècles	centuries
découvertes	discoveries
apprennent	learn
l'avenir	the future
entrevu	glimpsed
au-dessus	above
l'astrologie	astrology
agitation	agitation
devant	before
sorti	out
couchée	lying
mars	march
causent	cause
accidents	accidents
brûlures	burns
choses	things
ça	it
angle	angle
saturne	saturn
dessiné	designed
droit	right
d’elle'-qui	it'-that
signifie	means
doivent	must
prudents	careful
traitant	dealing
chaudes	hot
cela	this
calmement	calmly
non-sens	non-sense
humain	human
tombée	fallen
mollement	softly
maux	pain
insignifiants	insignificant
humains	human
minuscules	tiny
sabots	hooves
tapant	typing
mousseux	sparkling
ceux-ci	these
signification	meaning
précipitation	precipitation
fourmis	ants
large	wide
univers	universe
inchangés	unchanged
planétaires	planetary
commença	started
indignée	outraged
simplement	simply
borné	bounded
enchaîné	chained
limitations	limitations
regarder	watch
semblait	seemed
offensée	offended
plusieurs	several
l'entourant	the surrounding
sybill	sybill
aurait	would
pu	could
quoi	what
continua	continued
entendit	heard
claquer	slam
l'air	the air
qu’il	it
marchait	walked
bas	the bottom
eux	them
déchets	waste
temps	time
principalement	mainly
auto-	self-
flatteurs	flattering
qu’on	we
appelle	calls
pratique	practice
bonne	good
aventure	adventure
cependant	however
vais	'll
expliquer	explain
sagesse	wisdom
impersonnelle	impersonal
impartiale	impartial
observons	observe
cieux	heaven
grandes	large
marées	tides
mal	evil
changement	change
parfois	sometimes
marqué	marked
là	there
prendre	take
dix	ten
sûr	course
voyons	see
indiqua	said
l'étoile	the star
d'harry	harry
passée	past
décennie	decade
indications	indications
faible	low
on	it
vit	lives
rien	nothing
qu'un	a
dossier	folder
entre	between
guerres	wars
planète	planet
bataille	battle
brille	shines
vivement	strongly
suggérant	suggesting
combat	combat
doit	must
bientôt	soon
éclater	burst
essayer	try
deviner	guess
combustion	combustion
certaines	some
herbes	herbs
feuilles	leaves
l'observation	the observation
vapeur	steam
flamme	flame
qu'harry	harry
suivie	followed
effet	effect
brûlé	burned
chercher	search
formes	forms
symboles	symbols
vapeurs	vapors
piquantes	spicy
parfaitement	perfectly
insouciant	carefree
d'entre	of
pourrait	could
n'importe	any
signes	signs
décrits	described
disant	saying
bons	good
années	years
compétent	competent
idiot	idiot
mettre	put
trop	too
foi	faith
telles	such
même	even
lisent	read
tort	wrong
n'était	there was
priorité	priority
montrer	show
connaissance	knowledge
indéréglable	fool-proof
défini	set
basse	low
lancent	launch
feu	fire
d’herbe	grass
veux	want to
pourrais	could
détails	details
guerre	war
point	point
d'avoir	to have
cloche	bell
retenti	sounded
l'extérieur	outside
sauta	jumped
complètement	completely
oublié	forgot
l'intérieur	inside
convaincus	convinced
sortir	out
appela	called
mot	word
avancé	advanced
hésita	hesitated
pouvez	can
près	near
empressé	quick
d'obéir	to obey
êtes	are
ami	friend
d'hagrid	of hagrid
'oui'	'yes'
donnez-lui	give him
avertissement	warning
tentative	attempt
marche	walking
obtiendrait	would
succès	success
l'abandonner	abandon
répété	repeated
vides	empty
j'avertirais	I avertirais
moi-même	myself
serait	would be
imprudent	reckless
d’aller	go
assez	enough
d’ennuis	trouble
qu-est-ce	that-is-this
qu’hagrid	that hagrid
essaye	try
nerveusement	nervously
examina	examined
impassiblement	casually
récemment	recently
service	service
depuis	since
longtemps	for a long time
gagné	won
respect	respect
soin	care
montre	watch
toutes	all
créatures	creatures
vivantes	living
trahirai	trahirai
secret	secret
savoir	know
travaille	works
dites-lui	tell him
bon-jours	good-day
*	*
bonheur	happiness
senti	felt
l’entrevue	the interview
évaporé	evaporated
morne	morne
taché	stained
avril	April
rafales	gusts
vie	life
série	series
soucis	worries
problèmes	problems
continué	continued
suivre	follow
magiques	magic
difficile	difficult
livrer	deliver
l'avertissement	the warning
enfin	finally
géré	managed
feignant	pretending
perdu	lost
copie	copy
bêtes	beasts
fantastiques	fantastic
allant	from
jour	day
instant	now
noircis	blackened
déconcertés	confused
reprendre	resume
type	type
agréable	nice
brusquement	suddenly
sait	knows
parle	speaks
fais	do
sérieusement	seriously
devez	must
mis	put
si	if
demandez	ask
joue	plays
rôle	role
faites	do
devriez	should
serez	will be
…	...
important	important
d’garder	to keep
travail	work
quoique	though
mains	hands
aient	have
tremblé	trembled
t’inquiete	you worry
partir	from
es	es
bon	good
garçon	boy
n'avait	had
choix	choice
laisser	let
nettoyage	cleaning
excréments	dung
partout	everywhere
trés	very
déprimé	depressed
traînant	dragging
jusqu’au	until the
attendant	waiting
enseignants	teachers
persisté	persisted
rappel	reminder
hiboux	owls
n’ont	have
proche	close
cinquième	fifth
souffraient	suffered
stress	stress
certain	some
degré	degree
hannah	hannah
abbott	abbott
recevoir	receive
calmant	calming
madame	mrs.
pomfrech	pomfrech
ai	I
fondu	melted
larmes	tears
l’herbology	the herbology
sangloté	sangloté
stupide	stupid
examens	reviews
l'école	the school
faits	facts
leçons	lessons
da	da
pensa	thought
extrêmement	extremely
malheureux	unhappy
estimait	estimated
heures	hours
d'exigence	requirement
gonflant	inflating
fierté	pride
membres	members
demandait	asked
allait	would
réagir	react
recevrons	receive
'remarquable'	'remarkable'
défense	defence
forces	forces
finalement	finally
commencé	started
patronus	patronus
pratiquer	practice
rappeler	remember
produir	produce
éclairée	lit
n'étaient	there were
sous	under
menace	threat
différait	differed
beaucoup	a lot
production	production
confronté	faced
traqueur	tracker
soie	silk
rabat-joie	rabat-joie
cho	cho
volée	fly
cygne	swan
argentée	silver
dernière	last
avant	before
pâques	easter
jolis	pretty
suppose	guess
soient	are
joli	nice
protègent	protect
patiemment	patiently
besoin	need
épouventard	épouventard
c'est	it is
dû	due
tandis	while
l’épouventard	the épouventard
changé	changed
détraqueur	détraqueur
effrayant	scary
tuait	killed
bouffées	puffs
d'argent	money
fin	end
n’arrive	arrives
toujours…	always...
ajouté	added
colère	anger
neville	neville
difficultés	difficulties
concentré	concentrate
seulement	only
mèches	wicks
faibles	low
fumée	smoke
sortirent	went out
bout	end
dois	do
penser	think
d’heureux	happy
rappela	reminded
j'essaye	I try
misérablement	miserably
faisait	was
gros	wholesale
efforts	efforts
rond	round
brillait	shone
sueur	sweat
pense	think
hurlé	screamed
seamus	seamus
amené	led
réunion	meeting
regarde	look at
c’est	it is
certainement	certainly
velu	hairy
d'hermione	of hermione
loutre	otter
brillante	brilliant
train	train
tourner	turn
d'elle	it
mignon	cute
tendrement	tenderly
ouvert	open
personne	person
moments	moments
s'étaient	had
apaisés	appeased
suivante	following
tirait	drew
robes	dresses
part	share
genou	knee
étonnement	astonishment
dobby	dobby
l'elfe	the elf
maison	home
fixement	staring
au-dessous	below
habituels	usual
huit	eight
chapeaux	hats
laineux	woolly
toi-	you-
qu'est-ce	what is this
larges	large
terreur	terror
tremblait	shaking
s’apaisèrent	died down
observait	watched
réussi	successful
disparu	gone
brume	mist
laissant	leaving
sombre	dark
qu'auparavant	as before
glapi	glapi
tremblant	tremblant
venu	come
avertir	warn
elfes	elves
couru	ran
mur	wall
expérience	experience
habitudes	habits
d'autopunition	of autopunition
essaya	tried
l’arrêter	the stop
rebondi	bounced
confortablement	comfortably
quelques-unes	some
filles	girls
libérèrent	liberated
sympathie	sympathy
arrivé	arrived
saisissant	entering
minuscule	tiny
tenant	taking into
loin	far
lequel	which
frappa	hit
durement	hard
nez	nose
poing	fist
libre	free
saisi	seized
aussi'	also'
"elle"	"it"
sûrement	surely
'elle'	'she'
inciter	encourage
telle	such
horrifié	horrified
inclina	bowed
essayé	tried
frapper	hit
tenu	view
concerne	for
découvert	discovered
lu	read
réponse	response
frappé	hit
vite	fast
tenues	held
donner	give
tombé	fallen
vient-elle	does it come from
libèra	libèra
hurlement	howl
commenca	began
battre	beat
nus	naked
oui	yes
redressé	restated
l'immobile	the still
terrifiés	terrified
corriger	correct
qu'attendez-vous	what do you expect
'beugla	'beugla
couraient	ran
bombardé	bombed
sortie	output
formant	forming
mêlée	melee
pouvait	could
entendre	hear
sprinter	sprinter
couloirs	corridors
espéré	hoped
sens	meaning
jusqu’a	until
dortoirs	dormitories
'était	'was
neuf	nine
juste	just
refuge	refuge
bibliothèque	library
viens	just
centre	centre
foule	crowd
battant	flying
essayait	tried
blesser	hurt
file	file
d'attente	waiting
ordre	order
rentre	returns
cuisine	kitchen
demande	request
m'avez	I have
averti	warned
ment	ment
dis	say
t’interdis	forbid you
te	te
tomber	fall
seuil	threshold
merci	thank you
grinça	shrieked
passa	spent
éclair	flash
jeta	threw
d'oeil	eye
gauche	left
déplaçaient	moved
aperçus	previews
talons	heels
volants	flying
côtés	sides
n'aient	have
diriger	direct
droite	right
bains	bathroom
garçons	boys
feindre	feign
l'atteindre	the reach
aaargh	aaargh
attrapé	caught
chevilles	ankles
spectaculairement	spectacularly
dérapant	slip
front	front
six	six
ca	ca
s’arrête	stops
quelqu'un	someone
riait	laughed
retourné	returned
malfoy	malfoy
caché	hidden
niche	niche
vase	vase
dragon	dragon
laid	ugly
porte-poisse	door-bummer
voyage	travel
j'en	I
agité	restless
coin	corner
lointain	distant
l'usage	the use
sourire	smile
enchanté	enchanted
solennellement	solemnly
voyant	light
plancher(étage)	floor(floor)
excellent	excellent
draco	draco
cinquante	fifty
points	points
serpentard	slytherin
prendrai	take
levez	lift
joyeusement	happily
poigne	grip
semblable	similar
vice	vice
largement	widely
regardez	watch
voyez	see
regrouper	group
d’autres	other
dites	tell
quelqu’un	someone
vérifie	checks
mlle	miss
parkinson	parkinson's
celles	those
ajoutée	added
oix	oix
douce	soft
venir	come
directeur	director
arrivaient	arrived
gargouille	gargoyle
pierre	stone
minutes	minutes
combien	how
mme	ms.
weasley	weasley
tuerait	kill
sentirait	feel
expulsée	expelled
puisse	can
devenue	become
pétillant	sparkling
whizzbee	whizzbee
chanté	sung
sauté	skipped
fente	slot
montait	rose
atteint	reached
polie	polished
peine	penalty
marcha	walked
grands	great
serré	tight
plein	full
expression	expression
sereine	serene
mcgonagall	mcgonagall
rigidement	rigidly
tendu	tense
cornelius	cornelius
fudge	fudge
ministre	minister
magie	magic
balançait	rocking
orteils	toes
immensément	immensely
heureux	happy
situation	situation
kingsley	kingsley
shacklebolt	shacklebolt
magicien	magician
dur	hard
cheveux	hair
raides	stiff
courts	short
reconnu	recognized
taches	spots
rousseur	freckles
lunettes	glasses
percy	percy
plané	glide
plume	pen
lourd	heavy
rouleau	roll
parchemin	parchment
employé	employee
notes	notes
portraits	portraits
vieux	old
directeurs	directors
directrices	guidelines
endormis	asleep
soir	evening
alertés	alerted
sérieux	serious
arrivait	arrived
d'eux	of them
quelques-	some
uns	each
voleté	voleté
encadrements	frames
voisins	neighbors
chuchoté	whispered
instamment	urges
l'oreille	the ear
voisin	neighbor
tiré	shot
d'umbridge	of umbridge
fermé	closed
regardait	watched
satisfaction	satisfaction
vicieuse	vicious
'bien'	'well -'
eh	eh
répondu	answered
sale	dirty
coeur	heart
battait	beat
follement	madly
cerveau	brain
curieusement	curiously
frais	fees
clair	clear
gryffindor	gryffindor
excitation	excitement
indécente	indecent
plaisir	fun
entendu	heard
observé	observed
dissolvant	solvent
misère	misery
coincé	stuck
reconnaissance	recognition
lucius	lucius
m'attends	expect
sachiez	know
entièrement	fully
l'intention	the intention
répondre	reply
provoquant	causing
bouche	mouth
ouverte	open
demi-formé	half-formed
aperçu	overview
fixés	set
secoua	shook
fraction	fraction
seconde	second
chaque	each
changa	changa
direction	management
ou-non	or-not
pardon	forgiveness
savez	know
incrédule	incredulous
profita	took advantage
inattention	inattention
momentanée	momentary
voler	fly
rapide	fast
donna	donna
d’approbation	approval
clin	clin
d’œil	eye
n'avez	do
aucune	no
idée	idea
positivement	positively
affaissée	sagging
sarcasme	sarcasm
apporté	brought
est-ce	is this
violé	violated
règlement	regulation
intérieur	inside
décrets	decrees
ministère	department
sache	know
doucement	gently
frappait	hit
valait	worth
mensonge	lie
observer	observe
l'augmentation	the increase
tension	voltage
diable	devil
échapperait	escape
leader	leader
aussitôt	as soon
ranger	ranger
coffre	safety deposit box
ainsi	as well
aurez	will
nouvelles	new
épaisse	thick
organisation	organization
d'étudiant	student
illégale	illegal
école	school
convaincant	convincing
surprise	surprise
innocente	innocent
'que	'that
pourrions	could
meilleur	best
notre	our
informateur	informant
malveillance	malice
qu’umbridge	that umbridge
quitté	left
n’êtes	there are
courant	current
gravement	seriously
attente	waiting
lesquelles	which
s’ouvrir	open
entra	entered
l'épaule	the shoulder
l'ami	the friend
frisés	curly
marietta	marietta
cachait	hid
soyez	be
effrayé	scared
cher	dear
tapotant	tapping
fallait	had to
dira	tell
mère	mother
quelles	what
fille	girl
cherchant	seeking
edgecombe	the edgecombe group
département	department
transport	transport
aidés	helped
police	police
poudlard	hogwarts
chaleureusement	warmly
tel	such
hein	eh
allons	will
timide	shy
entendons	hear
posant	posing
gémissement	moaning
tira	drew
robe	dress
n'ait	did
terriblement	terribly
défiguré	disfigured
pustules	pustules
pourpres	purple
étendues	extended
joues	cheeks
former	form
mouchard	snitch
attention	attention
chères	dear
impatiemment	anxiously
enlevé	removed
parlait	spoke
assourdi	muted
frénétiquement	frantically
petite	small
idiote	silly
dirai	tell
accrocha	hung
maladif	sickly
dîner	dinner
passé	past
secrète	secret
septième	seventh
étage	floor
connu	known
découvrirais	find out
avantage	advantage
l'ai	I
interrogée	questioned
admis	admitted
devait	should
signe	sign
affligée	distressed
redire	repeat
désormais	now
fixant	fixing
gentil	nice
paternel	paternal
courageux	brave
exactement	exactly
direz-vous	you might say
but	purpose
parlerait	talk
secoué	shaken
craintifs	fearful
n'avons	have
attraper	catch
personnes	people
'demanda	'asked
encore	yet
contrecoeur	reluctantly
montée	climb
capacité	capacity
raconter	tell
l’histoire	the story
souviendrez	remember
envoyé	sent
rapport	report
octobre	October
rencontré	met
nombre	number
camarades	comrades
d'étude	study
porc	pork
préaulard	préaulard
quelle	what
preuve	proof
coupa	cut
témoignage	testimony
willy	willy
widdershins	widdershins
minerva	minerva
arrivée	arrival
d'être	to be
bar	bar
l'époque	the time
lourdement	heavily
bandé	blindfolded
vrai	true
intacte	intact
poursuivi	continued
toilettes	toilet
régurgitation	regurgitation
sourcils	eyebrows
intéressante	interesting
système	system
justice	justice
corruption	corruption
flagrante	blatant
hurla	screamed
portrait	portrait
corpulent	corpulent
passer	pass
petits	small
criminels	criminals
fortescue	fortescue
persuader	persuade
société	company
dont	which
d'apprendre	to learn
charmes	charms
qu’interdit	it was banned
niveau	level
scolaire	school
constaterez	find
dolores	dolores
dessus	top
demi-lune	half-moon
comprenait	included
parler	talk
évasion	escape
oho	oho
rebondissant	bouncing
histoire	history
dormir	sleep
conçue	designed
continuez	continue
couché	lying
jumeau	twin
identique	the same
l'explication	the explanation
simple	simple
d’un	a
habituel	usual
renversement	reversal
mort	death
revenant	returning
trois	three
detraqueurs	detraqueurs
invisible	invisible
rire	laugh
chaleureux	warm
souriait	smiling
nie	ned
ni	or
recruter	recruit
désigne	means
suggérer	suggest
groupe	group
temps-là	time
clandestin	clandestine
souvenez	remember
décret	decree
interdisant	prohibiting
sociétés	companies
voté	voted
violait	violated
règles	rules
resté	stayed
immobile	still
remettait	recovering
venait	came
d’entendre	to hear
dit-elle	she said
mois	months
vote	vote
Éducatif	Educational
numéro	number
vingt-quatre	twenty-four
l'examinant	the examining
poliment	politely
intérêt	interest
seraient	would be
s'ils	if they
vigueur	force
avez-vous	have you
réunions	meetings
continués	continued
bruissement	rustle
jurer	swear
brosser	brush
doux	soft
genre	kind
d'air	air
ailes	wings
d'oiseau	bird
preuves	evidence
crapaud	toad
n'écouté	not listened to
pensez-vous	do you think
peut-elle	can it
y’a	there
derniers	last
j'avais	I had
l'impression	printing
annonçait	announced
dites-nous	tell us
passées	past
incliner	tilt
secouer	shake
rendra	make
tâche	task
sont-ils	are they
réuni	together
chute	fall
estomac	stomach
solide	solid
capable	able
changer	change
secousse	shake
chère	dear
visibles	visible
remontés	reassembled
bouclé	curly
peut-	can-
lueur	glow
blancs	white
stupéfaction	amazement
totale	total
rapidement	quickly
compris	including
allés	went
passés	past
qu'entendez-vous	what do you mean
tremblement	shake
irritable	irritable
claire	clear
furieusement	furiously
parlé	spoken
organisé	organized
secouez-vous	shake-you
d'habitude	usually
secoue	shakes
froidement	coldly
signifient"non"	mean"no"
moins	less
n'emploie	does
langue	language
inconnue	unknown
saisie	input
tard	later
levée	lifting
agitant	waving
brûlés	burned
maltraiter	abuse
fois	time
fâché	angry
voulez	want to
calmer	calm down
vous-même	you
lente	slow
ennuis	trouble
jetant	throwing
figure	figure
imposante	imposing
raison	reason
laissé	left
emporter	take
libérée	released
perturbée	disturbed
l'attaque	the attack
soudaine	sudden
soulagée	relieved
délivrance	issue
saisissait	got it
soupçon	hint
soudain	suddenly
chuchotement	whisper
'dolores'	'dolores'
soudainement	suddenly
d’essayer	try
d'arranger	to arrange
celui	the
savons	know
s’approchant	approaching
accompagné	accompanied
certains	some
dignes	worthy
confiance	trust
afin	in order
d'attraper	to catch
flagrant	blatant
délit	crime
apparaît	appears
avertis	warned
allée	alley
partis	parties
voici	here
fournie	provided
l'horreur	the horror
retiré	removed
poche	pocket
liste	list
épinglés	pinned
remis	given
nom	name
traitions	treat
s'étendant	extending
tonnerre	thunder
chercha	sought
tenue	held
lâchement	loosely
nommés	appointed
esquivent	dodge
l'armée	the army
morceau	song
titre	title
griffonné	scribbled
incapable	unable
souri	smiled
jeu	game
voudriez-vous	would you like to
confession	confession
écrite	written
déclaration	declaration
témoins	witnesses
suffira	suffice
visages	faces
passait	passed
comprend	includes
flamba	experienced yet another price spike
chuchota	whispered
tamponnant	dabbing
manteau	coat
adit	adit
agréablement	pleasantly
l'avez	have
recruté	recruited
armée	army
supposé	assumed
'dit	said
intéressés	interested
vois	see
erreur	error
d’inviter	invite
comploté	plotted
hurla-t-il	"he yelled,
gaiement	merrily
cria	cried
projeta	projected
d'avertissement	warning
élargi	expanded
ton	your
menaçant	threatening
comprisce	comprisce
peur	fear
aboya	barked
expulser	expel
lieu	place
venez	come
m'arrêter	stop me
ressemble	looks like
perte	loss
noise	noise
découverte	discovery
galion	galleon
avez-	have
l'avez-vous	have you
obtenu	obtained
l’ai	I
éclaboussé	splashed
l'encre	the ink
vitesse	speed
prise	outlet
note	note
créer	create
travaillé	worked
déstabiliser	destabilize
parcourant	browsing
radieux	radiant
jubilation	jubilation
double	double
vos	your
envoyait	sent
envoyons	send
hibou	owl
devons	must
l'édition	the edition
précipité	precipitated
hors	out
revenu	income
escortés	escorted
officiellement	officially
chargés	loaded
envoyés	sent
azkaban	azkaban
attendre	wait
procès	trial
aurions	would
vibrant	vibrating
joie	joy
s'excusant	apologizing
semblez	seem to
l'illusion	the illusion
l'expression	the expression
absolument	absolutely
intention	intention
franchement	frankly
préférerais	would prefer
devenait	became
remplie	filled
d'eau	water
bouillante	boiling
croire	believe
bruit	noise
suffocation	suffocation
gris	grey
seul	only
restés	stayed
silencieux	silent
rassurant	reassuring
avança	advanced
s’éloignant	away
laissa	let
négligemment	carelessly
aller	go
dawlish	dawlish
auror	auror
semble	seems
"remarquable"	"remarkable"
essayez	try
m’emmener	take me
force	force
devrai	will
l'homme	the man
cligna	blink
sottement	foolishly
espérer	hope
indice	index
moqué	mocked
récupérant	recovering
barbe	beard
merlin	merlin
idiots	idiots
m’y	me
forcer	force
fera	will
plongeant	plunging
balivernes	baloney
retirant	removing
propre	own
prenez-le	take the
bande	band
trembla	shook
nuque	neck
cou	neck
deuxième	second
flash	flash
fawkes	fawkes
nuage	cloud
poussière	dust
rempli	filled
toussant	coughing
accident	accident
cri	cry
perçant	piercing
sourd	deaf
pleura	wept
verre	glass
cassé	broken
silence	silence
lutta	fought
demi-étranglait	half-choking
accroupi	crouching
forcé	forced
tant	as
terre	earth
flottait	floated
haletant	panting
grande	great
déplaçant	moving
l'épave	the wreck
indistinctement	without distinction
renversé	reversed
tables	tables
frappées	hit
couchés	lying
phoenix	phoenix
monté	mounted
flèche	arrow
cercles	circles
chantant	singing
malheureusement	unfortunately
sorcière	witch
soupçonneux	suspicious
remarquablement	remarkably
modifiant	amending
souvenir	remember
seront	will be
éveillé	awake
serons	will be
agir	act
frappés	hit
souviendront	remember
irez-vous	will you go
grimmauld	grimmauld
place	place
sinistre	disaster
pars	pars
cacher	hide
regretter	regret
m'avoir	I have
renvoyer	return
promets	promise
savais	knew
d'abord	first
premier	first
causer	cause
cet	this
ennui	boredom
épouvantable	terrible
partait	left
sauver	save
l'expulsion	the expulsion
Écoutes-moi	Listen to me
étudier	study
peuxtu	peuxtu
rogue	rogue
t’entrainer	you train
nuit	night
puisses	can
fermer	close
esprit	spirit
mauvais	bad
rêves	dreams
comprendras	understand
promettre	promise
bougea	moved
poignet	wrist
souviens-toi	remember
ferme	farm
doigts	fingers
fermait	closed
peau	skin
cicatrice	scar
