chapitre	chapter
centaine	hundred
robustes	robust
bêtes	beasts
assez	enough
fortes	strong
tirer	shoot
flotte	fleet
disait	said
vrai	true
été	been
invisible	invisible
pourquoi	why
a-t-il	there
pu	could
soudainement	suddenly
'tu	'you
viens	just
ou	or
quoi	what
'oh	'oh
ouais	yeah
'dit	said
joignirent	joined
foule	crowd
précipitait	rush
l’escalier	the stairs
hall	hall
d’entrée	input
éclairée	lit
torches	torches
bruit	noise
élèves	students
retentissaient	resounded
puisqu’ils	since they
franchissaient	crossed
sol	soil
pierreux	stony
doubles	double
donnaient	gave
grande	great
salle	room
festin	feast
début	beginning
d’année	of the year
quatre	four
longues	long
tables	tables
remplissaient	filled
sous	under
plafond	ceiling
magique	magic
comme	as
qu'ils	they
pouvaient	could
travers	through
hautes	high
fenêtres	windows
chandelles	candles
flottaient	floating
l’air	the air
convives	guests
illuminant	illuminating
fantômes	ghosts
argentés	silver
pointilleux	picky
sujet	about
visages	faces
discutant	discussing
chaleureusement	warmly
échangeant	exchanging
nouvelles	new
l’été	the summer
saluant	greeting
vivement	strongly
amis	friends
d'autres	other
maisons	houses
observant	observing
coupes	cuts
robes	dresses
chacun	each
remarqua	noticed
quelques	a few
rapprochant	approximate
têtes	heads
chuchoter	whisper
passait	passed
devant	before
grinçait	made a bad noise
dents	teeth
essayait	tried
d'agir	to act
n'avait	had
remarqué	noticed
s’éloigna	walked away
rejoindre	join
table	table
moment	time
atteignirent	reached
celle	the
gryffindor	gryffindor
fut	was
interpellée	challenged
camarades	comrades
quatrième	fourth
année	year
gauche	left
partit	left
s’asseoir	sit
avec	with
elles	they
neville	neville
trouvèrent	found
places	places
ensemble	all
environ	about
mi-table	mid-table
nick	nick
quasi-sans-tête	quasi-without-head
fantôme	ghost
parvati	parvati
patil	patil
lavande	lavender
brown	brown
ces	these
deux	two
dernières	last
faisant	making
accueil	home
qu’amical	friendly
l’assura	the assured
venaient	came
cesser	stop
parler	talk
fraction	fraction
seconde	second
plutôt	rather
important	important
penser	think
regardait	watched
professeurs	teachers
l’extrémité	the end
'il	'it
'	'
scrutèrent	peered
leur	their
tour	tour
ait	has
réel	real
besoin	need
carrure	build
rendait	made
immédiatement	immediately
évident	obvious
n'importe	any
quel	what
file	file
’	’
sonnant	sounding
légèrement	slightly
inquiet	worried
'bien	'well
n’a	did
fermement	firmly
'vous	'you
pensez	think
est…	is...
ça	it
difficulté	difficulty
‘	‘
'indiqua	'said
'mais	'but
où	where
est-il	is it
y	there
eut	had
pause	break
silencieusement	silently
sorte	so
puissent	can
l’entendre	hear
peut-être	maybe
encore	yet
rentré	back
savez	know
-	-
mission	mission
devait	should
faire	do
cette	this
dumbledore	dumbledore
'ouais	'yeah
doit	must
semblant	pretend
rassuré	reassured
mordit	bit
ses	its
lèvres	lips
fixant	fixing
bas	the bottom
espérait	hoped
trouver	find
explication	explanation
probante	probative
l'absence	the absence
'qui	'
c’est	it is
montrant	showing
milieu	middle
suivirent	followed
siens	his
posèrent	laid
d'abord	first
assis	sitting
haute	high
chaise	chair
or	gold
centre	centre
longue	long
portant	bearing
robe	dress
mauve	purple
clairsemée	sparse
d’étoiles	star
argentées	silver
assorti	with
tête	head
penchée	leaning
femme	woman
assise	sitting
parlait	spoke
oreille	ear
ressemblait	looked like
pensa	thought
vieille	old
fille	girl
trapue	stout
cheveux	hair
courts	short
bouclés	curly
lesquels	which
placé	placed
horrible	horrible
ruban	ribbon
rose	pink
veste	jacket
laine	wool
pelucheuse	fluffy
qu'elle	it
portait	wore
au-	at-
tourna	turned
prendre	take
gorgée	sip
gobelet	cup
put	put
reconnaître	recognize
certain	some
choc	shock
visage	face
pâle	pale
paire	pair
d’yeux	eyes
proéminents	prominent
accompagnés	accompanied
cernes	dark circles
'c'est	'it is
madame	mrs.
umbridge	umbridge
'elle	it
mon	my
audience	hearing
travaille	works
fudge	fudge
'jolie	'pretty
souriant	smiling
répéta	repeated
fronçant	frowned
sourcils	eyebrows
'bon	'good
fait-	fact-
'sais	'know
pas…	not...
regarda	looked at
attentivement	carefully
plissés	pleated
'non	'not
murmura	whispered
sûrement	surely
compris	including
voulait	wanted
questions	questions
attention	attention
porté	worn
gobe-planche	gobbles-board
venait	came
d’apparaître	to appear
forgea	forged
passage	passage
long	long
jusqu’au	until the
bout	end
prit	took
siège	seat
d’habitude	usually
réservé	reserved
cela	this
signifiait	meant
premières	first
années	years
devaient	had to
avoir	have
traversé	crossed
lac	lake
atteint	reached
secondes	seconds
tard	later
d’entée	input
s’ouvrirent	opened
paraissant	appearing
effrayés	scared
entra	entered
mené	led
mcgonagall	mcgonagall
tabouret	stool
trois	three
pieds	feet
lequel	which
reposait	based
vieux	old
sorcier	sorcerer
sale	dirty
rapiécé	patched
large	wide
déchirure	tear
l’étoffe	the fabric
élimé	removed
bord	edge
brouhaha	hubbub
discussions	discussions
s’effaça	vanished
s’alignèrent	lined up
face	in the face of
reste	rest
plaça	plaça
soigneusement	carefully
eux	them
alla	alla
brillaient	shone
pâleur	pallor
petit	small
garçon	boy
droit	right
rangée	row
paraissait	seemed
trembler	shake
rappela	reminded
furtivement	sneak
comment	how
terrifié	terrified
tenait	held
attendant	waiting
l’issue	the outcome
incertaine	uncertain
déterminait	determined
quelle	what
maison	home
allait	would
appartenir	belong
toute	any
retenait	held
souffle	breath
s’ouvrit	opened
bouche	mouth
choixpeau	sorting hat
mit	mit
chanter	sing
longtemps	for a long time
j'étais	I was
d’ouvrir	open
fondateurs	founders
notre	our
noble	noble
école	school
pensée	thought
jamais	never
séparé	separate
uni	kingdom
but	purpose
commun	common
ont	have
désir	desire
meilleure	best
magie	magic
monde	world
passer	pass
savoir	know
'ensemble	all
construirons	build
enseignerons	teach
décidèrent	decided
bons	good
seule	only
fois	time
pensèrent	thought
qu’ils	they
pourraient	could
jour	day
désunis	disunited
car	because
serpentard	slytherin
gryffondor	gryffindor
moins	less
poufsouffle	hufflepuff
auraient	would
tort	wrong
telles	such
amitiés	friendships
ont-elles	have they
faillirent	almost
j’étais	I was
peux	can
conter	tell
triste	sad
désolée	sorry
histoire	history
juste	just
ceux	those
dont	which
sang	blood
pur	pure
'nous	'we
l'intelligence	the intelligence
certaine	some
courage	courage
suivent	follow
nom	name
'j'enseignerai	'I teach
traiterais	would treat
tous	all
pareil	such
différences	differences
causèrent	caused
désaccords	disagreements
émergèrent	emerged
laquelle	which
seulement	only
voulaient	wanted
exemple	example
sorciers	wizards
rusés	cunning
l'esprit	the spirit
fin	end
furent	were
formés	trained
tandis	while
courageux	brave
audacieux	bold
allèrent	went
l’hardi	the bold
généreuse	generous
enseigna	taught
qu’elle	it
savait	knew
conservèrent	retained
amitié	friendship
réelle	real
inébranlable	unwavering
fonctionna	worked
harmonie	harmony
plusieurs	several
heureuses	happy
ensuite	then
discorde	discord
éclata	broke out
nourrissant	feeding
nos	our
défauts	defects
craintes	fears
supporté	supported
révélèrent	revealed
l’un	one
l’autre	the other
présent	this
cherchèrent	sought
gouverner	govern
on	it
rencontrer	meet
duels	duels
combats	fighting
conflits	conflicts
amenons	bring
matin	morning
s’éteignent	off
quitta	left
totalement	totally
découragé	discouraged
depuis	since
réduits	reduced
unies	united
censés	supposed to
l’être	the be
maintenant	now
signifie	means
range	range
puisque	since
suis	am
j'irai	I will go
loin	far
ecoute	listen
ma	my
condamné	sentenced
vais	'll
diviser	divide
m’inquiète	I worry about
choisir	choose
doive	should
accomplir	to accomplish
tâche	task
divisez	divide
me	me
demande	request
répartition	distribution
n’amène	brings
crains	fear
tant	as
oh	oh
connais	know
périls	perils
lis	read
présage	omen
récit	story
d’avertissement	warning
montre	watch
danger	danger
part	share
l’extérieur	outside
ennemies	enemy
meurtriers	murderers
devons	must
unir	unite
effondrerons	're going to fall apart
dehors	outside
l’ais	the ais
ais	ais
averti	warned
laissez	let
moi	me
débuter	start
redevint	once again
immobile	still
applaudissements	applause
éclatèrent	burst
aient	have
ponctués	punctuated
première	first
mémoire	memory
murmures	whispers
chuchotements	whispers
coté	side
échangeaient	exchanged
remarques	remarks
voisins	neighbors
applaudissant	applauding
sut	sut
exactement	exactly
parlaient	spoke
s’est	is
ramolli	softened
dressés	prepared
trouve	find
aussi	also
habituellement	usually
confiné	confined
décrire	describe
différentes	different
qualités	qualities
requises	required
chacune	each
propre	own
rôle	role
répartir	divide
rappelait	reminded
l'avoir	have
vu	seen
essayer	try
donner	give
conseils	tips
d'école	school
'je	'I
n’est	there is
donne	gives
avertissements	warnings
perplexe	puzzled
'oui	'yes
effet	effect
connaissance	knowledge
cause	cause
traversant	crossing
direction	management
(neville	(neville
grimaça	smirked
inconfortable	uncomfortable
d’avoir	to have
soi)	self)
juge	judge
bon	good
train	train
dû	due
sent	feels
–	-
attendait	waiting
annoncer	announce
noms	names
donna	donna
chuchotant	whispering
sévère	severe
doigt	finger
rassit	stales
chuchotement	whisper
prirent	took
brutalement	brutally
balayant	sweeping
dernier	last
froncement	frowning .. 
parchemin	parchment
annonça	announced
'abercrombie	'abercrombie
euan	euan
qu’avait	that was
tôt	early
trébucha	stumbled
réfléchit	thinking
s'ouvrit	opened
s’écria	cried
'gryffondor	'gryffindor
applaudit	cheers
bruyamment	loudly
abercrombie	abercrombie
chancela	reeled
jusqu’à	up to
s’assis	sat
telle	such
façon	how
vouloir	want to
s’enfoncer	sink
regarder	watch
lentement	slowly
s’aminci	if thinned
pauses	breaks
décisions	decisions
entendre	hear
l'estomac	the stomach
gargouiller	gurgle
fort	fort
enfin	finally
'zeller	'zeller
'était	'was
envoyé	sent
remporta	won
levait	rose
etant	since
donné	given
récents	recent
amers	bitter
sentiments	feelings
envers	to
directeur	director
apaisé	appeased
d’une	a
autre	other
tenir	take
présence	presence
chevaux-dragons	horses-dragons
sentait	felt
retour	return
prévu	expected
plein	full
surprises	surprises
inattendues	unexpected
fausses	false
notes	notes
familière	familiar
censé	supposed to
levant	rising
saluer	greet
'À	'
nouveaux	new
venus	come
voix	voice
résonnante	resonant
bras	arm
étiré	stretched
sourire	smile
rayonnait	shone
'bienvenue	'welcome
re-bienvenue	re-welcome
temps	time
discours	speech
manger	eat
bonne	good
appétit	appetite
rire	laugh
appréciatif	appreciative
tonne	ton
d'applaudissements	applause
s'asseyait	sat
habilement	skillfully
jetait	cast
barbe	beard
au-dessus	above
épaule	shoulder
maintenir	maintain
l'écart	the gap
plat	flat
plats	dishes
vides	empty
cinq	five
gémi	moaned
poids	weight
gigots	legs
pâtés	blocks
croûte	crust
légumes	vegetables
pain	bread
sauces	sauces
cruches	jugs
jus	juice
potiron	pumpkin
'excellent	'excellent
gémissement	moaning
d’envie	envy
saisit	captures
côtes	coast
commença	started
empiler	stack
assiette	plate
observé	observed
nostalgiquement	nostalgically
quasi	almost
-sans-tête	-without header
'que	'that
disiez	tell
'au	'
‘oh	‘oh
semblé	seemed
heureux	happy
raison	reason
s’éloigner	away
mangeait	ate
pommes	apples
terre	earth
grillées	grilled
enthousiasme	enthusiasm
presque	almost
indécent	indecent
j'ai	I
entendu	heard
détectait	detected
périodes	periods
grand	great
mêmes	same
dressez	make
soyez	be
l’intérieur	inside
'omment	'ow
chai’il	chai'it
dancher	dancher
chi	chi
ch’est	ch is
un’apeau	un apeau
tellement	so
pleine	full
pensait	thought
c'était	it was
exploit	feat
d‘avoir	to have
dégager	release
pardon	forgiveness
poliment	politely
révolté	rebel
avala	swallowed
d’un	a
coup	blow
c'est	it is
aucune	no
idée	idea
'naturellement	'of course
vit	lives
bureau	office
donc	so
dirais	would say
apprend	learn
choses	things
là-bas	there
'et	'and
veut	wants to
soient	are
regardant	looking at
drago	drago
malfoy	malfoy
menait	led
débats	debates
'quelle	'what
chance…	chance...
pouvez	can
attitude	attitude
ton	your
réprobateur	réprobateur
'la	'the
coopération	cooperation
clef	key
appartenions	belong
séparées	separate
maintenons	maintain
liens	links
d'amitié	friendship
malgré	despite
concurrence	competition
n’irais	wouldn
chercher	search
dispute	dispute
baron	baron
sanglant	bloody
'seulement	'only
terrifie	terrifies
parut	appeared
fortement	strongly
offensé	offended
‘terrifié	‘terrified
sir	sir
nicolas	nicolas
mimsy-porpington	mimsy-porpington
n'a	did
jugé	found
coupable	guilty
lâcheté	cowardice
circule	flows
mes	my
veines	veins
'quel	'what
'demanda	'asked
'etes	'are
sûr	course
d’en	to
expression	expression
s’exclama	exclaimed
fâché	angry
tremblait	shaking
inquiétante	worrying
cou	neck
partiellement	partially
fendu	split
présume	assumed
j’ai	I
d’apprécier	enjoy
l’emploi	employment
quels	what
mot	word
défaut	default
plaisirs	pleasures
boire	drink
habitué	used
s’amuse	fun
mort	death
assure	ensures
'nick	'nick
moquait	laughing
vraiment	really
jetant	throwing
furieux	furious
malheureusement	unfortunately
plaine	plain
craquer	crack
che	che
voulaich	voulaich
pach	pach
chou	cabbage
blécher	blécher
'dont	'
constituait	was
excuses	apologies
respectueuses	friendly
s‘élevant	rising
réajusta	réajusta
s	s
‘éloigna	‘away
l'autre	the other
extrémité	end
venant	from
poser	ask
frères	brothers
crivey	crivey
colin	colin
dennis	dennis
'bravo	'bravo
sévèrement	severely
'quoi	'what
indigné	indignant
après	after
parvenu	managed
avaler	swallow
autoriser	allow
simples	simple
laisse	leaves
tomber	fall
irrité	irritated
repas	meal
fâchés	angry
silence	silence
trop	too
querelles	quarrels
peine	penalty
réconcilier	reconcile
sentit	felt
solution	solution
sans	without
pâté	block
bifteck	steak
assiettée	plate
tarte	pie
mélasse	molasses
favorite	favorite
eurent	had
fini	finished
niveau	level
sonore	sound
commençait	started
remonter	back
tapa	tapa
pied	foot
cessèrent	ceased
tournaient	turned
agréablement	pleasantly
assoupi	drowsy
lit	bed
l’attendait	the expected
merveilleusement	wonderfully
chaud	hot
douillet	snug
digérons	digest
magnifique	beautiful
dois	do
demandez	ask
votre	your
habituelles	the usual
consignes	instructions
‘les	‘
doivent	must
certains	some
anciens	old
feraient	would
s’en	in
souvenir	remember
(harry	(harry
échangèrent	exchanged
)	)
'm	'm
rusard	rusard
concierge	concierge
m'a	me
demandé	asked
cent	cent
soixante-deuxième	sixty-second
rappeler	remember
autorisée	authorized
couloirs	corridors
ni	or
nombre	number
objets	objects
liste	list
consultée	consulted
dès	as soon
mr	mr
avons	have
changements	changes
sommes	are
re-accueillir	re-welcome
enseignera	teach
soin	care
magiques	magic
également	also
enchantés	enchanted
présenter	present
défense	defence
contre	against
forces	forces
mal	evil
salve	salve
polis	polished
d’assez	enough
réservés	reserved
regards	looks
paniqués	panicked
indiqué	indicated
combien	how
enseignerait	teach
continua	continued
'les	'
sélections	selections
équipes	teams
quidditch	quidditch
auront	will
lieu	place
s’interrompit	if interrupted
curieusement	curiously
n'était	there was
debout	standing
personne	person
comprit	understood
arrêté	stopped
toussa	coughed
'hem	'hem
hem	hem
clair	clear
prévoyait	provided
sembla	seemed
étonné	surprised
court	short
s’assit	sat
promptement	promptly
désirait	wanted
mieux	better
d’écouter	to listen
cachèrent	hid
surprise	surprise
chourave	chourave
disparurent	disappeared
pétard	firecracker
n’avait	had
béante	gaping
osé	dared to
interrompre	interrupt
ricanaient	ricanaient
évidemment	of course
font	do
‘merci	‘thank you
monsieur	mr.
'minauda	'minauda
'pour	'for
agréables	pleasant
mots	words
bienvenue	welcome
aiguë	acute
voilé	veiled
enfantine	child
monter	mount
puissante	powerful
antipathie	antipathy
expliquer	explain
détestait	hated
chez	in
stupide	stupid
('hem	('hem
')	')
d’être	to be
sourit	smiles
laissant	leaving
apparaître	appear
pointues	sharp
tels	such
petits	small
jeta	threw
d'oeil	eye
alentour	around
semblaient	seemed to
regardaient	watched
déconcertés	confused
s’adresser	contact
s'ils	if they
s’agissaient	if acted
d’enfant	child
ans	years
'j'attends	'I'm waiting for
impatience	impatience
connaître	know
serons	will be
d'entre	of
cachaient	hid
grimaces	funny faces
ami	friend
devrais	should
porter	wear
chuchota	whispered
mirent	started
troisième	third
hem')	hem')
partie	part
voile	sailing
aperçu	overview
disparu	gone
sérieuse	serious
s’exprimait	speaking
sentiment	feeling
d’appris	taught
coeur	heart
‘le	‘the
ministère	department
considéré	considered
l'éducation	education
jeunes	young
sorcières	witches
essentielle	essential
rares	rare
dons	donations
êtes	are
nés	born
peuvent	can
perdre	lose
sont	are
nourri	fed
affûté	sharp
enseignement	education
minutieux	careful
compétences	skills
uniques	unique
antiques	antique
communauté	community
sorcière	witch
transmises	transmitted
générations	generations
peur	fear
perdions	lose
trésors	treasures
amassés	raised
ancêtres	ancestors
gardé	kept
complétés	completed
peaufinés	refined
appelés	called
pratiquer	practice
profession	profession
qu’est	that is
l‘enseignement	education
fit	fit
petite	small
révérence	reverence
membre	member
confrères	brothers
d’entre	of
rendit	made
geste	gesture
bruns	brown
s'étaient	had
contractés	contracted
indéniablement	undeniably
faucon	falcon
l’aperçut	the saw
distinctement	distinctly
échanger	exchange
significatif	significant
qu'umbridge	that umbridge
céda	gave
hem’	hem’
poursuivit	continued
'chaque	'each
directrice	director
apporté	brought
lourde	heavy
régir	governing
historique	history
progrès	progress
aura	will
stagnation	stagnation
affaiblissement	weakening
délaissé	abandoned
traditions	traditions
éprouvées	proven
contrôlés	controlled
n'exigent	does not require
plupart	most
perfectionnement	development
équilibre	balance
permanent	permanent
renouveau	renewal
tradition	tradition
innovation	innovation
…	...
baissait	decreasing
cerveau	brain
glissait	glided
hors	out
régnait	reigned
étudiants	students
s’affalaient	if affalaient
riant	laughing
cho	cho
chang	chang
discutait	discussed
lovegood	lovegood
sorti	out
chicaneur	cavil
ernie	ernie
macmillan	macmillan
celles	those
vitreux	glassy
feignait	faking
d'exposer	to expose
insigne	badge
préfet	prefect
torse	torso
noter	note
l’agitation	the hustle and bustle
l'impression	printing
qu'une	a
émeute	riot
pourrait	could
éclater	burst
nez	nose
faisait	was
qu’amplifier	as an amplifier
impression	print
fur	as
mesure	measurement
écoutaient	listened to
parole	word
d'umbridge	of umbridge
juger	judge
n'étaient	there were
seront	will be
viendront	will
révolus	age
reconnus	recognized
erreurs	errors
d’appréciation	appreciation
vieilles	old
habitudes	habits
titre	title
maintenues	maintained
désuets	obsolete
usées	waste
abandonnés	abandoned
avançons	move
ère	era
franchise	franchise
d'efficacité	efficiency
responsabilité	responsibility
décidé	decided
préserver	preserve
préservé	preserved
perfectionner	perfect
exige	requires
perfectionné	advanced
élaguer	prune
partout	everywhere
trouvons	find
usages	uses
interdits	banned
tapaient	hitting
mains	hands
noté	noted
applaudirent	cheered
d’arrêter	stop
pris	taken
dépourvu	devoid
n’ayant	having
écouté	listened to
commencer	start
applaudir	cheer
faut	must
s'était	had
relevé	statement
merci	thank you
c’était	it was
intéressant	interesting
cédant	transferor
disais	said
basse	low
vas	vas
tu	you
as	as
aimée	loved
tournant	turning
glacé	glossy
ennuyeux	boring
grandi	grew up
percy	percy
'j’ai	'I
agréable	nice
'ca	ca
explique	explains
'ah	'ah
surpris	surprised
l’impression	printing
écouter	listen
paroles	lyrics
creuses	off-peak
cachées	hidden
‘dit	said
agressivement	aggressively
'comme	'as
veut-elle	does she want to
qu’est-ce	what is this
impatiemment	anxiously
te	te
'rétorqua	'"
grinçant	squeaky
surveille	monitors
vacarme	din
fracas	crash
sonna	rang
autour	around
d'eux	of them
manifestement	clearly
congédié	fired
levaient	rose
prêt	loan
quitter	leave
sauta	jumped
relever	meet
agité	restless
'ron	'ron
montrer	show
aller	go
oublié	forgot
'hey	'hey
hey	hey
minus	minus
'bah	'bah
éparpillés	scattered
sais	know
appeler	call
ordonna	ordered
‘de	‘
s’il	if it
plait	please
groupe	group
marchait	walked
timidement	timidly
essayant	trying
péniblement	painfully
mener	lead
effectivement	actually
apparu	appeared
jeune	young
arrivé	arrived
blond	blond
d'euan	of euan
pétrifié	petrified
poussa	pushed
coude	elbow
effrayé	scared
vola	vola
furtif	stealth
horrifié	horrified
s’échapper	escape
pustuledesèves	pustuledesèves
(stinksap)	(stinksap)
'a	'
l’heure	the time
platement	flatly
seul	only
prêter	pay
nombreux	many
gardait	kept
fixés	set
frayait	spawn
chemin	path
dépêcha	dispatched
l'escalier	the stairs
marbre	marble
divers	various
raccourcis	shortcuts
cachés	hidden
laissa	let
bientôt	soon
s’être	will be
attendu	expected
rageusement	angrily
traverser	cross
naturellement	naturally
émergé	emerged
labyrinthe	maze
mois	months
serrant	tightening
corps	body
d'un	a
camarade	comrade
classe	class
prétendant	claiming
lord	lord
voldemort	voldemort
reprendre	resume
pouvoir	power
l’année	the year
dernière	last
s'expliquer	explain
rentrer	return
n’aurait	would
force	force
exposé	presentation
détaillé	detailed
terribles	terrible
événements	events
cimetière	cemetery
couloir	hallway
donnant	giving
commune	common
s’arrêta	stopped
portrait	portrait
grosse	big
dame	lady
rendre	make
compte	account
connaissait	knew
passe	pass
'heu…	'er...
tristement	sadly
lissait	lissait
plis	folds
satin	satin
'pas	'not
arrogance	arrogance
'harry	'harry
souffla	blew
quelqu'un	someone
courir	run
'devine	'guess
m’en	me
agita	agita
cactus	cactus
rabougri	stunted
montré	shown
mimbulus	mimbulus
mimbletonia	mimbletonia
'c’est	'it is
exact	exact
tableau	table
bascula	tilt
trou	hole
circulaire	circular
mur	wall
s’y	there
engouffraient	shovelled
paru	published
accueillante	welcoming
confortable	comfortable
attendaient	waiting
fauteuils	chairs
délabrés	dilapidated
mous	soft
rachitiques	rickety
feu	fire
craquait	creaked
joyeusement	happily
cheminée	fireplace
personnes	people
réchauffaient	warmed
d'aller	go
dortoir	dormitory
fred	fred
george	george
weasley	weasley
épinglaient	pinned
panneau	panel
d’affichage	display
souhaitait	wanted
dirigea	led
directement	directly
garçons	boys
d’humeur	mood
dean	dean
thomas	thomas
seamus	seamus
finnigan	finnigan
premiers	first
couvrir	cover
murs	walls
lits	beds
d'affiches	posters
posters	posters
p	p
s’arrêté	if stopped
brusquement	suddenly
virent	saw
paranoïaque	paranoid
salut	hi
avançant	advancing
malle	malle
l'ouvrant	the opening
'hé	'hey
enfilait	put on
pyjama	pajamas
couleurs	colors
west	west
ham	ham
'bonnes	'good
vacances	holiday
marmona	marmona
aurait	would
majeure	major
toi	you
'lança	'launched
'meilleur	'best
cas	case
raconter	tell
'pourquoi	'why
plaçait	placed
tendrement	tenderly
chevet	bedside
répondit	replied
suite	suite
s’assurait	ensured
affiche	displays
l'équipe	the team
kenmare	kenmare
kestrels	kestrels
droite	right
dos	back
tourné	shot
man	man
revienne	return
s’interrompant	interrupting
sortir	out
voulu	wanted
détourna	away
mère	mother
comprendre	understand
sentir	feel
dursleysant	dursleysant
jusqu'à	up to
boutonner	buttoning
mesurée	measured
suppose	guess
‘qu’est	‘that is
veux	want to
battait	beat
faible	low
refermer	close
‘bien	‘well
évitant	avoiding
croit	believes
gazette	gazette
pense	think
menteur	liar
vieil	old
imbécile	fool
jeté	cast
baguette	wand
attrapa	caught
bourra	bourra
retira	retired
malade	sick
d'être	to be
l’on	we
fixement	staring
l'un	one
qu’être	that being
celui	the
arrive…	happens...
mme	ms.
n'en	do
sauvagement	wildly
tira	drew
rideaux	curtains
'attends	'wait
où…	where...
cédric	cedric
diggory	diggory
nerveux	nervous
désireux	eager
penché	leaning
retrouver	find
pantoufle	slipper
soudain	suddenly
écoutait	listened to
'qu’est	'that is
demandes	applications
répliqua	replied
va	will
lire	read
ta	your
ca	ca
diras	say
critique	critical
claqua	slammed
critiquer	criticize
traite	deals
'ne	'do
parle	speaks
parlerai	talk about
s’accroissant	increasing
agrippa	agrippa
'si	'if
pose	poses
problème	problem
partager	share
demander	ask
déplacé	moved
maman	mom
'laisse	'let
potter	potter
l’embrasure	the recess
voyagèrent	traveled
mettait	put
genoux	knees
dirigée	led
poings	fists
levés	surveys
attaqué	attacked
hurla	screamed
rencontré	met
gentille…	nice...
'c’était	'it was
commencé	started
croire	believe
ignoble	despicable
compréhension	understanding
visible	visible
tâches	tasks
rousseur	freckles
âprement	hard
méchant	nasty
fou	crazy
dis	say
n’importe	any
oreilles	ears
devenaient	became
rouges	red
'n’importe	any
'cria	'cried
contrairement	unlike
devenait	became
crois	believe
mensonges	lies
tu-sais-qui	you-know-who
estimes	reckon
vérité	truth
'alors	'then
es	es
dégoût	disgust
bah	bah
pote	buddy
'donc	'so
veuille	want to
punition	punishment
fais	do
chercha	sought
seraient	would be
prix	price
raisonnable	reasonable
payer	pay
l’esprit	the spirit
résignation	resignation
violence	violence
arrachés	torn
tombèrent	fell
amas	clusters
poussière	dust
plancher	floor
lanca	lanca
'aucun	'no
parents	parents
'mes	'my
moldus	muggle
