chapitre	chapter
puisse	can
venir	come
dis	say
bonjour	hello
notre	our
s’exclama	exclaimed
pendant	during
sortait	out
salle	room
demande	request
passé	past
avec…avec	with...
copain	buddy
fit	fit
signe	sign
montrer	show
entendu	heard
compris	including
quittant	leaving
calme	quiet
dimanche	Sunday
dehors	outside
ensoleillé	sunny
profitant	taking advantage
fin	end
examens	reviews
perspective	perspective
tranquilles	quiet
gêne	discomfort
révisions	revisions
devoirs	duties
marcha	walked
doucement	gently
couloir	hallway
désert	desert
scrutant	peering
fenêtres	windows
avançant	advancing
pouvait	could
gens	people
voler	fly
airs	air
au-dessus	above
terrain	field
quidditch	quidditch
étudiants	students
nager	swim
lac	lake
accompagné	accompanied
calamar	squid
géant	giant
trouvait	was
difficile	difficult
décider	decide
voulait	wanted
être	be
chaque	each
compagnie	company
aller	go
et)	and)
pensait	thought
devrait	should
réellement	actually
parlé	spoken
revenu…	income...
venait	came
descendre	down
marche	walking
marbre	marble
hall	hall
d’entrée	input
malfoy	malfoy
crabbe	crabbe
goyle	goyle
émergèrent	emerged
connaissait	knew
menant	leading
commune	common
serpentards	serpentards
s’arrêta	stopped
instantanément	instantly
firent	did
seuls	only
sons	sounds
entendait	heard
cris	cree
clapotements	clapotements
dérivant	deriving
jusqu’au	until the
l’extérieur	outside
portes	doors
ouvertes	open
jeta	threw
coup	blow
alentours	around
vérifiait	checked
présence	presence
retourna	returned
basse	low
fronça	frowned
sourcils	eyebrows
marrant	funny
dit-il	he said
avez	have
pensé	thought
me	me
suis	am
arrêté	stopped
marcher…	walk...
énervé	pissed off
l’eut	had
vu	seen
sentit	felt
satisfaction	satisfaction
légère	light
vue	view
visage	face
pale	blade
évident	obvious
conforté	reinforced
rage	rage
vas	vas
payer	pay
peine	penalty
forte	strong
qu’un	a
soupir	sigh
vais	'll
as	as
mon	my
père…	father...
terrifié	terrified
sarcastique	sarcastic
voldemort	voldemort
avertissement	warning
comparaison	comparison
quel	what
problème	problem
l’adresse	the address
regards	looks
figés	frozen
l’énonciation	the saying
ami	friend
père	father
peur	fear
penses	think
homme	man
fort	fort
mettant	putting
patience	patience
t’aurai	you will
envoyer	send
prison	prison
viens	just
quitté	left
azkaban	azkaban
rien	nothing
…	...
n’en	do
attends	wait
d’eux	of them
saura	will
quelle	what
sorte	so
pourriture	rot
brandit	holds up
baguette	wand
trop	too
propre	own
doigt	finger
entré	entered
poche	pocket
retentit	sounds
rogue	rogue
apparu	appeared
l’escalier	the stairs
descendait	down
ressentit	felt
élan	momentum
haine	hate
au-delà	beyond
l’encontre	against
malfoy…quoi	malfoy...what
pourrait	could
pardonner	forgive
rogue…jamais…	rogue...ever...
faites-vous	do you
froidement	coldly
d’habitude	usually
marchant	walking
apprentis	apprentices
j’essaie	I try
choisir	choose
utiliser	use
monsieur	mr.
fièrement	proudly
fixa	fixa
baissez	lower
suite	suite
rapidement	quickly
points	points
gryff-	gryff-
horloges	clocks
verre	glass
géantes	giant
mur	wall
sourit	smiles
moqueur	mocking
vois	see
aucun	no
point	point
l’horloge	the clock
gryffondor	gryffindor
cas	case
allons	will
simplement	simply
rajouter	add
mcgonagall	mcgonagall
d’apparaître	to appear
dessus	top
pierre	stone
portait	wore
sac	bag
voyage	travel
s’appuyait	if supported
largement	widely
canne	cane
marcher	walk
d’aller	go
rencontre	meeting
sortie	output
st	st
mungo	mungo
enlevant	removing
manteau	coat
neuve	new
impérieuse	compelling
allèrent	went
jusqu’à	up to
grands	great
pieds	feet
désagréables	unpleasant
ici	here
lançant	launching
poitrine	chest
apportez	bring
jusque	until
tournèrent	turned
montèrent	went up
escaliers	stairs
voyons	see
accrochées	hung
crois	believe
amis	friends
cinquante	fifty
chacun	each
alerter	alert
vous-savez-qui	you-know-who
qu’en	in
pensez-vous	do you think
cependant	however
suppose…	suppose...
donc	so
weasley	weasley
longdubat	longdubat
mademoiselle	mademoiselle
granger	granger
pluie	rain
rubis	ruby
tombèrent	fell
compteur	counter
maison	home
parlait	spoke
lovegood	lovegood
