chapitre	chapter
aucune	no
idée	idea
es	es
supposer	assume
secoua	shook
remarquant	noticing
occasion	opportunity
tempe	tempe
droite	right
s’aggravait	worsened
guerres	wars
géants	giants
poignarda	stabbed
ardemment	eagerly
sachant	knowing
lorsque	when
viendrait	would
regretterait	regret
fini	finished
devoirs	duties
empila	empila
croisa	crossed
seamus	seamus
menant	leading
dortoir	dormitory
fugace	fleeting
impression	print
parler	talk
accéléra	accelerated
atteint	reached
rassurant	reassuring
l’escalier	the stairs
pierre	stone
colimaçon	spiral
endurer	endure
d’autre	on the other
provocation	provocation
suivant	following
leva	rose
sombre	dark
pluvieux	rainy
précédant	prior to
absent	absent
professeurs	teachers
déjeuner	breakfast
côté	side
positif	positive
aujourd’hui	today
soutient	supports
bailla	bailla
distinctement	distinctly
versa	versa
peu	little
café	coffee
satisfaite	satisfied
était-elle	was it
contente	happy
disparus	missing
semblerait	seems
liberté	freedom
finalement	finally
parierais	guess
là-dessus	it
trancha	cut
compter	from
vêtement	garment
ressemblait	looked like
sauf	except
vessie	bladder
laine	wool
adressa	addressed
l’avant	the front
midi	midi
double	double
sortilège	hex
métamorphose	metamorphosis
flitwick	flitwick
mcgonagall	mcgonagall
quinze	fifteen
minutes	minutes
leçon	lesson
classe	class
l’importance	the importance
buses	nozzles
devez	must
souvenir	remember
m	m
couinant	squealing
percher	perch
d’habitude	usually
pile	battery
livre	book
afin	in order
bureau	office
examen	review
influencer	influence
votre	your
futur	future
n’avez	do
pensé	thought
sérieusement	seriously
carrière	career
attendant	waiting
j’ai	I
devrions	should
travailler	work
s’assurer	ensure
fassiez	do
justice	justice
passèrent	passed
ensuite	then
environ	about
heure	time
réviser	review
summoning	summoning
charme	charm
destiné	for
retrouver	find
finit	ends
cours	during
donnant	giving
quantité	quantity
n’avait	had
pareil	such
pire	worst
passer	pass
s’appliquer	apply
pratique	practice
l’étude	the study
vois	see
réussir	succeed
longtemps	for a long time
mettent	put
l’ouvrage	the book
neville	neville
émit	issued
triste	sad
petit	small
bruit	noise
croyait	believed
londubat	londubat
rien	nothing
mauvais	bad
travail	work
manque	lack
confiance	trust
commencerons	begin
disparaissant	disappearing
facile	easy
sortilèges	spells
Évoquant	Referring to
débuterez	start
normalement	normally
niveau	level
aspic	aspic
font	do
partie	part
difficile	difficult
lesquelles	which
aller	go
trouva	found
sort	fate
affreusement	damn
fin	end
période	period
ni	or
n’avais	had
réussit	successful
disparaître	disappear
escargot	snail
lesquels	which
pratiquaient	practiced
espoir	hope
pâle	pale
fit	fit
succès	success
troisième	third
gagner	win
dix	ten
bonus	bonus
part	share
autres	other
firent	did
dirent	said
pratiquer	practice
soirée	evening
prêt	loan
tentative	attempt
l’après-midi	in the afternoon
paniquant	paniquant
propos	about
librairie	library
cherchant	seeking
l’utilité	the usefulness
fâchée	angry
cause	cause
l’atteinte	the achievement
rejoint	joined
atteignent	reach
soin	care
créature	creature
magique	magic
faisait	was
devenu	now
froid	cold
venteux	windy
marchait	walked
d’hagrid	of hagrid
limite	limit
forêt	forest
interdite	prohibited
sentirent	felt
occasionnelle	occasional
goutte	drop
gobe	swallows
planche	board
attendait	waiting
verges	yards
d’entrée	input
longue	long
devant	before
chargé	loaded
brindilles	twigs
rejoignait	joined
rire	laugh
grave	serious
retournant	returning
virent	saw
drago	drago
malfoy	malfoy
marchant	walking
entouré	surrounded
habituel	usual
d’ami	friend
serpentard	slytherin
venait	came
clairement	clearly
amusant	fun
car	because
crabe	crab
goyle	goyle
pansy	pansy
parkinson	parkinson's
reste	rest
continuaient	continued
ricaner	snicker
cœur	heart
joie	joy
ramassaient	gathered
d’après	after
regarder	watch
deviner	guess
sujet	about
blague	joke
difficulté	difficulty
ici	here
jappa	jappa
fois	time
commençons	let's start
peut	can
appelons-	call-
indiqua	said
tas	heap
brindille	twig
main	hand
fusa	fusa
airs	air
vivement	strongly
imitation	imitation
sautant	jumping
empressement	willingness
répondre	reply
question	question
cri	cry
transforma	transformed
hurlement	howl
s’envolaient	blew
révélaient	revealed
étant	being
ressemblaient	looked like
minuscules	tiny
semblable	similar
fée	fairy
faites	do
bois	wood
chacune	each
jambes	legs
couleur	color
d’une	a
noix	nuts
doigts	fingers
petites	small
chaque	each
plat	flat
l’écorce	the bark
muni	with
paire	pair
brillants	brilliant
bruns	brown
coccinelle	ladybug
oooohhh	oooohhh
parvati	parvati
lavande	lavender
irrita	irritated
montrer	show
d’impressionnante	of impressive
faut	must
admettre	admit
flobberworm	flobberworm
ennuyant	boring
salamandres	salamanders
hippogriffe	hippogriffe
intéressant	interesting
sprout	sprout
pétard	firecracker
peut-être	maybe
garder	keep
voix	voice
basse	low
répandant	spreading
riz	rice
brun	brown
parmi	among
créatures	creatures
sautèrent	jumped
immédiatement	immediately
nourriture	food
sait	knows
miss	miss
granger	granger
bowtruckle	bowtruckle
gardien	guardian
arbres	trees
vivent	live
habituellement	usually
baguettes	chopsticks
cinq	five
généralement	generally
dont	which
bonne	good
qualité	quality
mangent	eat
termites	termites
expliqua	explained
grains	grain
prit	took
œufs	eggs
peuvent	can
voici	here
autre	other
voulez	want to
feuilles	leaves
arbre	tree
élu	elected
domicile	home
serait	would be
sage	wise
d’avoir	to have
cadeau	gift
termite	termite
distraire	distract
apaiser	soothe
l’air	the air
fâchés	angry
vont	go
crever	pierce
humain	human
pointu	sharp
désirable	desirable
globe	globe
oculaire	eye
prenez	take
j’en	I
étudier	study
esquisse	sketch
faite	made
chacun	each
étiqueté	tagged
déferla	swept
délibérément	deliberately
adonne	engaged
demanda-t-il	he asked
choisissaient	chose
Ça	It
concerne	for
réprimant	repressing
attitude	attitude
dernière	last
n’était	there was
venue	coming
pris	taken
gros	wholesale
mi-voix	mi-voice
seul	only
l’entendre	hear
stupide	stupid
balourd	exciter
gravement	seriously
injurié	hack
vas	vas
l’être	the be
ferme	farm
s’est	is
mêler	mix
s’éloigna	walked away
épaule	shoulder
sentit	felt
savait	knew
père	father
mangemorts	mangemorts
l’information	information
oreilles	ears
dépêcha	dispatched
rejoindre	join
squattait	was squatting
gazon	turf
distance	distance
essayaient	tried
persuader	persuade
rester	stay
tranquille	quiet
suffisamment	enough
dessiner	draw
s’accroupit	squats
raconta	told
saurait	not
jouer	play
inquiet	worried
savons	know
exactement	exactly
passe	pass
devons	must
l’ignorer	ignore
tiens	want
moment	time
parvint	managed
traînante	shuffling
d’eux	of them
parlait	spoke
ministre	minister
seulement	only
jours	days
semble	seems
ministère	department
déterminé	determined
éliminé	eliminated
enseignements	lessons
sous	under
cet	this
endroit	place
énorme	huge
montre	watch
doute	doubt
renvoyé	returned
ouch	ouch
serrait	tightened
craqué	cracked
celui-ci	it
griffer	scratch
coupants	sharp
laissant	leaving
profondes	deep
coupures	cuts
laissa	let
tomber	fall
crabbe	crabbe
grossièrement	coarsely
l’idée	the idea
renvoyer	return
rirent	laughed
quittait	left
pleine	full
vitesse	speed
homme	man
bâton	stick
englouti	engulfed
racines	roots
d’arbre	tree
cloche	bell
sonna	rang
dessin	drawing
taché	stained
sang	blood
jusqu’au	until the
cour	court
d’herbology	of herbology
enroulé	wrapped
mouchoir	handkerchief
moqueur	mocking
sonnant	sounding
traite	deals
serrant	tightening
querelle	quarrel
n’oubli	not forgetting
préfet	prefect
vie	life
waw	waw
demande	request
sarcasme	sarcasm
rie	ry
fronça	frowned
sourcils	eyebrows
ensemble	all
s’acheminèrent	set out
l’autre	the other
jardin	garden
légume	vegetable
ciel	sky
incapable	unable
allait	would
pleuvoir	rain
j’aimerais	I would like to
dépêcher	hurry
revenir	return
faible	low
serres	greenhouses
dites	tell
meilleur	best
ajouta-t-il	he added
n’allai	there went
sera	will be
conscient	aware
d’expérimenter	experiment
exemplaire	copy
ennuyer	bored
cela	this
serre	greenhouse
s’ouvrit	opened
quatrième	fourth
sortirent	went out
incluant	including
ginny	ginny
bonjour	hello
tard	later
luna	luna
lovegood	lovegood
émergea	emerged
traîna	dragged
l’arrière	the rear
tache	spot
attacher	attach
nœud	node
vit	lives
proéminents	prominent
gonfler	inflate
l’excitation	the excitement
alla	alla
compagnons	companions
curieusement	curiously
respiration	breathing
tel	such
qu’un	a
préliminaire	preliminary
celui-dont-on-ne-doit-pas-prononcé-le-nom	he-who-are-not-must-not-delivered-the-name
échappé	escaped
euh…	uh...
maladroitement	awkwardly
portait	wore
radis	radish
boucle	loop
d’oreille	ear
remarquer	notice
puisqu’elle	since it
rigolait	laughed
pointant	pointing
lobe	lobe
apparemment	apparently
l’impression	printing
riait	laughed
l’habitude	the usual
croire	believe
blibbering	blibbering
sensation	sensation
cornes	horns
froissés	ruffled
snorkack	snorkack
donna	donna
désespéré	desperate
trombe	trombe
furieusement	furiously
seules	only
siffler	whistle
dérangerait	mind
offenser	offend
avançait	advanced
l’amour	love
pourrais	could
mieux	better
m’a	me
preuve	proof
m’attendrais	I would expect
chicaneur	cavil
pensa	thought
sinistres	claims
chevaux	horses
ailés	adults
vus	seen
nuit	night
humeur	mood
baissa	lowered
légèrement	slightly
menti	lied
consacrer	devote
pensée	thought
problème	problem
ernie	ernie
macmillan	macmillan
s’avança	advanced
sache	know
potter	potter
forte	strong
portante	load-bearing
bizarroïde	weirdo
supporte	supports
personnellement	personally
cent	cent
ma	my
famille	family
tenu	view
content	content
solennel	solemn
celle-ci	it
d’humeur	mood
profondément	deeply
apprécier	enjoy
vote	vote
certainement	certainly
lavé	washed
sourire	smile
brown	brown
l’expression	the expression
confus	confused
défiant	defying
surprise	surprise
chourave	chourave
commença	started
sermonner	lecturing
souhaita	wished
arrêter	stop
commençait	started
sentiment	feeling
d’anxiété	anxiety
tordu	twisted
estomac	stomach
souvenait	remember
s’empira	worsened
dramatiquement	dramatically
fatigué	tired
fortement	strongly
bouse	dung
dragon	dragon
fertilisant	fertilizer
préféré	favorite
repartirent	arena
bandes	bands
château	castle
demie	half
parlant	speaking
journée	day
mourait	died
faim	hunger
17	17
heures	hours
déposer	file
avaler	swallow
face	in the face of
préparé	prepared
l’entrée	the entry
cependant	however
fâché	angry
hé	hey
agacé	annoyed
angelina	angelina
johnson	johnson
tempérament	temperament
éminent	prominent
enfonçant	pressing
durement	hard
doigt	finger
poitrine	chest
fait-il	it
abouti	led
vendredi	Friday
pourquoi…	why...
ah	ah
auditions	auditions
gardiens	guards
souvient	remember
grogna	" 
dis	say
voulais	wanted
l’équipe	the team
audition	hearing
l’affaire	the case
réservé	reserved
terrain	field
quidditch	quidditch
spécialement	specially
décides	decide
seras	will be
n’ai	haven
décider	decide
piquer	prick
l’injustice	injustice
congé	leave
"dit	"said
férocement	fiercely
fou	crazy
t’y	you
invention	invention
imagination	imagination
arrange	arrange
talons	heels
tempêter	rant
entrait	entered
vérifier	check
professionnel	professional
olivier	olivier
dubois	dubois
tué	killed
entraînement	training
canalisé	channeled
esprit	spirit
crois-tu	do you think you
chances	chances
libère	releases
sceptique	skeptical
s’asseyaient	sat
zéro	zero
morose	gloomy
piquant	spicy
chop	chop
d’agneau	lamb
assiette	plate
commençant	starting
quoique	though
d’essayer	try
offrir	offer
avala	swallowed
bouché	clogged
patate	potato
ajouta	added
j’espère	I hope
gardera	keep
réalises	realize
compositions	compositions
commencer	start
journal	journal
rêve	dream
trelawney	trelawney
geint	whines
quelconque	any
plafond	ceiling
levés	surveys
rougissantes	rougissantes
revoir	review
quitta	left
cogna	knocked
l’appela	the called
douce	soft
entra	entered
prudemment	cautiously
regardant	looking at
précédents	previous
occupants	occupants
gilderoy	gilderoy
lockhart	lockhart
vécu	lived
recouvert	covered
portraits	portraits
radieux	radiant
lui-même	himself
lupin	lupin
l’avait	had
occupé	busy
probable	likely
d’y	there
rencontrer	meet
fascinantes	fascinating
malveillantes	malicious
cage	cage
aquarium	aquarium
on	it
l’imposteur	the impostor
maugrey	maugrey
rempli	filled
d’instrument	instrument
varié	varied
d’artefact	artifact
détecter	detect
faiseurs	makers
secrets	secrets
totalement	totally
méconnaissable	unrecognizable
toutes	all
surfaces	surfaces
drapées	draped
couverts	covered
linges	linen
dentelle	lace
vase	vase
fleur	flower
séchées	dried
résidant	resident
propre	own
napperon	placemat
murs	walls
collection	collection
d’assiette	trim
ornementale	ornamental
décorer	decorate
chaton	kitten
colorés	colorful
portant	bearing
différent	different
ruban	ribbon
cou	neck
tellement	so
ridicules	ridiculous
cloué	nailed
parle	speaks
observa	watched
alentour	around
remarque	note
départ	starting
effrayant	scary
robe	dress
fleurit	flowers
confondait	confused
nappe	tablecloth
‘soirée	‘evening
froidement	coldly
assied	sitting
draper	draper
laquelle	which
mit	mit
étendu	extended
bouger	move
faveur	for
gonflés	inflated
devinrent	became
suis…	am...
demandais	wondering
pouvais	could
manquer	miss
faire…	do...
terminé	finished
phrase	sentence
donnerait	would
largement	widely
mouche	fly
particulièrement	particularly
juteuse	juicy
punition	punishment
répandu	widespread
diaboliques	evil
méchantes	nasty
histoires	stories
attirer	attract
l’attention	attention
punitions	punishment
ajusté	adjusted
conformer	comply
commodité	convenience
coupable	guilty
demain	tomorrow
prévu	expected
renforcir	strengthen
j’essaie	I try
monter	mount
penché	leaning
souriante	smiling
hurler	scream
effort	effort
voilà	this is
devenons	become
meilleurs	best
contrôlé	controlled
ligne	line
ajouta-t-elle	"she added,
penchait	preferred
ouvrir	open
soc	soc
utiliser	use
spéciale	special
miennes	mine
tendit	handed
mince	thin
pointe	tip
anormalement	abnormally
aiguisé	sharp
écrive	write
dois	do
mentir	lie
combien	how
crédible	credible
politesse	politeness
message	message
s’imprimer	print
vas-y	vas-y
déplaça	moved
s’assied	sits
pencha	bent
noire	black
réalisa	realized
manquait	missing
m’avez	I have
d’encre	ink
besoin	need
suggestion	suggestion
pure	pure
écrivit	wrote
laissait	left
souffle	breath
mot	word
apparu	appeared
apparaissait	appeared
encre	ink
rouge	red
brillante	brilliant
apparus	appeared
découpés	cut
peau	skin
tracé	plot
scalpel	scalpel
pourtant	yet
observait	watched
coupure	cut
cicatrisa	cicatrisa
l’endroit	the place
qu’avant	as before
lisse	smooth
crapaud	toad
étiré	stretched
senti	felt
brûlante	hot
deuxième	second
découper	cut
cicatrisèrent	cicatrisèrent
continuait	continued
ainsi	as well
bientôt	soon
découpé	cut
l’endos	the back
cicatrisé	healed
réapparaissaient	reappeared
prochaine	next
mettait	put
tomba	fell
permis	permit
s’arrêter	stop
l’observait	the observed
signe	sign
faiblesse	weakness
n’allait	did
devait	should
assis	sitting
ouvrant	opening
viens	just
piquait	sting
douloureusement	painfully
guérir	heal
vif	bright
l’étendit	the extended
sienne	siena
retint	retained
frisson	thrill
toucha	touched
certain	some
nombre	number
d’affreux	awful
vieux	old
anneaux	rings
tut	tut
sembla	seemed
d’impression	print
n’aurons	will not
qu’à	as
réessayer	try again
partir	from
désertée	deserted
sûrement	surely
minuit	midnight
corridors	corridors
eut	had
tourné	shot
parti	party
course	race
rêves	dreams
sauta	jumped
inventés	invented
divination	divination
échevelé	disheveled
compagnie	company
l’ais	the ais
hier	yesterday
fixait	set
frénétiquement	frantically
quête	quest
d’inspiration	inspiration
endormi	asleep
devra	should
claquant	slamming
fermer	close
rêvé	dreamed
j’achetais	I bought
souliers	shoes
sortir	out
bizarre	weird
dépêchèrent	dispatched
nord	north
t’a	you
fraction	fraction
hein	eh
nah	nah
hé…	hey...
oublier…	forget it...
laisse	leaves
gémit	moans
sympathie	sympathy
mauvaise	bad
pires	the worst
puisqu’il	since it
pratiqué	practiced
sauter	jump
terminer	finish
sinistra	sinistra
donnèrent	gave
l’intention	the intention
couronner	top
poursuivit	continued
apprenant	learner
impressionné	impressed
s’attendais	if expected
joueurs	players
voulaient	wanted
responsabilités	responsibilities
éloignée	remote
préférerais	would prefer
enfermer	lock
consoler	comfort
s’enfonçait	sinking
siège	seat
baissait	decreasing
steak	steak
pâté	block
haricots	beans
ouvrit	opened
referma	closed
hocha	hocha
horrifiés	horrified
rendrait	would
faiblement	low
bataille	battle
privée	private
volonté	will
satisfaction	satisfaction
d’entendre	to hear
plaignait	complaining
misérablement	miserably
n’en	do
étais-tu	were you
j’étais…	I was...
prenais	took
marche	walking
fuyant	fleeing
distincte	separate
cacher	hide
détention	detention
précédente	previous
devint	became
irrité	irritated
enflammé	inflamed
improbable	unlikely
aille	go
continuer	continue
restera	will
gravé	engraved
gémissement	moaning
échapper	escape
renvoi	reference
chambre	room
rendit	made
ouvra	opened
demi	half
minable	shabby
moyen	average
l’arranger	arrange
remettait	recovering
improvisa	made
réponse	response
donné	given
bricola	bricola
passable	fair
tituba	staggered
jusqu	up
complètement	completely
habillé	dressed
couverture	coverage
s’endormi	fell asleep
jeudi	Thursday
passa	spent
nuage	cloud
fatigue	fatigue
voyait	saw
qu’après	after
s’effacèrent	if parroted
d’harry	harry
restèrent	stayed
s’écouler	take
gouttelettes	droplets
pause	break
griffonnement	griffonnement
lever	sunrise
contournant	bypassing
examiner	review
elle-même	itself
servir	serve
rappeler	remember
quitter	leave
prenant	taking
d’école	school
gauche	left
douloureuse	painful
ancré	anchored
n	n
envisager	consider
possibilité	possibility
détesterait	would hate
rivale	rival
diabolique	evil
pensa-t-il	he thought
montait	rose
escalier	staircase
septième	seventh
tordue	twisted
vieille	old
folle	crazy
escaliers	stairs
foncé	dark
tapi	tapi
statue	statue
lachlan	lachlan
l’échalote	shallot
saisissant	entering
balai	broom
sursauta	gasped
grandement	greatly
tenta	tried
qu’est	that is
caches	caches
cache	cache
savoir	know
viennent	come
pari	bet
testent	test
rapide	fast
fiévreuse	feverish
balais	brushes
n’as	did
volé	stolen
eh	eh
bien…	well...
ok	ok
ris	ris
d’accord	agreement
défensive	defensive
devenant	becoming
