chapitre	chapter
année	year
devront	will have to
obligatoirement	mandatory
équipés	equipped
1)	1)
trois	three
robes	dresses
travail	work
(noires)	(black)
modèle	model
normal	normal
2)	2)
chapeau	hat
pointu	sharp
(noir)	(black)
3)	3)
paire	pair
gants	gloves
protecteurs	protectors
(en	(in
cuir	leather
ou	or
matière	material
semblable)	similar)
4)	4)
cape	cape
d'hiver	winter
(noire	(black
attaches	fasteners
d'argent)	money)
vêtement	garment
devra	should
porter	wear
étiquette	label
indiquant	indicating
nom	name
l'élève	the student
livres	books
manuels	manuals
élève	student
procurer	buy
exemplaire	copy
ouvrages	books
suivants	the following
livre	book
enchantements	enchantments
(niveau	(level
miranda	miranda
fauconnette	fauconnette
histoire	history
bathilda	bathilda
tourdesac	tourdesac
théorique	theoretical
adalbert	adalbert
lasornette	lasornette
manuel	manual
métamorphose	metamorphosis
l'usage	the use
débutants	beginners
emeric	emeric
g	g
changé	changed
mille	thousand
herbes	herbs
champignons	mushrooms
magiques	magic
phyllida	phyllida
augirolle	augirolle
potions	potions
arsenius	arsenius
beaulitron	beaulitron
vie	life
habitat	habitat
animaux	animals
fantastiques	fantastic
norbert	norbert
dragonneau	dragon
forces	forces
obscures	dark
protéger	protect
quentin	quentin
jentremble	jentremble
1	1
baguette	wand
magique	magic
chaudron	cauldron
(modèle	(model
standard	standard
étain	tin
taille	size
boite	box
fioles	vials
verre	glass
cristal	crystal
télescope	telescope
balance	balance
cuivre	copper
peuvent	can
également	also
emporter	take
chat	cat
crapaud	toad
rappelÉ	recalled
aux	the
ÉlÈves	Students
premiÈre	first
annÉe	year
autorises	authorized
À	To
possÉder	have
propre	own
balai	broom
peut	can
trouver	find
sait	knows
où	where
allé	gone
connaître	know
évidence	obviously
l'habitude	the usual
déplacer	move
transports	transport
commun	common
coincé	stuck
portillon	gate
automatique	automatic
plaignit	haste
tonitruante	thunderstrike
trop	too
petits	small
rames	trains
lentes	slow
sais	know
font	do
dit-il	he said
tandis	while
escaladaient	climbed
escalier	staircase
roulant	rolling
panne	failure
animée	animated
bordée	lined
magasins	stores
trottoirs	sidewalks
foule	crowd
dense	dense
aucun	no
frayer	spawn
restait	remained
prudemment	cautiously
sillage	wake
passèrent	passed
librairies	libraries
disques	disks
stands	stands
hamburgers	burgers
cinémas	cinemas
aucune	no
boutique	shop
vendre	sell
baguettes	chopsticks
laquelle	which
marchaient	walked
paraissait	seemed
aussi	also
ordinaire	ordinary
entouraient	surrounded
avait-il	had he
montagnes	mountains
d'or	gold
enterrées	buried
pieds	feet
boutiques	shops
vendaient	sold
grimoires	grimoires
balais	brushes
volants	flying
n'était-ce	was this
plutôt	rather
farce	stuffing
énorme	huge
avaient	had
faite	made
dursley	dursley
su	su
possédaient	had
moindre	less
sens	meaning
l'humour	humor
aurait	would
pu	could
penser	think
raconté	told
jusqu'à	up to
incroyable	amazing
s'empêcher	help
s'arrêta	stopped
net	net
baveur	leaky
endroit	place
célèbre	famous
c'était	it was
pub	pub
minuscule	tiny
miteux	shabby
grande	great
librairie	library
montré	shown
l'aurait	would have
remarqué	noticed
d'ailleurs	moreover,
personne	person
d'autre	on the other
attention	attention
seuls	only
lorsque	when
fit	fit
entrer	enter
fut	was
surpris	surprised
paraisse	seems
sombre	dark
misérable	miserable
vieilles	old
femmes	women
assises	foundation
coin	corner
buvaient	drank
verres	glasses
xérès	sherry
l'une	one
d'elles	they
fumait	smoked
longue	long
pipe	pipe
homme	man
haut	top
forme	form
parlait	spoke
barman	bartender
chauve	bald
tête	head
noix	nuts
scintillante	shimmering
entrèrent	went
rumeur	rumor
conversations	conversations
s'interrompit	if interrupted
adressait	addressed
parts	units
signes	signs
main	hand
sourires	smiles
tendant	for
rangée	row
peux	can
tom	tom
mission	mission
donnant	giving
tape	tape
l'épaule	the shoulder
genoux	knees
fléchirent	fléchirent
choc	shock
seigneur	lord
dieu	god
regardant	looking at
clients	customers
dirent	said
mot	word
firent	did
geste	gesture
murmura	whispered
potter	potter
quel	what
honneur	honor
hâta	haste
contourner	work around
comptoir	counter
serrer	tighten
larmes	tears
soyez	be
bienvenu	welcome
mr	mr
bienvenue	welcome
parmi	among
répondre	reply
tous	all
regards	looks
tournés	shot
vieille	old
femme	woman
continuait	continued
tirer	shoot
rendre	make
compte	account
qu'elle	it
s'était	had
éteinte	off
rayonnait	shone
puis	then
chaises	chairs
racler	scrape
plancher	floor
instant	now
trouva	found
entouré	surrounded
gens	people
tenaient	held
prix	price
client	client
bar	bar
resté	stayed
doris	doris
crockford	crockford
extraordinaire	extraordinary
vous	you
enfin	finally
fier	proud
voire	even
connaissance	knowledge
j'ai	I
troisième	third
ému	moved
honoré	honored
votre	your
quatrième	fourth
m'appelle	call me
diggle	diggle
dedalus	dedalus
ai	I
déjà	already
vu	seen
tombait	fell
coup	blow
l'émotion	the emotion
m'avez	I have
salué	welcomed
magasin	store
souvient	remember
autour	around
avez	have
entendu	heard
saluer	greet
tendre	tender
jeune	young
teint	complexion
pâle	pale
s'avança	advanced
visiblement	obviously
nerveux	nervous
paupières	eyelids
agitée	rough
tics	tics
professeur	professor
quirrell	quirrell
s'exclama	exclaimed
te	te
présente	this
sera	will be
maîtres	masters
p	p
balbutia	stammered
saisissant	entering
v	v
pou	pou
pouvez	can
savoir	know
point	point
heureux	happy
rencontrer	meet
quelle	what
enseignez	teach
dé	dice
défense	defence
for	for
eût	had
préféré	favorite
parler	talk
be	be
besoin	need
eut	had
rire	laugh
êtes	are
venu	come
vos	your
moi-même	myself
li	li
vampires	vampires
cette	this
perspective	perspective
terrifier	terrify
autres	other
n'avaient	had
l'intention	the intention
laisser	let
accaparer	grab
peines	sentences
entendre	hear
avons	have
serra	serra
dernière	last
l'entraîna	the led
cour	court
entourée	surrounded
murs	walls
poubelles	garbage
quelques	a few
t'avais	you had
prévenu	warned
étais	was
sourire	smile
tremblant	tremblant
remarque	note
n'arrête	never stops
trembler	shake
pauvre	poor
esprit	spirit
remarquable	remarkable
allait	would
étudiait	studying
harpies	harpies
forêt	forest
noire	black
peur	fear
voyons	see
qu'est-ce	what is this
mon	my
compta	accounting
briques	bricks
mur	wall
au-dessus	above
précis	specific
brique	brick
mit	mit
trembloter	flicker
trou	hole
apparut	appeared
milieu	middle
s'élargit	widens
transforma	transformed
bientôt	soon
arcade	arcade
suffisamment	enough
permettre	allow
au-delà	beyond
pavée	paved
serpentait	meandered
eux	them
perte	loss
vue	view
stupéfaction	amazement
franchirent	crossed
l'arcade	the arcade
disparut	disappeared
passage	passage
derrière	behind
brillait	shone
étalage	display
chaudrons	pots
pancarte	sign
annonçait	announced
tailles	sizes
argent	money
touillage	touillage
modèles	models
pliables	foldable
falloir	take
t'en	you
voulu	wanted
demi-douzaine	a half-dozen
d'yeux	eyes
supplémentaires	additional
regardait	watched
côtés	sides
essayant	trying
étals	stalls
faisaient	were
courses	races
rondelette	penny
vitrine	showcase
apothicaire	apothecary
hochant	nodding
dix-sept	seventeen
mornilles	mornilles
trente	thirty
grammes	grams
foie	liver
folie	madness
marmonna-t-	mumbled to himself
hululement	howling
s'éleva	rose
l'enseigne	the sign
indiquait	indicated
royaume	kingdom
hulottes	wood owls
chouettes	owls
effraies	owls
grands	great
ducs	dukes
lapones	lapland
garçons	boys
l'âge	the age
nez	nose
collé	stuck
exposés	exposed
l'un	one
d'eux	of them
nimbus	nimbus
2000	2000
rapide	fast
vendait	sold
télescopes	telescopes
foies	livers
chauve-souris	bat
d'anguille	eel
conservés	kept
barils	barrels
piles	batteries
plumes	feathers
d'oie	goose
parchemins	scrolls
globes	globes
lunaires	lunar
trouvaient	were
bâtiment	building
blancheur	whiteness
neige	snow
dominait	dominated
alentour	around
debout	standing
portail	portal
étincelant	sparkling
vêtu	dressed
écarlate	scarlet
tenait	held
eh	eh
gobelin	goblin
montaient	rose
marches	steps
blanche	white
menaient	led
environ	about
moins	less
visage	face
intelligent	smart
barbe	beard
doigts	fingers
longs	long
fins	for
lorsqu'ils	when they
pénétrèrent	penetrated
s'inclina	bowed
retrouvèrent	found
gravés	engraved
ces	these
mots	words
ici	here
étranger	foreign
tel	such
désir	desire
l'appât	the bait
gain	gain
renonce	waives
obéir	obey
car	because
celui	the
gagner	win
cupidité	greed
veux	want to
t'emparer	take
lieu	place
souterrain	underground
trésor	treasure
convoité	coveted
tien	tien
voleur	thief
trouveras	find
guise	as
richesse	wealth
juste	just
châtiment	punishment
folle	crazy
hardiesse	boldness
l'ai	I
s'inclinèrent	bowed their heads
vaste	wide
hall	hall
marbre	marble
centaine	hundred
hauts	senior
tabourets	stools
écrivant	writing
registres	records
pesant	weighing
balances	scales
examinant	examining
pierres	stones
précieuses	precious
loupe	magnifying glass
portes	doors
aménagées	furnished
inutile	useless
d'essayer	try
compter	from
certaines	some
d'entre	of
s'ouvraient	opened
temps	time
escortés	escorted
d'autres	other
s'approchèrent	came
bonjour	hello
venus	come
coffre	safety deposit box
clé	key
monsieur	mr.
commença	started
vider	empty
répandant	spreading
biscuits	biscuits
moisis	moldy
comptes	accounts
sujet	about
vous-savez-quoi	you-know-what
numéro	number
713	713
examina	examined
attentivement	carefully
vais	'll
accompagner	accompany
gripsec	gripsec
conduisit	led
Ça	It
dire	say
air	air
mystérieux	mysterious
secret	secret
affaire	case
concerne	for
confié	entrusted
droit	right
d'en	to
menés	conducted
étroit	close
éclairé	informed
torches	torches
pente	slope
raide	stiff
voie	way
ferrée	railway
courait	ran
siffla	hissed
wagonnet	car
s'approcha	approached
bruit	noise
ferraille	scrap
vint	came
furent	were
grimpés	climbed
difficulté	difficulty
emporta	took
d'abord	first
parcoururent	ran
labyrinthe	maze
galeries	galleries
tortueuses	winding
cesse	stops
droite	right
gauche	left
ait	has
manœuvrer	maneuver
malgré	despite
vent	wind
glacial	icy
ouvrait	opened
bref	brief
remarqua	noticed
jet	jet
flammes	flames
galerie	gallery
bifurqué	bifurcated
direction	management
s'enfoncèrent	went
loin	far
profondeurs	depths
longèrent	past
lac	lake
bordé	lined
stalactites	stalactites
stalagmites	stalagmites
j'oublie	I forget
différence	difference
stalactite	stalactite
stalagmite	stalagmite
cria	cried
couvrir	cover
ti	it
pose	poses
commence	begins
cœur	heart
verdâtre	greenish
alla	alla
s'appuyer	support
tremblants	trembling
rend	makes
malade	sick
voyager	travel
là-dedans	there
sourde	deaf
panache	plume
fumée	smoke
verte	green
s'échappa	escaped
dissipé	dispelled
découvrit	discovered
monceaux	heaps
s'entassaient	there was a pile
chambre	room
forte	strong
t'appartient	belongs to you
croire	believe
reprocher	blame
coûter	cost
cher	dear
fortune	fortune
l'attendait	the expected
sous-	sub-
sols	soil
l'avaient	had
aida	aida
remplir	complete
celles	those
gallions	galleons
expliqua-t-il	he explained
dix-	ten-
sept	seven
gallion	gallion
vingt-neuf	twenty-nine
mornifle	mornifle
retenir	remember
auras	auras
frais	fees
l'année	the year
scolaire	school
reste	rest
plaît	please
ajouta-t-il	he added
désolé	sorry
vitesse	speed
wagonnets	cars
réglable	adjustable
repartirent	arena
s'enfonçant	sinking
davantage	more
entrailles	bowels
température	temperature
devenait	became
glaciale	icy
course	race
prenant	taking
virages	turns
angle	angle
par-dessus	above
ravin	ravine
pencha	bent
scruter	scan
ramena	brought back
arrière	rear
peau	skin
cou	neck
possédait	had
serrure	lock
reculez	back
important	important
caressa	stroked
volatilisée	crumbled
quiconque	anyone
essayait	tried
d'ouvrir	open
serait	would be
aspiré	sucked
travers	through
deviendrait	would
prisonnier	prisoner
vérifiez	check
dix	ten
ans	years
mauvais	bad
protégée	protected
devait	should
contenir	contain
fabuleux	fabulous
pensa	thought
déçu	disappointed
constater	see
vide	empty
paquet	package
grossièrement	coarsely
enveloppé	wrapped
papier	paper
kraft	kraft
posé	asked
sol	soil
ramassa	picked up
fourra	stuffed
intérieure	inner
fond	background
curiosité	curiosity
renonça	gave up
certainement	certainly
disposé	willing
révéler	reveal
allez	go
retourne	returns
infernal	infernal
soupira	sighed
Évite	Avoids
voyage	travel
vaut	worth
mieux	better
garde	guard
bouche	mouth
fermée	closed
après	after
nouvelle	new
endiablée	furious
au-dehors	outside
éclatant	bright
cligner	blink
dépenser	spend
importait	importance
combien	how
valaient	worth
sterling	sterling
riche	rich
dudley	dudley
eu	had
disposition	available
s'occuper	care
montra	showed
madame	mrs.
guipure	guipure
prêt-à-porter	ready-to-wear
t'ennuie	you mind
rejoins	join
remontant	going back
horreur	horror
intimidé	intimidated
sorcière	witch
replète	replète
souriante	smiling
vêtue	dressed
mauve	purple
demanda-t-elle	he asked as she
avant	before
garçon	boy
tabouret	stool
ajustait	adjusted
robe	dress
revêtue	coated
installa	installed
deuxième	second
entreprit	undertook
d'épingler	pin
l'ourlet	the hem
mettre	put
longueur	length
salut	hi
toi	you
vas	vas
père	father
m'acheter	buy me
d'à	to
ma	my
mère	mother
allée	alley
traînante	shuffling
ensuite	then
emmener	take
vois	see
n'auraient	would
d'avoir	to have
j'arriverai	I'll get there
convaincre	convince
m'en	me
m'arrangerai	I will try
douce	soft
collège	college
l'écoutant	listening to it
poursuivi-t-il	continued-t-he
joues	cheeks
quidditch	quidditch
répéta	repeated
scandale	scandal
n'étais	there was
sélectionné	selected
l'équipe	the team
idée	idea
déconcerté	baffled
d'être	to be
place	place
serpentard	slytherin
famille	family
t'imagines	saw
poufsouffle	hufflepuff
préférerais	would prefer
suite	suite
mmmh	mmmm
incapable	unable
réponse	response
pertinente	relevant
dis	say
bonhomme	man
signe	sign
adressa	addressed
grosses	large
crèmes	creams
glacées	ice
comprendre	understand
content	content
ignorait	ignored
travaille	works
sorte	so
domestique	home
garde-chasse	gamekeeper
précisa	said
d'antipathie	antipathy
espèce	species
sauvage	wild
habite	live
parc	park
soûle	drunk
ivre	drunk
essaye	try
tours	towers
feu	fire
trouve	find
froideur	coldness
ricana	o
morts	dead
envie	want
d'aborder	address
notre	our
avis	notice
devrait	should
exclusivement	exclusively
réservé	reserved
ceux	those
viennent	come
familles	families
éducation	education
certains	some
recevoir	receive
rends	give
pense	think
accepter	accept
enfants	children
issus	from
t'appelles	you call
interrompit	interrupted
l'occasion	the opportunity
terme	term
conversation	conversation
sauta	jumped
reverrons	again
grand-chose	much
mangeait	ate
glace	ice
(chocolat-fraise	(chocolate-strawberry
noisettes)	hazelnuts)
achetée	purchased
neuf	nine
mentit	lied
s'arrêtèrent	stopped
ravi	ravi
découvrir	discover
l'encre	the ink
changeait	changed
couleur	color
sortis	out
vampire	vampire
n'es	no es
courant	current
qu'est	that is
parla	spoke
moldue	moldue
devraient	should
admis	admitted
dû	due
souvent	often
appartient	belongs
rendu	rendering
meilleurs	best
vus	seen
lignée	lineage
exemple	example
sœur	sister
sport	sport
passionnés	passionate
football	football
joue	plays
quatre	four
balles	balls
joueurs	players
volent	fly
expliquer	explain
noms	names
maisons	houses
cancres	cancres
nombreux	many
parie	bet
j'irai	I will go
tourné	shot
passés	past
tu-sais-qui	you-know-who
vol	flight
pardon	forgiveness
vous-savez-qui	you-know-who
années	years
s'appelait	called
fleury	fleury
bott	bott
scolaires	school
étagères	shelves
jusqu'au	until the
plafond	ceiling
pavés	pavers
reliés	related
timbre-poste	postage stamp
recouverts	covered
soie	silk
remplis	filled
symboles	symbols
étranges	strange
blanches	white
ouvrir	open
dut	otc
presque	almost
traîner	hanging out
l'arracher	the snatch
contre-sorts	counter-spells
(ensorcelez	(ensorcelez
amis	friends
stupéfiez	stun
ennemis	enemies
sortilèges	spells
l'âne	the ass
jambencoton	jambencoton
langue	language
plomb	lead
encore)	yet)
vindictus	vindictus
viridian	viridian
sort	fate
doit	must
explique	explains
mauvaise	bad
éviter	avoid
d'utiliser	use
sauf	except
cas	case
exceptionnels	exceptional
façons	ways
assez	enough
apprendre	learn
n'eut	had
permission	permission
(	(
hagrid)	hagrid)
l'acquisition	the acquisition
pliable	foldable
jolie	pretty
peser	weigh
ingrédients	ingredients
entrant	incoming
composition	composition
allèrent	went
l'apothicaire	the apothecary
fascina	fascinated
dépit	despite
l'odeur	the smell
pestilentielle	pestilentielle
régnait	reigned
mélange	mix
d'œufs	eggs
pourris	rotten
choux	cabbage
avariés	spoiled
tonneaux	barrels
contenant	containing
substances	substances
gluantes	sticky
s'alignaient	lined
disposés	willing
bocaux	jars
d'herbes	herbs
racines	roots
séchées	dried
poudres	powders
brillantes	brilliant
d'oiseaux	birds
crochets	hooks
serpents	snakes
serres	greenhouses
rapaces	raptors
pendaient	hung
demandait	asked
base	base
nécessaires	needed
fabrication	manufacturing
cornes	horns
argentées	silver
licornes	unicorns
vingt	twenty
pièce	room
minuscules	tiny
scarabées	beetles
noir	black
brillant	brilliant
(cinq	(five
poignée)	handle)
continuèrent	continued
emplettes	shop
t'offre	offers you
cadeau	gift
anniversaire	anniversary
ajouta	added
sentit	felt
rougir	blush
n'êtes	there are
obligé	forced
t'offrir	offer you
animal	animal
crapauds	toads
mode	mode
moquerait	laugh
ni	or
poils	hair
éternuer	sneeze
t'acheter	you buy
veulent	want to
hiboux	owls
utiles	useful
servir	serve
courrier	mail
sortit	went out
cage	cage
magnifique	beautiful
chouette	owl
paisiblement	peacefully
l'aile	the wing
bégayait	stuttered
reconnaissance	recognition
cru	raw
bourru	gruff
j'imagine	I guess
n'as	did
cadeaux	gifts
qu'à	as
ollivander	ollivander's
meilleure	best
étroite	close
délabrée	dilapidated
lettres	letters
écaillées	shelled
indiquaient	indicated
fabricants	manufacturers
382	382
j	j
-c	-c
poussiéreuse	dusty
simple	simple
bois	wood
exposée	exposed
coussin	cushion
pourpre	purple
râpé	grated
entrée	entry
clochette	bell
retentit	sounds
unique	single
chaise	chair
mince	thin
réservée	reserved
assit	sat
attendant	waiting
étrange	strange
d'entrer	to enter
bibliothèque	library
particulièrement	particularly
austère	austere
venaient	came
contenta	contenta
d'observer	observe
milliers	thousands
boîtes	boxes
étroites	narrow
frisson	thrill
nuque	neck
poussière	dust
semblaient	seemed to
receler	harbour
secrète	secret
sursauta	gasped
craqua	cracked
bruyamment	loudly
bond	bond
vieil	old
pâles	pale
brillaient	shone
lunes	moons
pénombre	penumbra
l'aise	comfortable
l'homme	the man
j'allais	I was going to
souviens	remember
venue	coming
hier	yesterday
25	25
6	6
centimètres	centimeters
souple	flexible
saule	willow
excellente	excellent
argentés	silver
d'angoissant	scary
revanche	contrast
d'acajou	mahogany
27	27
flexible	flexible
puissante	powerful
remarquablement	remarkably
efficace	effective
métamorphoses	metamorphoses
l'avait	had
préférée	favorite
réalité	reality
choisit	chooses
maître	master
près	near
touchaient	touched
distinguait	distinguished
reflet	reflection
brume	mist
doigt	finger
blanc	white
toucha	touched
cicatrice	scar
d'éclair	flash
front	front
vendu	sold
responsable	responsible
33	33
75	75
d'if	if
maléfiques	evil
j'avais	I had
sortant	outgoing
d'ici	here
hocha	hocha
soulagement	relief
tourna	turned
rubeus	redglow
plaisir	fun
revoir	review
chêne	oak
40	40
n'est-ce	is this
effet	effect
casser	break
exclu	excluded
grave	serious
euh	uh
gardé	kept
morceaux	pieces
assurée	insured
servez	use
interrogea	asked
sèchement	curtly
précipitamment	hurriedly
s'étaient	had
crispées	tense
mmmmmm	mmmmmm
jetant	throwing
perçant	piercing
revenons	let's go back
mètre	meter
ruban	ribbon
marques	brands
tenez-vous	hold you
droitier	right-handed
tendez	stretch
bras	arm
mesura	measured
poignet	wrist
coude	elbow
hauteur	height
jusqu'aux	up to
genou	knee
l'aisselle	the armpit
renferme	contains
puissantes	powerful
utilisons	use
poil	hair
licorne	unicorn
phénix	phoenix
ventricules	ventricles
exactement	exactly
semblables	similar
n'existe	there is
soient	are
identiques	identical
j'ajoute	I add
qu'aucune	no
donnera	give
résultats	results
satisfaisants	satisfactory
nôtres	ours
disposées	arranged
dernières	last
mesures	measures
l'écartement	the spacing
narines	nostrils
notamment	in particular
ira	ira
tomba	fell
tas	heap
essayez	try
celle-ci	it
hêtre	beech
contient	contains
ventricule	ventricle
22	22
agréable	nice
tenir	take
prenez-la	take the
agitez-la	shake the
tournoyer	twirl
légèrement	slightly
sentant	feeling
parfaitement	perfectly
arracha	tore
d'érable	maple
plume	pen
17	17
l'essaya	tried
peine	penalty
levé	survey
d'ébène	ebony
crin	horsehair
