chapitre	chapter
instant	now
comprit	understood
très	very
bien	well
voir	see
tourna	turned
alors	then
tête	head
regarder	watch
deuxième	second
y	there
avait	had
tigré	tabby
assis	sitting
moindre	less
trace	trace
qu'est-ce	what is this
pu	could
passer	pass
dû	due
laisser	let
abuser	abuse
reflet	reflection
soleil	sun
trottoir	sidewalk
cligna	blink
regarda	looked at
fixement	staring
soutint	supported
regard	look
tandis	while
tournait	turned
s'engageait	committed
route	road
continua	continued
d'observer	observe
rétroviseur	rear view mirror
l'animal	the animal
train	train
lire	read
plaque	plate
indiquait	indicated
non	not
voyons	see
regardait	watched
chats	cats
sont	are
incapables	unable
cartes	cards
écriteaux	signs
ressaisit	his senses
chassa	drove
esprit	spirit
durant	during
trajet	journey
vers	to
ville	city
concentra	concentra
pensées	thoughts
grosse	big
commande	command
espérait	hoped
obtenir	get
jour-là	day
lorsqu'il	when it
parvint	managed
aux	the
abords	around
quelque	some
d'autre	on the other
milieu	middle
habituels	usual
embouteillages	traffic jams
forcé	forced
remarquer	notice
présence	presence
plusieurs	several
passants	passers-by
vêtus	dressed
d'une	a
étrange	strange
façon	how
portaient	wore
capes	capes
supportait	supported
gens	people
s'habillaient	dressed
manière	way
extravagante	extravagant
jeunes	young
parfois	sometimes
ces	these
accoutrements	accoutrements
pensa	thought
s'agissait	was
nouvelle	new
mode	mode
particulièrement	particularly
stupide	stupid
pianota	pianota
volant	steering wheel
rencontra	met
groupe	group
olibrius	olibrius
chuchotaient	chuchotaient
l'oreille	the ear
surexcité	excited
s'irrita	became irritated
voyant	light
d'entre	of
n'étaient	there were
cet	this
là-bas	there
sûrement	surely
âgé	old
l'empêchait	the prevented
porter	wear
cape	cape
vert	green
émeraude	emerald
quelle	what
impudence	impudence
devait	should
avoir	have
animation	animation
probablement	probably
là	there
collecter	collect
l'argent	the money
profit	profit
œuvre	work
quelconque	any
pouvait	could
être	be
ça	it
file	file
voitures	cars
remit	gave
mouvement	movement
quelques	a few
minutes	minutes
tard	later
rangea	sided
parking	parking
repris	taken
place	place
bureau	office
huitième	eighth
étage	floor
s'asseyait	sat
dos	back
s'il	if it
été	been
autrement	otherwise
aurait	would
doute	doubt
eu	had
peu	little
mal	evil
d'habitude	usually
concentrer	focus
matin-là	morning
vit	lives
hiboux	owls
volaient	flew
tire-d'aile	tire-wing
plein	full
bas	the bottom
voyaient	saw
bouche	mouth
bée	eer
pointaient	pointed
doigt	finger
rapaces	raptors
filaient	spun
au-dessus	above
plupart	most
même	even
nuit	night
cependant	however
d'anormal	abnormal
vint	came
troubler	disturb
matinée	morning
réprimanda	rebuked
vertement	sharply
demi-	half
douzaine	dozen
employés	employees
passa	spent
coups	shots
fil	wire
importants	important
poussa	pushed
hurlements	howling
supplémentaires	additional
sentit	felt
d'excellente	excellent
humeur	mood
jusqu'à	up to
l'heure	the time
déjeuner	breakfast
songea	songea
serait	would be
dégourdir	stretch
jambes	legs
traversa	crossed
s'acheter	buy
manger	eat
chez	in
boulanger	baker
d'en	to
face	in the face of
complètement	completely
sortis	out
nouveau	new
quelques-uns	a few
proximité	close
boulangerie	bakery
lançant	launching
courroucé	angry
ignorait	ignored
pourquoi	why
mettaient	put
l'aise	comfortable
ceux-là	those
boîte	box
destinée	for
récolter	harvest
quand	when
sortit	went out
boutique	shop
beignet	donut
enveloppé	wrapped
sac	bag
entendit	heard
mots	words
conversation	conversation
c'est	it is
j'ai	I
entendu	heard
dire	say
oui	yes
fils	son
harry	harry
s'immobilisa	froze
envahi	invaded
peur	fear
soudaine	sudden
s'apprêtait	was about
ravisa	thought better of it
hâte	looking forward
dépêcha	dispatched
remonter	back
ordonna	ordered
sec	dry
secrétaire	secretary
déranger	disturb
saisit	captures
téléphone	phone
presque	almost
fini	finished
composer	call
numéro	number
changea	changed
d'avis	notice
reposa	rested
combiné	combined
caressa	stroked
réfléchissait	thinking
décidément	decidedly
idiot	idiot
nom	name
rare	rare
on	it
sûr	course
qu'un	a
nombre	number
repensait	repensait
certain	some
neveu	nephew
prénomme	her name is
véritablement	truly
après	after
s'appelait	called
peut-être	maybe
harvey	harvey
harold	harold
inutile	useless
d'inquiéter	worry
allusion	hint
mettait	put
tel	such
état	state
vouloir	want to
lui-même	himself
celle-là	this one
enfin	finally
tous	all
après-midi	afternoon
beaucoup	a lot
difficile	difficult
quitta	left
bureaux	offices
cinq	five
encore	yet
préoccupé	concerned
heurta	hit
quelqu'un	someone
porte	door
navré	sorry
grommela-t-il	he growled
vieil	old
minuscule	tiny
manqué	missed
faire	do
tomber	fall
secondes	seconds
avant	before
rende	make
compte	account
l'homme	the man
portait	wore
violette	violet
d'avoir	to have
ainsi	as well
bousculé	rushed
semblait	seemed
affecté	affected
contraire	contrary
visage	face
fendit	split
large	wide
sourire	smile
répondait	met
voix	voice
perçante	piercing
attira	drew
soyez	be
mon	my
cher	dear
monsieur	mr.
aujourd'hui	today
saurait	not
me	me
mettre	put
réjouissez-vous	rejoice
puisque	since
vous-savez-qui	you-know-who
disparu	gone
moldus	muggle
vous	you
devraient	should
fêter	celebrate
heureux	happy
serra	serra
poursuivre	continue
chemin	path
resta	remained
cloué	nailed
prendre	take
bras	arm
l'avait	had
appelé	called
moldu	muggle
sens	meaning
retourné	returned
espérant	hoping
victime	victim
imagination	imagination
pareille	such
détestait	hated
trait	related
l'imagination	the imagination
s'engagea	joined
n'améliora	not improved
déjà	already
remarqué	noticed
présent	this
mur	wall
jardin	garden
reconnaissait	recognized
dessins	drawings
pelage	coat
autour	around
allez	go
ouste	ouste
s'exclama	exclaimed
bougea	moved
contenta	contenta
sévère	severe
demanda	asked
comportement	behavior
normal	normal
essayant	trying
reprendre	resume
contenance	capacity
entra	entered
décidé	decided
révéler	reveal
femme	woman
passé	past
journée	day
agréable	nice
normale	normal
cours	during
dîner	dinner
raconta	told
problèmes	problems
voisine	nearby
d'à	to
côté	side
signala	reported
également	also
appris	learned
moi	me
veux	want to
s'efforça	tried
conduire	lead
normalement	normally
eut	had
mis	put
lit	bed
s'installa	settled
salon	living room
fin	end
journal	journal
télévisé	tv
d'après	after
témoignages	testimonials
venus	come
diverses	various
régions	regions
semblerait	seems
soient	are
comportés	behaved
dit	said
présentateur	presenter
nocturnes	night
attendent	expect
chasser	hunt
proies	prey
est	is
or	gold
centaines	hundreds
témoins	witnesses
ont	have
oiseaux	birds
voler	fly
partout	everywhere
lever	sunrise
experts	experts
interrogés	interviewed
d'expliquer	to explain
raisons	reasons
changement	change
moins	less
étonnant	amazing
voilà	this is
conclut	concludes
s'autorisant	allowing
maintenant	now
voici	here
venue	coming
météo	weather
prévisions	forecast
jim	jim
mcguffin	mcguffin
est-ce	is this
doit	must
s'attendre	expect
d'autres	other
chutes	falls
prochaine	next
Ça	It
je	I
serais	would be
incapable	unable
ted	ted
répondit	replied
sachez	be aware
cas	case
n'ont	have
seuls	only
comporter	include
téléspectateurs	viewers
habitent	live
éloignées	remote
unes	each
autres	other
kent	kent
yorkshire	yorkshire
côte	coast
l'Écosse	Scotland
m'ont	I have
téléphoné	phoned
qu'au	that
lieu	place
averses	showers
j'avais	I had
prévues	provided
véritables	true
pluies	rain
d'étoiles	star
filantes	shooting
s'agissait-il	was it
feux	lights
joie	joy
saison	season
pouvez	can
sûrs	safe
sera	will be
humide	wet
figea	froze
fauteuil	chair
volent	fly
bizarres	weird
murmures	whispers
tasses	cups
thé	tea
n'allait	did
fallait	had to
nerveux	nervous
s'éclaircit	clears up
gorge	throat
euh	uh
pétunia	petunia
ma	my
chérie	sweetheart
dit-il	he said
tu	you
n'as	did
nouvelles	new
ta	your
récemment	recently
s'y	there
attendait	waiting
épouse	wife
parut	appeared
choquée	shocked
furieuse	furious
semblant	pretend
répondit-elle	she replied
sèchement	curtly
truc	trick
bizarre	weird
télé	tv
grommela	grumbled
histoires	stories
d'	d'
étoiles	star
tas	heap
drôle	funny
d'air	air
lança	launched
disais	said
bande	band
retroussait	retroussait
lèvres	lips
buvant	drinking
petites	small
gorgées	sips
allait	would
oser	dare
raconter	tell
prononcer	pronounce
préféra	preferred
abstenir	refrain
détaché	detached
près	near
âge	age
j'imagine	I guess
répliqua	replied
raideur	stiffness
comment	how
s'appelle-t-il	refers to-t-he
howard	howard
ordinaire	ordinary
désagréable	unpleasant
avis	notice
ah	ah
sentant	feeling
cœur	heart
s'arrêter	stop
suis	am
d'accord	agreement
toi	you
sujet	about
montaient	rose
l'escalier	the stairs
coucher	bedroom
salle	room
bains	bathroom
glissa	slipped
chambre	room
jeta	threw
coup	blow
d'œil	eye
imaginait-il	imagined it
cela	this
avait-il	had he
lien	link
s'avérait	was
parents	parents
pourrait	could
supporter	bear
mirent	started
s'endormit	fell asleep
vite	fast
éveillé	awake
retournant	returning
événements	events
consola	consoled
sombrer	sink
sommeil	sleep
vraiment	really
s'était	had
n'y	there
aucune	no
subissent	undergo
conséquences	consequences
pensaient	thought
espèce	species
voyait	saw
pourraient	could
mêlés	mixed
bâilla	yawned
retourna	returned
affecter	assign
tort	wrong
penser	think
emporter	take
agité	restless
montrait	showed
signe	sign
somnolence	drowsiness
restait	remained
immobile	still
statue	statue
fixant	fixing
grands	great
ouverts	open
n'eut	had
réaction	reaction
lorsqu'une	when a
portière	door
claqua	slammed
ni	or
passèrent	passed
au-	at-
dessus	top
minuit	midnight
apparut	appeared
l'angle	the angle
observé	observed
soudainement	suddenly
silence	silence
jailli	sprung
sol	soil
queue	tail
frémit	shudders
rétrécirent	rétrécirent
ressemblât	sound like
vieux	old
juger	judge
couleur	color
argentée	silver
cheveux	hair
barbe	beard
descendaient	down
vêtu	dressed
longue	long
robe	dress
balayait	swept
chaussé	floor
bottes	boots
hauts	senior
talons	heels
munies	with
boucles	loops
bleus	blue
brillants	brilliant
étincelaient	sparkled
derrière	behind
lunettes	glasses
demi-lune	half-moon
nez	nose
crochu	hooked
donnait	gave
l'impression	printing
cassé	broken
albus	albus
dumbledore	dumbledore
l'air	the air
rendre	make
d'arriver	to arrive
qu'indésirable	that junk
occupé	busy
chercher	search
sembla	seemed
s'apercevoir	see
leva	rose
brusquement	suddenly
fixé	set
l'autre	the other
bout	end
vue	view
l'amuser	the fun
rire	laugh
marmonna	muttered
j'aurais	I would have
m'en	me
douter	doubt
trouvé	found
cherchait	was looking for
poche	pocket
intérieure	inner
apparemment	apparently
briquet	lighter
argent	money
releva	rose
capuchon	cap
tendit	handed
l'alluma	lit
réverbère	street light
proche	close
s'éteignit	died
claquement	banging
alluma	lit
suivant	following
tour	tour
douze	twelve
actionna	pressed
l'Éteignoir	the Éteignoir
reste	rest
lumière	light
part	share
points	points
minuscules	tiny
brillaient	shone
loin	far
c'étaient	it was
fixés	set
regardé	watched
petits	small
perçants	piercing
passait	passed
Éteignoir	Éteignoir
marcha	walked
direction	management
parvenu	managed
s'assit	sat
muret	wall
accorda	granted
moment	time
parla	spoke
amusant	fun
ici	here
professeur	professor
mcgonagall	mcgonagall
adresser	contact
souriait	smiling
d'allure	look
carrées	square
exactement	exactly
forme	form
motifs	reasons
tirés	from
chignon	bun
serré	tight
singulièrement	singularly
agacée	nettled
avez-vous	have you
su	su
demanda-t-elle	he asked as she
n'ai	haven
raide	stiff
seriez	would
restiez	stay
briques	bricks
auriez	would
célébrer	celebrate
l'événement	the event
venant	from
bonne	good
fêtes	holidays
banquets	banquets
renifla	sniffed
sais	know
fête	feast
dit-elle	she said
agacement	annoyance
seraient	would be
prudents	careful
parlé	spoken
montra	showed
plongé	immersed
l'obscurité	the dark
l'ai	I
moi-même	myself
signalé	reported
vols	flights
idiots	idiots
inévitable	inevitable
aperçoivent	see
parie	bet
dedalus	dedalus
diggle	diggle
n'a	did
jugeote	savvy
peut	can
douceur	smooth
nous	we
n'avons	have
grand-	grand-
onze	eleven
ans	years
n'est	there is
imprudence	imprudence
folle	crazy
promener	walk
rues	streets
s'échanger	exchange
dernières	last
précaution	caution
s'habiller	dress
oblique	oblique
perçant	piercing
garda	garda
serions	would be
beaux	beautiful
draps	sheets
reprit-elle	she said
semble	seems
s'apercevaient	saw
notre	our
n'est-ce	is this
effet	effect
assura	assura
avons	have
féliciter	congratulate
diriez-vous	would you say
esquimau	eskimo
citron	lemon
friandise	treat
fabriquent	manufacture
dois	do
plutôt	rather
froidement	coldly
estimer	estimate
venu	come
glaces	ice
donc	so
parti	party
d'aussi	as
raisonnable	reasonable
devrait	should
hésiter	hesitation
croyez-vous	do you believe
essayé	tried
convaincre	convince
l'appeler	the call
voldemort	voldemort
fit	fit
grimace	grin
sorti	out
esquimaux	eskimos
continuons	continue
allons	will
finir	finish
créer	create
confusion	confusion
vois	see
n'en	do
voyez	see
moitié	half
exaspérée	exasperated
admirative	admiring
êtes	are
différent	different
sait	knows
seul	only
tenez	hold
flattez	blarney
tranquille	quiet
dispose	features
pouvoirs	powers
eus	had
simplement	simply
parce	because
avez	have
trop	too
disons	let's say
noblesse	nobility
usage	use
heureusement	fortunately
autant	as much
rougi	red
madame	mrs.
pomfresh	pomfresh
m'a	me
qu'elle	it
trouvait	was
mes	my
nouveaux	new
cache-oreilles	cache-ears
ravissants	lovely
comparé	compared
rumeurs	rumors
circulent	circulate
déclara-t-elle	she stated
savez	know
disparition	disappearance
l'arrêter	the stop
d'aborder	address
tenait	held
véritable	true
décidée	decided
attendre	wait
assise	sitting
glacial	icy
pénétrant	penetrating
celui	the
l'évidence	obviously
l'intention	the intention
croire	believe
disait	said
tant	as
confirme	confirms
vérité	truth
choisir	choose
autre	other
disent	say
poursuivit	continued
hier	yesterday
soir	evening
godric's	godric's
hollow	hollow
rumeur	rumor
lily	lily
james	james
morts	dead
inclina	bowed
respiration	breathing
n'arrive	arrives
voulais	wanted
l'admettre	admit it
oh	oh
main	hand
tapota	tapped
l'épaule	the shoulder
gravement	seriously
reprit	took
tremblante	trembling
tuer	kill
réussi	successful
supprimer	delete
bambin	toddler
personne	person
raconte	tells
parvenir	send
pouvoir	power
s'est	is
brisé	broken
hocha	hocha
sombre	dark
vrai	true
bredouilla	gabble
tués	killed
stupéfiant	amazing
fait-il	it
ait	has
survivre	survive
suppositions	assumptions
saura	will
mouchoir	handkerchief
dentelle	lace
s'essuya	wiped his
sous	under
inspira	inspired
longuement	long
prenant	taking
montre	watch
consulta	consulta
aiguilles	needles
chiffres	figures
planètes	planets
tournaient	turned
bord	edge
cadran	dial
disant	saying
hagrid	hagrid
retard	delay
admit	admitted
suppose	guess
n'avez	do
endroit	place
précis	specific
confier	entrust
tante	aunt
oncle	uncle
famille	family
désormais	now
voulez	want to
s'écria	cried
levant	rising
bond	bond
pointé	pointed
ai	I
observés	observed
imaginer	imagine
différents	different
donner	give
pied	foot
mère	mother
hurlant	screaming
réclamer	claim
bonbons	candy
venir	come
vivre	live
meilleur	best
ferme	farm
expliqueront	explain
écrit	written
lettre	letter
répéta	repeated
éteinte	off
rasseyant	rasseyant
croyez	believe
pareils	such
seront	will be
comprendre	understand
va	will
devenir	become
célèbre	famous
légende	legend
vivante	living
étonnée	surprised
date	date
d'aujourd'hui	today
devienne	become
l'avenir	the future
écrira	write
livres	books
enfants	children
connaîtront	will
sérieux	serious
tourner	turn
n'importe	any
quel	what
Être	Be
marcher	walk
capable	able
souvenir	remember
comprenez-vous	do you understand
vaut	worth
mieux	better
grandisse	grow
l'écart	the gap
prêt	loan
l'assumer	assume
ouvrit	opened
changer	change
avala	swallowed
salive	saliva
l'enfant	the child
va-t-il	will he
arriver	getting
jusqu'ici	up here
soudain	suddenly
pensait	thought
caché	hidden
dessous	below
l'amener	bring
sage	wise
tâche	task
importante	important
confierais	trust
propre	own
vie	life
dis	say
manque	lack
réticence	reluctance
reconnaissez	acknowledge
passablement	fairly
négligent	neglect
tendance	trend
grondement	rumble
sourd	deaf
bruit	noise
augmenta	increased
d'intensité	intensity
scrutaient	studying
côtés	sides
essayer	try
d'apercevoir	see
lueur	glow
phare	lighthouse
transforma	transformed
pétarade	popping
levèrent	rose
virent	saw
énorme	huge
moto	motorcycle
atterrir	land
chaussée	floor
tellement	so
peine	penalty
sauvage	wild
longs	long
noirs	black
broussaille	scrub
cachait	hid
entièrement	fully
mains	hands
couvercle	cover
poubelle	trash
pieds	feet
chaussés	shod
cuir	leather
bébés	babies
dauphins	dolphins
couvertures	blankets
immenses	huge
musculeux	muscular
soulagement	relief
déniché	found
empruntée	borrowed
géant	giant
descendant	descendant
sirius	sirius
black	black
l'a	the
prêtée	given
détruite	destroyed
débrouillé	managed
sortir	out
commencent	begin
rappliquer	reapply
endormi	asleep
survolé	over
bristol	bristol
penchèrent	immediately
l'intérieur	inside
visible	visible
dormait	slept
profondément	deeply
touffe	tuft
noir	black
jais	jet
distinguèrent	distinguished
front	front
coupure	cut
d'éclair	flash
murmura	whispered
gardera	keep
cicatrice	scar
pourriez	could
arranger	arrange
pouvais	could
ferais	would
cicatrices	scars
utiles	useful
j'en	I
genou	knee
gauche	left
représente	represents
plan	plan
exact	exact
métro	metro
londres	london
donnez-	give
le-moi	the me
faut	must
pourrais	could
revoir	review
pencha	bent
hirsute	shaggy
donna	donna
piquant	spicy
râpeux	râpeux
puis	then
laissa	let
échapper	escape
hurlement	howl
chien	dog
blessé	injured
chut	shhh
siffla	hissed
réveiller	wake up
dé	dice
désolé	sorry
sanglota	sanglota
sortant	outgoing
pois	peas
lequel	which
enfouit	buried
m'y	me
meurent	die
pauvre	poor
ressaisissez-vous	brace yourself
sinon	otherwise
repérer	identify
chuchota	whispered
tapotant	tapping
doucement	gently
enjambait	over
s'avançait	advanced
l'entrée	the entry
entre	between
revint	returned
trois	three
restèrent	stayed
immobiles	still
contempler	contemplate
épaules	shoulders
tremblèrent	cowered
battit	beat
paupières	eyelids
frénésie	frenzy
brillait	shone
habituellement	usually
s'éteindre	off
eh	eh
rester	stay
rejoindre	join
étouffée	choked
vais	'll
essuyant	wiping
revers	reverse
manche	sleeve
ruisselants	ruisselants
larmes	tears
enfourcha	enfourcha
mit	mit
moteur	engine
vrombissement	roar
s'éleva	rose
airs	air
disparut	disappeared
réponse	response
moucha	blew her nose
volte-face	volte-face
s'éloigna	walked away
s'arrêta	stopped
d'argent	money
l'actionna	the pressed
boules	balls
lumineuses	bright
regagnèrent	they returned to
aussitôt	as soon
réverbères	street lights
baigné	bathed
orangée	orange
distingua	distinguished
silhouette	silhouette
aperçut	saw
chance	chance
murmura-t-il	he murmured
bruissement	rustle
brise	breeze
agitait	agitated
haies	hedges
taillées	cut
silencieuse	silent
d'encre	ink
extraordinaires	extraordinary
dérouler	place
referma	closed
posée	asked
dormir	sleep
savoir	know
exceptionnel	exceptional
réveille	wake up
cri	cry
ouvrirait	open
bouteilles	bottles
lait	milk
semaines	weeks
piqué	stung
pincé	pinched
cousin	cousin
savait	knew
davantage	more
qu'en	in
rassemblés	gathered
levaient	rose
verre	glass
murmurant	muttering
santé	health
