chapitre	chapter
honteux	shameful
proposa	proposed
dubois	dubois
démissionner	resign
l'équipe	the team
tonna	thundered down
nous	we
servira	will
va	will
regagner	return
peut	can
gagner	win
cessé	stopped
l'amuser	the fun
joueurs	players
refusaient	refused
d'adresser	address
parole	word
séances	sessions
d'entraînement	training
besoin	need
parler	talk
désignaient	have used
sous	under
nom	name
d'attrapeur	of monkey net
souffraient	suffered
eux	them
n'avaient	had
subir	undergo
d'avanies	of affronts
n'étaient	there were
connus	known
personne	person
parlait	spoke
devenue	become
discrète	discreet
classe	class
gardant	keeping
baissée	down
travaillant	working
presque	almost
content	content
examens	reviews
approche	approach
révisions	revisions
occupaient	occupied
suffisamment	enough
l'esprit	the spirit
n'ait	did
penser	think
malheurs	woes
semaine	week
avant	before
cependant	however
promesse	promise
faite	made
mise	update
l'épreuve	the test
après-midi	afternoon
revenait	back
bibliothèque	library
gémissement	moaning
provenait	came
d'une	a
salle	room
loin	far
reconnut	recognized
bientôt	soon
quirrell	quirrell
recommencez	repeat
implorait-il	had to beg for it
quelqu'un	someone
menaçait	threatened
s'approcha	approached
d'accord	agreement
sanglota	sanglota
instant	now
sortit	went out
hâte	looking forward
redressant	straightening
turban	turban
teint	complexion
pâle	pale
point	point
fondre	melt
larmes	tears
s'éloigna	walked away
grands	great
disparut	disappeared
attendit	waited
bruit	noise
soit	either
évanoui	fainted
puis	then
regarda	looked at
l'intérieur	inside
vide	empty
y	there
l'autre	the other
côté	side
deuxième	second
porte	door
entrouverte	ajar
s'avança	advanced
direction	management
parcouru	traveled
moitié	half
chemin	path
souvenant	remembering
ravisa	thought better of it
façon	how
prêt	loan
parier	bet
douzaine	dozen
pierres	stones
philosophales	philosophales
rogue	rogue
parti	party
là	there
d'après	after
venait	came
d'entendre	to hear
fini	finished
céder	assign
menaces	threats
retourna	returned
aussitôt	as soon
raconta	told
arriver	getting
soupira	sighed
révélé	revealed
neutraliser	neutralize
sortilège	hex
reste	rest
touffu	bushy
remarquer	notice
peut-être	maybe
trouvé	found
moyen	average
sans	without
avoir	have
eu	had
demander	ask
hagrid	hagrid
jetant	throwing
d'œil	eye
milliers	thousands
livres	books
entouraient	surrounded
doit	must
bouquin	book
indique	indicates
s'y	there
prendre	take
avec	with
chien	dog
géant	giant
têtes	heads
qu'est-ce	what is this
lueur	glow
l'aventure	the adventure
brillait	shone
nouveau	new
répondu	answered
faut	must
aller	go
voir	see
dumbledore	dumbledore
dit-elle	she said
depuis	since
début	beginning
tente	tent
quelque	some
nous-mêmes	ourselves
renvoyer	return
sûr	course
n'a	did
preuve	proof
répondit	replied
trop	too
peur	fear
confirmer	confirm
dira	tell
contentera	only
prétendre	claim
ignore	ignore
troll	troll
entré	entered
jour	day
halloween	halloween
rendu	rendering
étage	floor
est-ce	is this
croire	believe
sait	knows
déteste	hate
pensera	think
avons	have
inventé	invented
essayer	try
aiderait	help
vie	life
dépendait	depended on
ami	friend
d'élèves	students
font	do
censés	supposed to
connaître	know
l'existence	the existence
pierre	stone
ni	or
celle	the
sembla	seemed
convaincue	convinced
contentait	just
fouiner	snoop
proposa-t-il	he proposed to institute
répliqua	replied
fouiné	nosed
tira	drew
vers	to
carte	card
jupiter	jupiter
apprendre	learn
noms	names
satellites	satellites
retenues	deductions
furent	were
signifiées	served
officiellement	officially
petit	small
déjeuner	breakfast
mot	word
distribua	distributed
commencera	begin
soir	evening
onze	eleven
rendez-vous	appointment
hall	hall
d'entrée	input
prof	prof
m	m
l'agitation	the hustle and bustle
qu'avait	that was
provoquée	caused
perte	loss
leurs	their
toujours	always
s'attendait	expected
qu'hermione	as hermione
plaigne	complain
disant	saying
soirée	evening
perdue	lost
prononça	spoke
estimait	estimated
méritaient	deserved
soir-là	evening
dirent	said
revoir	review
commune	common
descendirent	went down
puni	punished
l'oublier	forget
suivez-moi	follow me
conduisant	leading
au-dehors	outside
lampe	lamp
repenserez	repenserez
violer	violate
règlements	regulations
lança-t-il	"he shouted,
ton	your
narquois	mocking
travailler	work
dur	hard
souffrir	suffer
apprend	learn
dommage	damage
anciennes	old
punitions	punishment
n'aient	have
temps-là	time
suspendait	suspended
plafond	ceiling
poignets	cuffs
jours	days
chaînes	channels
mon	my
entretiens	interviews
soigneusement	carefully
cas	case
servirait	would
allez	go
traverser	cross
parc	park
demanda	asked
consister	consist of
punition	punishment
doute	doubt
redoutable	formidable
l'air	the air
réjoui	pleased
lune	moon
nuages	clouds
masquaient	masked
moments	moments
plongeaient	dove
apercevait	caught sight of
fenêtres	windows
allumées	lit
cabane	hut
entendirent	heard
crier	shout
dépêchez-vous	hurry up
commencer	start
sentit	felt
soudain	suddenly
léger	lightweight
consistait	was
serait	would be
difficile	difficult
prévu	expected
soulagement	relief
apparaître	appear
visage	face
s'empressa	hastened
décevoir	disappoint
imaginez	imagine
bon	good
fainéant	lazy
détrompez-vous	think again-you
jeunes	young
gens	people
m'étonnerait	I doubt
soyez	be
entiers	whole
ressortirez	come up
s'arrêta	stopped
net	net
dit-il	he said
perdu	lost
morgue	morgue
habituelle	usual
tas	heap
bestioles	critters
là-dedans	there
loups-garous	werewolves
serrer	tighten
fallait	had to
bêtises	nonsense
surgit	arises
crockdur	crockdur
talons	heels
grande	great
arbalète	crossbow
carquois	quiver
rempli	filled
flèches	arrows
bandoulière	shoulder strap
tôt	early
Ça	It
demi-heure	a half-hour
j'attends	I'm waiting for
serais	would be
aimable	kind
froideur	coldness
sont	are
punis	punished
êtes	are
retard	delay
regardant	looking at
mauvais	bad
leçon	lesson
hein	eh
vos	your
attributions	assignments
part	share
d'ici	here
moi	me
m'en	me
occupe	deals
reviendrai	will come back
récupérer	recover
restera	will
d'eux	of them
éclairé	informed
balançait	rocking
tourna	turned
refuse	refuses
d'aller	go
enchanté	enchanted
tremblement	shake
trahissait	betrayed
panique	panic
faudra	will
veux	want to
poudlard	hogwarts
féroce	fierce
as	as
idioties	baloney
payer	pay
domestiques	domestic
vont	go
protesta	protested
copier	copy
lignes	lines
goût-là	taste-there
père	father
apprenait	learned
m'oblige	makes me
passe	pass
coupa	cut
fais	do
d'utile	useful
es	es
renvoyé	returned
penses	think
préfère	prefer
t'en	you
ailles	go
n'as	did
qu'à	as
retourner	return
préparer	prepare
ta	your
vas-y	vas-y
bougea	moved
lança	launched
furieux	furious
baissa	lowered
écoutez-moi	listen to me
parce	because
allons	will
preniez	take
risques	risks
amena	brought
lisière	edge
leva	rose
montra	showed
étroit	close
sentier	trail
serpentait	meandered
parmi	among
gros	wholesale
arbres	trees
noirs	black
brise	breeze
agitait	agitated
cheveux	hair
tandis	while
contemplaient	contemplated
regardez	watch
voyez	see
argentée	silver
brille	shines
terre	earth
sang	blood
licorne	unicorn
environs	surrounding area
gravement	seriously
blessée	injured
sais	know
j'en	I
ai	I
morte	dead
mercredi	Wednesday
retrouver	find
malheureuse	unfortunate
bestiole	critter
mettre	put
fin	end
souffrances	suffering
je-ne-sais-quoi	I-don't-know-what
blessé	injured
trouve	find
parvenir	send
dissimuler	hide
terreur	terror
altérait	alter
tant	as
seras	will be
vit	lives
pourra	may
assura	assura
écartez	spread
suite	suite
séparer	separate
groupes	groups
suivre	follow
traces	traces
directions	directions
différentes	different
sens	meaning
précipitamment	hurriedly
longues	long
dents	teeth
préviens	warn
trouillard	scaredy-cat
l'un	one
envoie	sends
étincelles	sparks
vertes	green
sortez	get out
baguettes	chopsticks
magiques	magic
entraînez-vous	train
voilà	this is
rouges	red
viennent	come
secours	relief
allons-y	let's go
faites	do
attention	attention
noire	black
silencieuse	silent
atteignirent	reached
bifurcation	bifurcation
prirent	took
gauche	left
droite	right
avancèrent	forth
rivés	riveted
sol	soil
autre	other
rayon	radius
traversait	crossed
feuillages	foliage
faisait	was
briller	shine
tache	spot
argenté	silver
feuilles	leaves
mortes	dead
remarqua	noticed
inquiet	worried
qu'un	a
loup-garou	loup-garou
tuer	kill
rapide	fast
licornes	unicorns
faciles	easy
attraper	catch
créatures	creatures
pouvoirs	powers
puissants	powerful
n'avais	had
puisse	can
blesser	hurt
souche	strain
d'arbre	tree
couverte	covered
mousse	foam
d'eau	water
devait	should
ruisseau	creek
proximité	close
taches	spots
long	long
murmura	whispered
t'inquiète	don't worry
arriverons	get
vite	fast
cachez-vous	hide
derriÈre	behind
cet	this
arbre	tree
attrapa	caught
souleva	raised
cacher	hide
derrière	behind
grand	great
chêne	oak
l'écart	the gap
saisit	captures
flèche	arrow
l'ajusta	the adjusted
tirer	shoot
tendirent	craned
l'oreille	the ear
rampait	was crawling
bas	the bottom
traînait	dragged
scruta	watched
instants	moments
étais	was
murmura-t-il	he murmured
devrait	should
risqua	risked
sombrement	darkly
lentement	slowly
guettant	watching
moindre	less
clairière	glade
nettement	clearly
montrez-vous	show you
armé	armed
apparut	appeared
était-ce	was it
homme	man
cheval	horse
jusqu'à	up to
taille	size
au-dessous	below
couleur	color
noisette	hazel
longue	long
queue	tail
reflets	reflections
rougeâtres	reddish
restèrent	stayed
bouche	mouth
bée	eer
ah	ah
toi	you
ronan	ronan
soulagé	relieved
serra	serra
centaure	centaur
salut	hi
grave	serious
triste	sad
t'apprêtais	you came
dessus	top
prudent	careful
tapotant	tapping
promène	walks
dégât	damage
présente	this
ajouta-t-il	he added
l'adresse	the address
d'hermione	of hermione
bonsoir	hello
apprenez	learn
timidement	timidly
ciel	sky
voit	see
mars	march
remarqua-t-il	he noted
tombés	fallen
garda	garda
levés	surveys
innocents	innocent
premières	first
victimes	victims
sera	will be
d'inhabituel	unusual
répéta	repeated
brillant	brilliant
d'habitude	usually
demandais	wondering
près	near
impatience	impatience
forêts	forests
pleines	full
secrets	secrets
déclara	said
entendant	hearing
sauvage	wild
bane	bane
justement	precisely
n'avait	had
grommela	grumbled
écoutez	listen
remarquez	notice
dites-le-moi	tell me
ensuite	then
suivi	follow-up
centaures	centaurs
impossible	impossible
d'obtenir	to obtain
réponse	response
claire	clear
passent	pass
regarder	watch
étoiles	star
intéresse	interested
oh	oh
restent	remain
entre	between
souvent	often
savent	know
l'ennui	boredom
bavards	talkative
croyez	believe
l'heure	the time
ressemblait	looked like
bruits	noise
sabots	hooves
tué	killed
auparavant	previously
s'enfoncèrent	went
l'épaisse	the thick
sentiment	feeling
désagréable	unpleasant
observait	watched
fâché	angry
agrippa	agrippa
s'écria-t-elle	cried she
attendez-moi	wait for me
éloignez	away
viendrai	come
rechercher	search
l'entendirent	heard it
s'enfoncer	sink
sous-bois	sous-bois
échangeant	exchanging
terrifié	terrified
crois	believe
blessés	injured
m'est	I
égal	equal
arrivé	arrived
cause	cause
minutes	minutes
interminables	endless
ouïe	hearing
s'affinait	if affinait
percevait	perceived
souffle	breath
vent	wind
craquement	crunch
brindille	twig
passait-il	was it
enfin	finally
sonores	sound
annoncèrent	announced
retour	return
fulminait	was in the midst
comprirent	understood
approché	approached
saisi	seized
par-derrière	from behind
farce	stuffing
paniqué	panicked
envoyé	sent
aura	will
attrape	grabs
raffut	fuss
changer	change
restes	remains
vas	vas
imbécile	fool
désolé	sorry
souffla-t-il	"he muttered
n'arrivera	not going to happen
partit	left
donc	so
compagnie	company
marchèrent	marched
épaisse	thick
mesure	measurement
avançaient	advanced
impraticable	impractical
l'impression	printing
abondantes	abundant
racines	roots
créature	creature
débattue	discussed
folle	crazy
douleur	pain
travers	through
feuillage	foliage
vieux	old
aperçut	saw
s'arrêter	stop
blanc	white
s'approchèrent	came
prudemment	cautiously
d'aussi	as
beau	beautiful
jambes	legs
minces	thin
s'étaient	had
repliées	folded
chute	fall
crinière	mane
étalée	spread
formait	formed
gris	grey
perle	pearl
sombres	dark
s'avançait	advanced
lorsqu'un	when a
bruissement	rustle
figea	froze
bord	edge
buisson	bush
frémit	shudders
silhouette	silhouette
encapuchonnée	hooded
l'ombre	the shadow
rampa	rampa
bête	beast
traquant	tracking
gibier	game
pétrifiés	petrified
cadavre	corpse
pencha	bent
flanc	flank
déchire	tears
l'animal	the animal
boire	drink
aaaaaaaaaaaaaaaaargh	aaaaaaaaaaaaaaaaargh
laissa	let
échapper	escape
terrible	terrible
hurlement	howl
prit	took
fuite	leak
capuchon	cap
coulait	flowed
poitrine	chest
releva	rose
bond	bond
précipita	rushed
paralysé	paralyzed
bouger	move
foudroyante	jumping
traversa	crossed
n'en	do
ressenti	felt
cicatrice	scar
aveuglé	blinded
recula	backed
titubant	staggering
moment	time
galopaient	prancing
sauta	jumped
par-dessus	above
fonça	rushed
intense	intense
tomba	fell
genoux	knees
dut	otc
attendre	wait
s'atténue	dims
lorsqu'il	when it
disparu	gone
celui-ci	it
jeune	young
blonds	blonde
corps	body
aidant	helping
relever	meet
bleu	blue
surprenant	surprising
saphirs	sapphires
délavés	faded
observa	watched
attentivement	carefully
s'attarda	lingered
livide	livid
front	front
fils	son
vaudrait	would
retournes	return
auprès	with
sûre	safe
temps-ci	time
monter	mount
m'appelle	call me
firenze	firenze
pliant	folding
dos	back
eut	had
galop	gallop
surgirent	arose
flancs	sides
palpitants	exciting
couverts	covered
sueur	sweat
banc	bench
portes	doors
humain	human
prends	take
mule	mule
savez	know
garçon	boy
quitté	left
cela	this
vaudra	worth
gronda	gronda
souviens-toi	remember
serment	oath
opposer	object
décisions	decisions
n'avons-nous	have we
lu	read
mouvement	movement
planètes	planets
intervint	intervened
sombre	dark
colère	anger
frappant	striking
sabot	shoe
qu'avons-nous	what have we
soumettent	submit
décrets	decrees
destin	destiny
n'avons	have
promener	walk
ânes	donkeys
chercher	search
humains	human
égarés	lost
mit	mit
ruer	rush
cramponner	cling
tomber	fall
vois	see
comprends	understand
pourquoi	why
tuée	killed
t'ont	you have
dévoilé	unveiled
secret	secret
dresse	provides
contre	against
cache	cache
venir	come
aide	using
s'accrocher	hang on
laissant	leaving
passait	passed
est-il	is it
tellement	so
demanda-t-il	he asked
dont	which
m'as	me
sauvé	saved
ralentit	slows down
l'allure	the look
conseilla	advised
baisser	lower
heurter	face
branches	branches
basses	low
poursuivirent	continued
traversaient	crossed
d'épais	thick
sais-tu	do you know
sert	serves
surpris	surprised
l'étrange	the strange
potions	potions
n'utilisons	do not use
cornes	horns
crins	horsehair
monstrueuse	monstrous
commettre	commit
crime	crime
n'avoir	have
permet	allows
survivre	survive
mourir	die
pur	pure
défense	defence
sauver	save
propre	own
l'instant	the moment
lèvres	lips
touchent	touch
qu'une	a
demi-vie	half-life
maudite	cursed
parsemait	parsemait
argentées	silver
désespéré	desperate
maudit	cursed
vaut	worth
simplement	simply
longtemps	for a long time
pouvoir	power
d'autre	on the other
redonne	restores
force	force
puissance	power
permette	allow
caché	hidden
philosophale	philosopher's
l'élixir	the elixir
connais-tu	do you know
années	years
guetter	watch
occasion	opportunity
cramponné	clamped
attendant	waiting
fer	iron
refermer	close
cœur	heart
souvenait	remember
rencontre	meeting
certains	some
disent	say
mort	death
avis	notice
calembredaines	calembredaines
voulez	want to
vol	flight
n'es	no es
courait	ran
essayait	tried
soufflant	blowing
buffle	buffalo
machinalement	going through the motions
là-bas	there
quitte	leaves
précipitait	rush
sécurité	security
présent	this
glisser	drag
bonne	good
arrive	happens
trompe	wrong
lisant	reading
j'espère	I hope
aujourd'hui	today
demi-tour	half-round
alla	alla
profondeurs	depths
s'éloigner	away
frissonnant	shivering
tombé	fallen
endormi	asleep
secoua	shook
parfaitement	perfectly
réveille	wake up
écouta	listened to
récit	story
tremblant	tremblant
cheminée	fireplace
veut	wants to
donner	give
voldemort	voldemort
l'attend	the expected
pensions	pensions
voulait	wanted
devenir	become
riche	rich
arrête	stop
prononcer	pronounce
effrayé	scared
entende	hear
l'écoutait	listened to it
n'aurait	would
disait	said
intervenir	intervene
décident	decide
elles	they
doivent	must
sûrement	surely
montrer	show
pense	think
laisser	let
écrit	written
sifflante	wheezing
vole	flies
poursuivit	continued
fébrile	febrile
finir	finish
terrifiée	terrified
rassurer	reassure
seul	only
tu-sais-qui	you-know-who
n'osera	do not dare
toucher	touch
d'ailleurs	moreover,
raison	reason
parlent	speak
s'ils	if they
disaient	said
aventure	adventure
branche	branch
douteuse	dubious
magie	magic
epuisés	epuisés
montèrent	went up
gorge	throat
surprises	surprises
terminées	completed
défit	challenge
découvrit	discovered
pliée	folded
draps	sheets
épinglé	pinned
lequel	which
